maz,taz,PUMA,geometry,index_right,COUNTY_NAME,COUNTY_FIPS
10540,11,01500,POINT (-13629241.800943367 4545204.298251298),21.0,San Francisco,075
10541,49,01500,POINT (-13629189.624628287 4544529.358764926),21.0,San Francisco,075
10542,65,01500,POINT (-13629358.73688111 4543495.733019101),21.0,San Francisco,075
10543,68,01500,POINT (-13629535.708796948 4542118.880263365),21.0,San Francisco,075
10544,65,01500,POINT (-13629348.878806377 4543384.699062497),21.0,San Francisco,075
10546,645,01500,POINT (-13630001.741771627 4541874.589661591),21.0,San Francisco,075
10547,40,01500,POINT (-13629605.4081031 4542420.6330481535),21.0,San Francisco,075
10549,129,01500,POINT (-13629472.57557977 4541792.984738112),21.0,San Francisco,075
10551,50,01500,POINT (-13628729.982729506 4545017.419982476),21.0,San Francisco,075
10552,84,01500,POINT (-13624449.07419776 4545717.996984118),21.0,San Francisco,075
10553,84,01500,POINT (-13624209.150676649 4546099.883894451),21.0,San Francisco,075
10554,84,01500,POINT (-13624248.50369584 4545916.425491105),21.0,San Francisco,075
10555,84,01500,POINT (-13624187.528416011 4545740.269449984),21.0,San Francisco,075
10564,7,01500,POINT (-13629270.982448451 4546018.488399786),21.0,San Francisco,075
10566,561,01500,POINT (-13627305.67518675 4547045.2632852625),21.0,San Francisco,075
10567,16,01500,POINT (-13628249.87770733 4545393.8632192565),21.0,San Francisco,075
10572,562,01500,POINT (-13627600.898972867 4547038.018855304),21.0,San Francisco,075
10573,5,01500,POINT (-13628554.120269917 4546744.535454059),21.0,San Francisco,075
10575,573,01500,POINT (-13625815.459637549 4544711.990109562),21.0,San Francisco,075
10576,609,01500,POINT (-13626320.936500048 4545371.753454532),21.0,San Francisco,075
10581,583,01500,POINT (-13624188.238107843 4544293.449733082),21.0,San Francisco,075
10582,613,01500,POINT (-13624211.03038687 4544654.562872832),21.0,San Francisco,075
10585,269,01500,POINT (-13637017.8837939 4548154.141728408),21.0,San Francisco,075
10586,261,01500,POINT (-13636660.13646278 4548176.774579495),21.0,San Francisco,075
10587,547,01500,POINT (-13636421.698652156 4548188.63316216),21.0,San Francisco,075
10590,44,01500,POINT (-13623424.420228843 4541211.039076068),21.0,San Francisco,075
10593,168,01500,POINT (-13635867.985187562 4541857.168153839),21.0,San Francisco,075
10594,473,01500,POINT (-13630393.876154644 4548993.157680883),21.0,San Francisco,075
10595,439,01500,POINT (-13629474.275790107 4550323.674231235),21.0,San Francisco,075
10596,433,01500,POINT (-13629354.457892245 4550749.954455421),21.0,San Francisco,075
10597,471,01500,POINT (-13629677.476165589 4549242.95672129),21.0,San Francisco,075
10598,468,01500,POINT (-13629332.4498702 4549433.230930434),21.0,San Francisco,075
10600,343,01500,POINT (-13628204.388889879 4551742.566533574),21.0,San Francisco,075
10601,370,01500,POINT (-13628930.15757773 4551624.690142658),21.0,San Francisco,075
10602,370,01500,POINT (-13628910.157712737 4551494.718914346),21.0,San Francisco,075
10604,66,01500,POINT (-13629857.103818525 4543577.620768925),21.0,San Francisco,075
10605,54,01500,POINT (-13629911.950248675 4544361.072996448),21.0,San Francisco,075
10606,54,01500,POINT (-13629680.456761679 4544492.140374614),21.0,San Francisco,075
10607,55,01500,POINT (-13629392.858115401 4543948.017837802),21.0,San Francisco,075
10608,55,01500,POINT (-13629401.42479931 4544060.571232835),21.0,San Francisco,075
10609,59,01500,POINT (-13629155.1500655 4544079.403732656),21.0,San Francisco,075
10610,65,01500,POINT (-13629611.393162563 4543591.619148745),21.0,San Francisco,075
10611,59,01500,POINT (-13629146.422174424 4543966.7205821555),21.0,San Francisco,075
10612,66,01500,POINT (-13629643.857137104 4543330.639117734),21.0,San Francisco,075
10613,646,01500,POINT (-13630207.01189901 4543440.139481156),21.0,San Francisco,075
10614,40,01500,POINT (-13629264.180245403 4542832.145233857),21.0,San Francisco,075
10627,492,01500,POINT (-13634993.52378873 4546164.727390074),21.0,San Francisco,075
10628,282,01500,POINT (-13633612.901688384 4545158.0232159775),21.0,San Francisco,075
10632,12,01500,POINT (-13628750.451183895 4545239.266809828),21.0,San Francisco,075
10635,12,01500,POINT (-13628483.404031666 4545149.712819176),21.0,San Francisco,075
10637,16,01500,POINT (-13628232.247985372 4545168.881330353),21.0,San Francisco,075
10642,98,01500,POINT (-13625355.353000393 4542335.720308826),21.0,San Francisco,075
10646,39,01500,POINT (-13624780.690378591 4548669.147017117),21.0,San Francisco,075
10649,290,01500,POINT (-13624483.159601647 4548263.737222203),21.0,San Francisco,075
10650,290,01500,POINT (-13624294.822330162 4548472.840793825),21.0,San Francisco,075
10654,627,01500,POINT (-13624735.928753851 4540841.681388973),21.0,San Francisco,075
10655,188,01500,POINT (-13625659.48338045 4540076.404583844),21.0,San Francisco,075
10658,188,01500,POINT (-13625474.026616288 4539591.980677551),21.0,San Francisco,075
10659,626,01500,POINT (-13625380.488292651 4540723.837098005),21.0,San Francisco,075
10660,629,01500,POINT (-13623668.470611712 4540642.265611296),21.0,San Francisco,075
10665,168,01500,POINT (-13635183.827141639 4541835.861031321),21.0,San Francisco,075
10666,429,01500,POINT (-13630087.805933978 4550632.047344101),21.0,San Francisco,075
10667,438,01500,POINT (-13629906.916689554 4550390.197612664),21.0,San Francisco,075
10668,139,01500,POINT (-13636086.217826707 4545835.98387068),21.0,San Francisco,075
10669,142,01500,POINT (-13635799.076421013 4545588.583900703),21.0,San Francisco,075
10670,142,01500,POINT (-13635440.993303511 4545608.521178952),21.0,San Francisco,075
10671,140,01500,POINT (-13635336.191243913 4545877.852111711),21.0,San Francisco,075
10675,564,01500,POINT (-13626936.831260512 4548249.993353024),21.0,San Francisco,075
10677,590,01500,POINT (-13625967.183094615 4549276.195739752),21.0,San Francisco,075
10680,39,01500,POINT (-13624959.590060776 4548749.077914275),21.0,San Francisco,075
10681,517,01500,POINT (-13628930.286709834 4548151.624410886),21.0,San Francisco,075
10683,108,01500,POINT (-13632356.134775827 4542080.217223805),21.0,San Francisco,075
10684,326,01500,POINT (-13631419.861702155 4542224.740564476),21.0,San Francisco,075
10685,272,01500,POINT (-13631753.3540698 4544757.176010553),21.0,San Francisco,075
10686,291,01500,POINT (-13630832.763303125 4545356.690503254),21.0,San Francisco,075
10693,461,01500,POINT (-13630170.573749 4549955.12783061),21.0,San Francisco,075
10695,461,01500,POINT (-13629984.561658612 4549985.279259028),21.0,San Francisco,075
10696,463,01500,POINT (-13629698.862620588 4549967.374635912),21.0,San Francisco,075
10697,471,01500,POINT (-13630231.624593325 4549153.865377413),21.0,San Francisco,075
10698,471,01500,POINT (-13630092.291707044 4549447.360435191),21.0,San Francisco,075
10699,461,01500,POINT (-13629964.873325866 4549861.407493199),21.0,San Francisco,075
10700,439,01500,POINT (-13629495.336541 4550456.031994662),21.0,San Francisco,075
10701,439,01500,POINT (-13629545.392890899 4550182.558165263),21.0,San Francisco,075
10702,81,01500,POINT (-13624519.618088385 4549979.00407155),21.0,San Francisco,075
10703,38,01500,POINT (-13624536.701853514 4549147.665849597),21.0,San Francisco,075
10704,81,01500,POINT (-13624356.136355368 4549783.998626863),21.0,San Francisco,075
10705,254,01500,POINT (-13633055.721349379 4548110.877066092),21.0,San Francisco,075
10706,223,01500,POINT (-13632848.496095216 4548667.282893564),21.0,San Francisco,075
10707,316,01500,POINT (-13629225.882491983 4540363.752022647),21.0,San Francisco,075
10708,316,01500,POINT (-13629047.783395903 4540256.225190593),21.0,San Francisco,075
10711,193,01500,POINT (-13629822.614672087 4539574.813993245),21.0,San Francisco,075
10713,194,01500,POINT (-13630400.240231436 4538883.190800898),21.0,San Francisco,075
10714,235,01500,POINT (-13630298.456810843 4538728.240797287),21.0,San Francisco,075
10716,193,01500,POINT (-13629636.48277267 4539475.828935979),21.0,San Francisco,075
10717,196,01500,POINT (-13629309.52681759 4539818.839305633),21.0,San Francisco,075
10718,315,01500,POINT (-13629000.841921398 4539930.2942403825),21.0,San Francisco,075
10720,315,01500,POINT (-13629041.937314274 4539657.36318565),21.0,San Francisco,075
10721,233,01500,POINT (-13629348.288732428 4538774.715783691),21.0,San Francisco,075
10722,234,01500,POINT (-13629116.030984173 4538659.863731319),21.0,San Francisco,075
10724,387,01500,POINT (-13627728.196631517 4551149.255250352),21.0,San Francisco,075
10725,455,01500,POINT (-13632217.696564421 4540540.019646963),21.0,San Francisco,075
10726,154,01500,POINT (-13627473.251194045 4541876.888108544),21.0,San Francisco,075
10727,191,01500,POINT (-13626756.574115027 4540082.632628254),21.0,San Francisco,075
10728,191,01500,POINT (-13626373.297293765 4540400.728422839),21.0,San Francisco,075
10731,648,01500,POINT (-13630112.927668098 4546783.147173433),21.0,San Francisco,075
10734,573,01500,POINT (-13625470.297862893 4544521.564394758),21.0,San Francisco,075
10735,605,01500,POINT (-13625784.006187443 4546882.056433504),21.0,San Francisco,075
10736,167,01500,POINT (-13634915.751631778 4542027.379797699),21.0,San Francisco,075
10743,157,01500,POINT (-13628986.637355974 4541742.641888733),21.0,San Francisco,075
10744,158,01500,POINT (-13629033.414874692 4541342.313325745),21.0,San Francisco,075
10745,129,01500,POINT (-13629310.041707143 4541779.40826256),21.0,San Francisco,075
10750,109,01500,POINT (-13632818.038482944 4541027.309604741),21.0,San Francisco,075
10751,459,01500,POINT (-13633333.103682382 4540037.120841683),21.0,San Francisco,075
10753,105,01500,POINT (-13632586.259984342 4540392.868713141),21.0,San Francisco,075
10754,459,01500,POINT (-13632932.637924062 4540040.90093861),21.0,San Francisco,075
10756,230,01500,POINT (-13626189.648833733 4539648.699758049),21.0,San Francisco,075
10760,71,01500,POINT (-13626044.85014582 4541256.094334732),21.0,San Francisco,075
10761,254,01500,POINT (-13633279.08147363 4547834.9800683055),21.0,San Francisco,075
10762,217,01500,POINT (-13632506.565361394 4548971.888151303),21.0,San Francisco,075
10763,216,01500,POINT (-13632252.143464604 4548701.207119123),21.0,San Francisco,075
10764,249,01500,POINT (-13632579.273921736 4548138.270668225),21.0,San Francisco,075
10765,481,01500,POINT (-13631860.114115031 4548220.977362996),21.0,San Francisco,075
10766,248,01500,POINT (-13632431.444561806 4547638.007304898),21.0,San Francisco,075
10767,250,01500,POINT (-13632193.48169633 4547664.03641104),21.0,San Francisco,075
10768,250,01500,POINT (-13632071.649738051 4547677.467180492),21.0,San Francisco,075
10769,649,01500,POINT (-13632537.61304085 4546933.371764133),21.0,San Francisco,075
10770,277,01500,POINT (-13633192.683370493 4546265.130031967),21.0,San Francisco,075
10771,277,01500,POINT (-13633073.757935088 4546271.670206664),21.0,San Francisco,075
10772,331,01500,POINT (-13633163.66026395 4545738.002996923),21.0,San Francisco,075
10773,331,01500,POINT (-13633044.543811807 4545744.84092494),21.0,San Francisco,075
10774,277,01500,POINT (-13632716.273533573 4546285.528364681),21.0,San Francisco,075
10775,243,01500,POINT (-13632362.349702822 4546377.433707649),21.0,San Francisco,075
10776,107,01500,POINT (-13633371.189486584 4541880.443830201),21.0,San Francisco,075
10780,102,01500,POINT (-13632515.111014158 4543187.315059704),21.0,San Francisco,075
10782,102,01500,POINT (-13632288.459140839 4542981.666151969),21.0,San Francisco,075
10783,102,01500,POINT (-13632422.203932168 4542960.299317563),21.0,San Francisco,075
10786,303,01500,POINT (-13631963.383631572 4543511.015989135),21.0,San Francisco,075
10787,603,01500,POINT (-13626750.338075764 4546687.691429675),21.0,San Francisco,075
10790,443,01500,POINT (-13631246.11619673 4549781.553417867),21.0,San Francisco,075
10791,442,01500,POINT (-13631552.746997477 4549348.177681385),21.0,San Francisco,075
10793,519,01500,POINT (-13628550.68155211 4547774.777289292),21.0,San Francisco,075
10795,184,01500,POINT (-13628537.790274953 4541418.789419774),21.0,San Francisco,075
10798,150,01500,POINT (-13627850.19053676 4542869.431861539),21.0,San Francisco,075
10801,155,01500,POINT (-13628020.79952968 4542334.917044956),21.0,San Francisco,075
10803,154,01500,POINT (-13627563.576105887 4542080.588419605),21.0,San Francisco,075
10805,109,01500,POINT (-13632706.42454551 4541226.211554861),21.0,San Francisco,075
10806,109,01500,POINT (-13632746.133609409 4540989.565464841),21.0,San Francisco,075
10809,239,01500,POINT (-13626561.685536768 4538891.759747665),21.0,San Francisco,075
10810,237,01500,POINT (-13626269.322717026 4538786.448993718),21.0,San Francisco,075
10811,319,01500,POINT (-13626478.116622034 4538647.728557326),21.0,San Francisco,075
10812,319,01500,POINT (-13626377.04674048 4538612.243440157),21.0,San Francisco,075
10813,71,01500,POINT (-13626099.903974703 4541425.155210894),21.0,San Francisco,075
10814,42,01500,POINT (-13625829.58296281 4541677.050828614),21.0,San Francisco,075
10817,71,01500,POINT (-13626155.18846327 4541219.483544687),21.0,San Francisco,075
10818,451,01500,POINT (-13626044.691116273 4540881.553158892),21.0,San Francisco,075
10819,42,01500,POINT (-13625708.223468745 4541377.95870631),21.0,San Francisco,075
10822,610,01500,POINT (-13624497.965357972 4546350.468167138),21.0,San Francisco,075
10823,88,01500,POINT (-13624721.02122278 4545793.915015093),21.0,San Francisco,075
10834,508,01500,POINT (-13631124.587357696 4548591.6203798335),21.0,San Francisco,075
10835,482,01500,POINT (-13631581.88594535 4548517.777224127),21.0,San Francisco,075
10837,252,01500,POINT (-13632832.975946443 4548396.042067621),21.0,San Francisco,075
10838,252,01500,POINT (-13632713.195140846 4548403.453988524),21.0,San Francisco,075
10839,377,01500,POINT (-13630155.691763166 4548774.418927034),21.0,San Francisco,075
10840,479,01500,POINT (-13629088.872072827 4549081.880419462),21.0,San Francisco,075
10843,558,01500,POINT (-13629537.009472843 4546099.680138117),21.0,San Francisco,075
10847,558,01500,POINT (-13629528.351413803 4546332.008532793),21.0,San Francisco,075
10848,557,01500,POINT (-13629111.161440236 4546337.243141429),21.0,San Francisco,075
10849,7,01500,POINT (-13629135.540352296 4546059.33948558),21.0,San Francisco,075
10850,8,01500,POINT (-13629595.03631878 4545799.304409691),21.0,San Francisco,075
10851,14,01500,POINT (-13629226.758435145 4545828.693978164),21.0,San Francisco,075
10852,14,01500,POINT (-13629037.00522125 4545786.609809013),21.0,San Francisco,075
10853,512,01500,POINT (-13629024.045917606 4548674.198949468),21.0,San Francisco,075
10854,515,01500,POINT (-13628972.847652372 4548414.0501566585),21.0,San Francisco,075
10856,381,01500,POINT (-13628991.360752946 4547300.094283996),21.0,San Francisco,075
10857,381,01500,POINT (-13628813.388253922 4547362.43659478),21.0,San Francisco,075
10858,146,01500,POINT (-13627304.848614987 4543638.656259281),21.0,San Francisco,075
10859,146,01500,POINT (-13627273.864402318 4543548.53760899),21.0,San Francisco,075
10860,189,01500,POINT (-13625933.753152337 4540544.102815229),21.0,San Francisco,075
10861,192,01500,POINT (-13625875.919985358 4540001.032263202),21.0,San Francisco,075
10863,625,01500,POINT (-13625012.904437352 4540743.795644968),21.0,San Francisco,075
10864,625,01500,POINT (-13624901.804397644 4541075.477755352),21.0,San Francisco,075
10865,120,01500,POINT (-13625298.871760562 4540233.856650504),21.0,San Francisco,075
10866,121,01500,POINT (-13624940.529636756 4540173.698701069),21.0,San Francisco,075
10867,121,01500,POINT (-13624990.076329451 4540078.512090288),21.0,San Francisco,075
10868,121,01500,POINT (-13625040.599180032 4539983.668008028),21.0,San Francisco,075
10871,101,01500,POINT (-13633677.281228518 4542274.885589278),21.0,San Francisco,075
10873,284,01500,POINT (-13633896.458617928 4543588.219680342),21.0,San Francisco,075
10874,332,01500,POINT (-13633145.986354215 4544156.132032717),21.0,San Francisco,075
10876,478,01500,POINT (-13630029.043692023 4549052.020400402),21.0,San Francisco,075
10877,3,01500,POINT (-13628392.837290952 4546632.196495036),21.0,San Francisco,075
10878,128,01500,POINT (-13632374.653486364 4541052.548414165),21.0,San Francisco,075
10879,106,01500,POINT (-13633380.357734244 4541121.830659573),21.0,San Francisco,075
10881,210,01500,POINT (-13636607.75685199 4542909.370392894),21.0,San Francisco,075
10882,207,01500,POINT (-13636134.265335351 4543463.078260251),21.0,San Francisco,075
