id,total_pop_control,total_pop_result,total_pop_diff,total_pop_pct_error
567,239.0,386,147.0,61.50627615062761
568,10.0,37,27.0,270.0
569,1822.0,1237,-585.0,-32.107574094401755
570,1827.0,2322,495.0,27.093596059113302
571,843.0,1402,559.0,66.31079478054566
572,964.0,516,-448.0,-46.47302904564315
573,1580.0,1602,22.0,1.3924050632911391
574,2359.0,2193,-166.0,-7.036880033912675
575,1316.0,1234,-82.0,-6.231003039513678
576,26.0,105,79.0,303.8461538461538
578,59.0,137,78.0,132.20338983050848
579,2125.0,1967,-158.0,-7.435294117647059
581,409.0,465,56.0,13.691931540342297
582,17.0,14,-3.0,-17.647058823529413
583,80.0,286,206.0,257.5
584,1841.0,1153,-688.0,-37.37099402498642
585,1352.0,1675,323.0,23.890532544378697
586,2801.0,3719,918.0,32.77400928239914
588,372.0,105,-267.0,-71.7741935483871
590,1072.0,1266,194.0,18.097014925373134
592,798.0,2,-796.0,-99.74937343358395
594,199.0,372,173.0,86.93467336683418
595,688.0,711,23.0,3.343023255813953
597,1072.0,762,-310.0,-28.91791044776119
598,731.0,721,-10.0,-1.3679890560875512
599,1922.0,1362,-560.0,-29.136316337148806
600,948.0,607,-341.0,-35.970464135021096
601,588.0,462,-126.0,-21.428571428571427
602,294.0,757,463.0,157.48299319727892
603,132.0,395,263.0,199.24242424242425
604,139.0,274,135.0,97.12230215827337
605,748.0,1115,367.0,49.06417112299465
606,2601.0,1178,-1423.0,-54.709727028066126
607,4404.0,5854,1450.0,32.92461398728428
608,452.0,330,-122.0,-26.991150442477874
609,857.0,758,-99.0,-11.551925320886815
610,279.0,3,-276.0,-98.9247311827957
611,279.0,25,-254.0,-91.0394265232975
612,438.0,3,-435.0,-99.31506849315068
613,789.0,344,-445.0,-56.40050697084917
614,350.0,3,-347.0,-99.14285714285714
615,9.0,200,191.0,2122.222222222222
616,52.0,160,108.0,207.6923076923077
617,26.0,48,22.0,84.61538461538461
618,23.0,151,128.0,556.5217391304348
619,29.0,95,66.0,227.58620689655174
620,5.0,1,-4.0,-80.0
621,21.0,6,-15.0,-71.42857142857143
622,1390.0,1702,312.0,22.446043165467625
623,2855.0,3099,244.0,8.546409807355516
624,1637.0,273,-1364.0,-83.32315210751375
625,762.0,1520,758.0,99.47506561679789
626,1016.0,801,-215.0,-21.161417322834648
627,769.0,203,-566.0,-73.60208062418727
628,812.0,1075,263.0,32.389162561576356
629,657.0,300,-357.0,-54.337899543378995
630,1214.0,361,-853.0,-70.26359143327842
631,359.0,235,-124.0,-34.540389972144844
632,909.0,435,-474.0,-52.14521452145215
633,855.0,610,-245.0,-28.654970760233915
635,304.0,497,193.0,63.48684210526315
636,1052.0,698,-354.0,-33.65019011406844
