MAZ,TAZ,COUNTY,county_name,PUMA
110519,100344,2,San Mateo,8105
110528,100225,2,San Mateo,8105
110534,100340,2,San Mateo,8105
110536,100233,2,San Mateo,8102
110537,100455,2,San Mateo,8102
110538,100052,2,San Mateo,8102
110541,100197,2,San Mateo,8101
110543,100347,2,San Mateo,8101
110544,100165,2,San Mateo,8102
110549,100422,2,San Mateo,8101
110550,100017,2,San Mateo,8101
110551,100416,2,San Mateo,8101
110552,100416,2,San Mateo,8101
110553,100384,2,San Mateo,8101
110554,100014,2,San Mateo,8101
110555,100049,2,San Mateo,8103
110556,100129,2,San Mateo,8103
110557,100129,2,San Mateo,8103
110560,100130,2,San Mateo,8103
110561,100162,2,San Mateo,8103
110562,100136,2,San Mateo,8103
110564,100136,2,San Mateo,8103
110567,100132,2,San Mateo,8103
110568,100133,2,San Mateo,8103
110569,100133,2,San Mateo,8103
110570,100133,2,San Mateo,8103
110571,100243,2,San Mateo,8106
110572,100243,2,San Mateo,8106
110574,100243,2,San Mateo,8106
110575,100281,2,San Mateo,8106
110578,100429,2,San Mateo,8106
110580,100327,2,San Mateo,8103
110582,100330,2,San Mateo,8104
110583,100156,2,San Mateo,8104
110585,100330,2,San Mateo,8104
110587,100330,2,San Mateo,8104
110588,100310,2,San Mateo,8104
110591,100126,2,San Mateo,8104
110596,100445,2,San Mateo,8105
110597,100448,2,San Mateo,8105
110598,100386,2,San Mateo,8105
110599,100446,2,San Mateo,8105
110600,100065,2,San Mateo,8103
110601,100351,2,San Mateo,8106
110605,100351,2,San Mateo,8106
110607,100254,2,San Mateo,8104
110608,100250,2,San Mateo,8104
110610,100223,2,San Mateo,8104
110612,100368,2,San Mateo,8104
110615,100254,2,San Mateo,8104
110617,100254,2,San Mateo,8104
110619,100015,2,San Mateo,8102
110620,100015,2,San Mateo,8102
110621,100020,2,San Mateo,8102
110622,100023,2,San Mateo,8102
110623,100023,2,San Mateo,8102
110624,100461,2,San Mateo,8102
110626,100381,2,San Mateo,8103
110627,100193,2,San Mateo,8101
110629,100196,2,San Mateo,8101
110632,100195,2,San Mateo,8101
110633,100194,2,San Mateo,8101
110634,100192,2,San Mateo,8101
110635,100192,2,San Mateo,8101
110637,100176,2,San Mateo,8105
110638,100392,2,San Mateo,8106
110639,100439,2,San Mateo,8106
110640,100432,2,San Mateo,8106
110642,100346,2,San Mateo,8105
110643,100346,2,San Mateo,8105
110645,100304,2,San Mateo,8105
110646,100290,2,San Mateo,8105
110647,100290,2,San Mateo,8105
110648,100290,2,San Mateo,8105
110649,100290,2,San Mateo,8105
110650,100360,2,San Mateo,8105
110651,100360,2,San Mateo,8105
110652,100362,2,San Mateo,8105
110653,100290,2,San Mateo,8105
110654,100290,2,San Mateo,8105
110656,100290,2,San Mateo,8105
110657,100444,2,San Mateo,8105
110658,100444,2,San Mateo,8105
110659,100445,2,San Mateo,8105
110660,100370,2,San Mateo,8105
110661,100062,2,San Mateo,8105
110662,100061,2,San Mateo,8105
110663,100089,2,San Mateo,8105
110665,100034,2,San Mateo,8105
110672,100145,2,San Mateo,8106
110678,100152,2,San Mateo,8106
110680,100315,2,San Mateo,8106
110683,100129,2,San Mateo,8103
110685,100201,2,San Mateo,8101
110689,100106,2,San Mateo,8101
110690,100454,2,San Mateo,8102
110691,100012,2,San Mateo,8101
110692,100416,2,San Mateo,8101
110696,100234,2,San Mateo,8102
110697,100466,2,San Mateo,8102
110698,100051,2,San Mateo,8102
110699,100452,2,San Mateo,8102
110700,100452,2,San Mateo,8102
110701,100452,2,San Mateo,8102
110702,100293,2,San Mateo,8101
110703,100294,2,San Mateo,8101
110706,100425,2,San Mateo,8102
110707,100015,2,San Mateo,8102
110708,100452,2,San Mateo,8102
110709,100235,2,San Mateo,8102
110715,100273,2,San Mateo,8101
110718,100184,2,San Mateo,8103
110719,100095,2,San Mateo,8103
110721,100123,2,San Mateo,8104
110722,100123,2,San Mateo,8104
110723,100330,2,San Mateo,8104
110725,100158,2,San Mateo,8104
110726,100187,2,San Mateo,8104
110727,100187,2,San Mateo,8104
110728,100187,2,San Mateo,8104
110731,100123,2,San Mateo,8104
110733,100149,2,San Mateo,8106
110735,100148,2,San Mateo,8106
110739,100336,2,San Mateo,8105
110741,100336,2,San Mateo,8105
110742,100336,2,San Mateo,8105
110745,100041,2,San Mateo,8103
110747,100340,2,San Mateo,8105
110748,100041,2,San Mateo,8103
110749,100091,2,San Mateo,8103
110750,100091,2,San Mateo,8103
110751,100063,2,San Mateo,8103
110752,100063,2,San Mateo,8103
110753,100242,2,San Mateo,8103
110754,100242,2,San Mateo,8103
110755,100092,2,San Mateo,8103
110764,100369,2,San Mateo,8104
110768,100394,2,San Mateo,8104
110771,100353,2,San Mateo,8104
110773,100375,2,San Mateo,8101
110774,100375,2,San Mateo,8101
110775,100374,2,San Mateo,8101
110776,100334,2,San Mateo,8103
110777,100334,2,San Mateo,8103
110778,100379,2,San Mateo,8103
110779,100379,2,San Mateo,8103
110781,100380,2,San Mateo,8103
110782,100380,2,San Mateo,8103
110784,100380,2,San Mateo,8103
110786,100047,2,San Mateo,8103
110788,100374,2,San Mateo,8101
110792,100066,2,San Mateo,8103
110794,100156,2,San Mateo,8104
110797,100218,2,San Mateo,8104
110799,100200,2,San Mateo,8104
110800,100220,2,San Mateo,8104
110805,100113,2,San Mateo,8105
110812,100345,2,San Mateo,8105
110813,100036,2,San Mateo,8105
110814,100036,2,San Mateo,8105
110816,100115,2,San Mateo,8105
110817,100140,2,San Mateo,8105
110818,100140,2,San Mateo,8105
110820,100140,2,San Mateo,8105
110821,100336,2,San Mateo,8105
110822,100336,2,San Mateo,8105
110823,100140,2,San Mateo,8105
110831,100365,2,San Mateo,8104
110839,100353,2,San Mateo,8104
110840,100373,2,San Mateo,8104
110841,100373,2,San Mateo,8104
110842,100382,2,San Mateo,8103
110843,100204,2,San Mateo,8101
110849,100204,2,San Mateo,8101
110850,100453,2,San Mateo,8102
110852,100235,2,San Mateo,8102
110853,100459,2,San Mateo,8102
110854,100235,2,San Mateo,8102
110855,100459,2,San Mateo,8102
110856,100459,2,San Mateo,8102
110858,100111,2,San Mateo,8102
110859,100452,2,San Mateo,8102
110860,100207,2,San Mateo,8102
110874,100211,2,San Mateo,8104
110876,100280,2,San Mateo,8106
110878,100184,2,San Mateo,8103
110880,100184,2,San Mateo,8103
110881,100123,2,San Mateo,8104
110882,100123,2,San Mateo,8104
110884,100187,2,San Mateo,8104
110886,100188,2,San Mateo,8104
110887,100188,2,San Mateo,8104
110893,100141,2,San Mateo,8106
110894,100148,2,San Mateo,8106
110897,100065,2,San Mateo,8103
110898,100070,2,San Mateo,8103
110899,100139,2,San Mateo,8105
110900,100139,2,San Mateo,8105
110901,100139,2,San Mateo,8105
110902,100034,2,San Mateo,8105
110904,100291,2,San Mateo,8106
110905,100319,2,San Mateo,8106
110906,100291,2,San Mateo,8106
110908,100003,2,San Mateo,8106
110909,100030,2,San Mateo,8106
110912,100030,2,San Mateo,8106
110915,100405,2,San Mateo,8105
110916,100021,2,San Mateo,8102
110919,100016,2,San Mateo,8101
110922,100274,2,San Mateo,8101
110924,100372,2,San Mateo,8102
110928,100049,2,San Mateo,8103
110930,100135,2,San Mateo,8103
110931,100135,2,San Mateo,8103
110932,100134,2,San Mateo,8103
110933,100162,2,San Mateo,8103
110934,100134,2,San Mateo,8103
110937,100136,2,San Mateo,8103
110938,100132,2,San Mateo,8103
110939,100133,2,San Mateo,8103
110940,100132,2,San Mateo,8103
110941,100133,2,San Mateo,8103
110943,100286,2,San Mateo,8101
110944,100162,2,San Mateo,8103
110947,100029,2,San Mateo,8106
110948,100029,2,San Mateo,8106
110949,100001,2,San Mateo,8106
110950,100029,2,San Mateo,8106
110951,100284,2,San Mateo,8106
110952,100284,2,San Mateo,8106
110953,100001,2,San Mateo,8106
110954,100278,2,San Mateo,8106
110955,100277,2,San Mateo,8106
110963,100236,2,San Mateo,8105
110964,100446,2,San Mateo,8105
110965,100402,2,San Mateo,8105
110967,100443,2,San Mateo,8105
110970,100066,2,San Mateo,8103
110972,100240,2,San Mateo,8103
110973,100116,2,San Mateo,8103
110976,100239,2,San Mateo,8103
110977,100040,2,San Mateo,8103
110981,100254,2,San Mateo,8104
110982,100368,2,San Mateo,8104
110983,100365,2,San Mateo,8104
110984,100048,2,San Mateo,8103
110986,100255,2,San Mateo,8104
110989,100254,2,San Mateo,8104
110992,100453,2,San Mateo,8102
110993,100453,2,San Mateo,8102
110995,100071,2,San Mateo,8102
110996,100234,2,San Mateo,8102
110998,100458,2,San Mateo,8102
111000,100234,2,San Mateo,8102
111001,100081,2,San Mateo,8102
111002,100232,2,San Mateo,8102
111003,100466,2,San Mateo,8102
111004,100078,2,San Mateo,8102
111006,100084,2,San Mateo,8102
111008,100071,2,San Mateo,8102
111012,100246,2,San Mateo,8101
111013,100051,2,San Mateo,8102
111029,100038,2,San Mateo,8103
111033,100214,2,San Mateo,8104
111036,100396,2,San Mateo,8106
111037,100398,2,San Mateo,8106
111042,100002,2,San Mateo,8106
111044,100004,2,San Mateo,8106
111045,100373,2,San Mateo,8104
111053,100249,2,San Mateo,8104
111054,100249,2,San Mateo,8104
111055,100255,2,San Mateo,8104
111060,100199,2,San Mateo,8101
111061,100197,2,San Mateo,8101
111062,100257,2,San Mateo,8101
111066,100042,2,San Mateo,8102
111067,100015,2,San Mateo,8102
111069,100015,2,San Mateo,8102
111075,100015,2,San Mateo,8102
111078,100461,2,San Mateo,8102
111079,100461,2,San Mateo,8102
111080,100439,2,San Mateo,8106
111081,100342,2,San Mateo,8105
111085,100317,2,San Mateo,8106
111087,100028,2,San Mateo,8106
111090,100252,2,San Mateo,8106
111091,100430,2,San Mateo,8106
111093,100088,2,San Mateo,8105
111094,100087,2,San Mateo,8105
111095,100362,2,San Mateo,8105
111096,100338,2,San Mateo,8105
111097,100360,2,San Mateo,8105
111098,100362,2,San Mateo,8105
111099,100360,2,San Mateo,8105
111101,100444,2,San Mateo,8105
111103,100290,2,San Mateo,8105
111104,100290,2,San Mateo,8105
111105,100290,2,San Mateo,8105
111106,100370,2,San Mateo,8105
111107,100290,2,San Mateo,8105
111108,100370,2,San Mateo,8105
111109,100445,2,San Mateo,8105
111112,100085,2,San Mateo,8105
111118,100281,2,San Mateo,8106
111125,100402,2,San Mateo,8105
111134,100422,2,San Mateo,8101
111135,100294,2,San Mateo,8101
111137,100071,2,San Mateo,8102
111138,100082,2,San Mateo,8102
111143,100167,2,San Mateo,8102
111144,100266,2,San Mateo,8102
111148,100422,2,San Mateo,8101
111149,100137,2,San Mateo,8102
111150,100129,2,San Mateo,8103
111152,100132,2,San Mateo,8103
111154,100260,2,San Mateo,8101
111156,100273,2,San Mateo,8101
111158,100293,2,San Mateo,8101
111159,100050,2,San Mateo,8102
111162,100452,2,San Mateo,8102
111163,100452,2,San Mateo,8102
111164,100126,2,San Mateo,8104
111167,100276,2,San Mateo,8104
111168,100153,2,San Mateo,8105
111170,100429,2,San Mateo,8106
111172,100429,2,San Mateo,8106
111173,100291,2,San Mateo,8106
111174,100029,2,San Mateo,8106
111175,100278,2,San Mateo,8106
111179,100001,2,San Mateo,8106
111181,100245,2,San Mateo,8106
111182,100008,2,San Mateo,8106
111185,100343,2,San Mateo,8105
111186,100343,2,San Mateo,8105
111187,100343,2,San Mateo,8105
111188,100447,2,San Mateo,8105
111190,100007,2,San Mateo,8105
111193,100447,2,San Mateo,8105
111194,100343,2,San Mateo,8105
111195,100007,2,San Mateo,8105
111196,100007,2,San Mateo,8105
111199,100442,2,San Mateo,8105
111200,100066,2,San Mateo,8103
111202,100254,2,San Mateo,8104
111210,100193,2,San Mateo,8101
111212,100347,2,San Mateo,8101
111216,100331,2,San Mateo,8103
111217,100332,2,San Mateo,8103
111220,100299,2,San Mateo,8103
111221,100298,2,San Mateo,8103
111224,100298,2,San Mateo,8103
111225,100381,2,San Mateo,8103
111226,100438,2,San Mateo,8105
111228,100338,2,San Mateo,8105
111230,100441,2,San Mateo,8106
111231,100443,2,San Mateo,8105
111232,100442,2,San Mateo,8105
111234,100291,2,San Mateo,8106
111236,100284,2,San Mateo,8106
111240,100059,2,San Mateo,8105
111242,100032,2,San Mateo,8105
111243,100032,2,San Mateo,8105
111244,100036,2,San Mateo,8105
111247,100035,2,San Mateo,8105
111248,100035,2,San Mateo,8105
111249,100032,2,San Mateo,8105
111254,100402,2,San Mateo,8105
111255,100337,2,San Mateo,8105
111256,100337,2,San Mateo,8105
111258,100402,2,San Mateo,8105
111263,100213,2,San Mateo,8104
111267,100430,2,San Mateo,8106
111268,100275,2,San Mateo,8106
111270,100086,2,San Mateo,8105
111271,100219,2,San Mateo,8104
111273,100095,2,San Mateo,8103
111274,100204,2,San Mateo,8101
111275,100410,2,San Mateo,8101
111277,100235,2,San Mateo,8102
111278,100207,2,San Mateo,8102
111279,100112,2,San Mateo,8102
111280,100453,2,San Mateo,8102
111281,100207,2,San Mateo,8102
111282,100232,2,San Mateo,8102
111283,100052,2,San Mateo,8102
111284,100052,2,San Mateo,8102
111285,100078,2,San Mateo,8102
111286,100453,2,San Mateo,8102
111288,100421,2,San Mateo,8101
111289,100081,2,San Mateo,8102
111290,100466,2,San Mateo,8102
111294,100044,2,San Mateo,8103
111299,100417,2,San Mateo,8101
111304,100018,2,San Mateo,8101
111308,100142,2,San Mateo,8106
111309,100143,2,San Mateo,8106
111310,100143,2,San Mateo,8106
111314,100143,2,San Mateo,8106
111315,100118,2,San Mateo,8106
111316,100148,2,San Mateo,8106
111319,100147,2,San Mateo,8106
111320,100119,2,San Mateo,8106
111321,100147,2,San Mateo,8106
111324,100145,2,San Mateo,8106
111326,100326,2,San Mateo,8103
111327,100327,2,San Mateo,8103
111328,100326,2,San Mateo,8103
111329,100091,2,San Mateo,8103
111330,100091,2,San Mateo,8103
111331,100091,2,San Mateo,8103
111332,100069,2,San Mateo,8103
111335,100070,2,San Mateo,8103
111337,100009,2,San Mateo,8105
111341,100348,2,San Mateo,8105
111343,100034,2,San Mateo,8105
111344,100138,2,San Mateo,8105
111347,100254,2,San Mateo,8104
111350,100204,2,San Mateo,8101
111351,100165,2,San Mateo,8102
111354,100014,2,San Mateo,8101
111355,100167,2,San Mateo,8102
111356,100166,2,San Mateo,8102
111357,100071,2,San Mateo,8102
111358,100463,2,San Mateo,8102
111361,100297,2,San Mateo,8103
111364,100102,2,San Mateo,8103
111365,100101,2,San Mateo,8103
111367,100104,2,San Mateo,8103
111368,100128,2,San Mateo,8103
111369,100104,2,San Mateo,8103
111372,100008,2,San Mateo,8106
111373,100213,2,San Mateo,8104
111375,100177,2,San Mateo,8104
111380,100215,2,San Mateo,8104
111382,100310,2,San Mateo,8104
111384,100349,2,San Mateo,8105
111386,100035,2,San Mateo,8105
111387,100035,2,San Mateo,8105
111388,100346,2,San Mateo,8105
111392,100337,2,San Mateo,8105
111393,100337,2,San Mateo,8105
111394,100315,2,San Mateo,8106
111395,100315,2,San Mateo,8106
111398,100341,2,San Mateo,8106
111399,100341,2,San Mateo,8106
111400,100387,2,San Mateo,8106
111402,100255,2,San Mateo,8104
111407,100250,2,San Mateo,8104
111412,100254,2,San Mateo,8104
111414,100232,2,San Mateo,8102
111415,100077,2,San Mateo,8102
111417,100077,2,San Mateo,8102
111419,100233,2,San Mateo,8102
111420,100233,2,San Mateo,8102
111421,100234,2,San Mateo,8102
111422,100234,2,San Mateo,8102
111424,100234,2,San Mateo,8102
111425,100081,2,San Mateo,8102
111426,100081,2,San Mateo,8102
111428,100455,2,San Mateo,8102
111429,100466,2,San Mateo,8102
111430,100081,2,San Mateo,8102
111432,100338,2,San Mateo,8105
111433,100338,2,San Mateo,8105
111436,100340,2,San Mateo,8105
111437,100153,2,San Mateo,8105
111438,100291,2,San Mateo,8106
111441,100142,2,San Mateo,8106
111442,100142,2,San Mateo,8106
111445,100148,2,San Mateo,8106
111446,100388,2,San Mateo,8106
111447,100388,2,San Mateo,8106
111449,100388,2,San Mateo,8106
111454,100200,2,San Mateo,8104
111456,100156,2,San Mateo,8104
111458,100155,2,San Mateo,8104
111462,100092,2,San Mateo,8103
111463,100323,2,San Mateo,8103
111466,100093,2,San Mateo,8103
111467,100093,2,San Mateo,8103
111468,100093,2,San Mateo,8103
111469,100093,2,San Mateo,8103
111471,100328,2,San Mateo,8103
111473,100094,2,San Mateo,8104
111475,100059,2,San Mateo,8105
111482,100454,2,San Mateo,8102
111483,100463,2,San Mateo,8102
111486,100017,2,San Mateo,8101
111489,100027,2,San Mateo,8102
111490,100017,2,San Mateo,8101
111492,100410,2,San Mateo,8101
111493,100192,2,San Mateo,8101
111495,100164,2,San Mateo,8103
111496,100162,2,San Mateo,8103
111498,100163,2,San Mateo,8103
111499,100163,2,San Mateo,8103
111501,100451,2,San Mateo,8101
111502,100293,2,San Mateo,8101
111507,100051,2,San Mateo,8102
111508,100051,2,San Mateo,8102
111509,100050,2,San Mateo,8102
111511,100452,2,San Mateo,8102
111514,100452,2,San Mateo,8102
111517,100067,2,San Mateo,8103
111525,100011,2,San Mateo,8105
111527,100009,2,San Mateo,8105
111534,100038,2,San Mateo,8103
111535,100214,2,San Mateo,8104
111540,100442,2,San Mateo,8105
111541,100363,2,San Mateo,8106
111542,100396,2,San Mateo,8106
111547,100395,2,San Mateo,8106
111548,100395,2,San Mateo,8106
111551,100039,2,San Mateo,8103
111552,100368,2,San Mateo,8104
111556,100254,2,San Mateo,8104
111559,100254,2,San Mateo,8104
111564,100042,2,San Mateo,8102
111567,100081,2,San Mateo,8102
111570,100169,2,San Mateo,8102
111571,100458,2,San Mateo,8102
111572,100137,2,San Mateo,8102
111573,100458,2,San Mateo,8102
111574,100285,2,San Mateo,8101
111575,100270,2,San Mateo,8101
111576,100266,2,San Mateo,8102
111581,100421,2,San Mateo,8101
111583,100385,2,San Mateo,8101
111586,100008,2,San Mateo,8106
111590,100241,2,San Mateo,8103
111591,100308,2,San Mateo,8103
111594,100040,2,San Mateo,8103
111595,100041,2,San Mateo,8103
111598,100369,2,San Mateo,8104
111599,100371,2,San Mateo,8104
111602,100365,2,San Mateo,8104
111608,100223,2,San Mateo,8104
111609,100223,2,San Mateo,8104
111610,100247,2,San Mateo,8101
111611,100412,2,San Mateo,8101
111612,100257,2,San Mateo,8101
111614,100195,2,San Mateo,8101
111615,100202,2,San Mateo,8101
111616,100196,2,San Mateo,8101
111617,100194,2,San Mateo,8101
111618,100191,2,San Mateo,8101
111619,100191,2,San Mateo,8101
111620,100191,2,San Mateo,8101
111621,100195,2,San Mateo,8101
111622,100347,2,San Mateo,8101
111624,100043,2,San Mateo,8102
111625,100019,2,San Mateo,8102
111626,100298,2,San Mateo,8103
111627,100296,2,San Mateo,8102
111628,100043,2,San Mateo,8102
111629,100331,2,San Mateo,8103
111630,100046,2,San Mateo,8102
111633,100388,2,San Mateo,8106
111637,100176,2,San Mateo,8105
111639,100085,2,San Mateo,8105
111641,100290,2,San Mateo,8105
111642,100113,2,San Mateo,8105
111647,100032,2,San Mateo,8105
111650,100370,2,San Mateo,8105
111653,100288,2,San Mateo,8105
111657,100315,2,San Mateo,8106
111659,100345,2,San Mateo,8105
111670,100031,2,San Mateo,8106
111671,100152,2,San Mateo,8106
111675,100182,2,San Mateo,8104
111676,100290,2,San Mateo,8105
111679,100334,2,San Mateo,8103
111681,100048,2,San Mateo,8103
111682,100452,2,San Mateo,8102
111685,100451,2,San Mateo,8101
111686,100195,2,San Mateo,8101
111687,100204,2,San Mateo,8101
111688,100204,2,San Mateo,8101
111689,100375,2,San Mateo,8101
111696,100453,2,San Mateo,8102
111697,100273,2,San Mateo,8101
111698,100425,2,San Mateo,8102
111699,100082,2,San Mateo,8102
111700,100235,2,San Mateo,8102
111703,100071,2,San Mateo,8102
111714,100170,2,San Mateo,8106
111716,100277,2,San Mateo,8106
111718,100170,2,San Mateo,8106
111720,100304,2,San Mateo,8105
111721,100067,2,San Mateo,8103
111724,100095,2,San Mateo,8103
111727,100010,2,San Mateo,8105
111728,100011,2,San Mateo,8105
111729,100011,2,San Mateo,8105
111730,100138,2,San Mateo,8105
111731,100116,2,San Mateo,8103
111733,100239,2,San Mateo,8103
111734,100240,2,San Mateo,8103
111735,100241,2,San Mateo,8103
111736,100038,2,San Mateo,8103
111737,100039,2,San Mateo,8103
111738,100300,2,San Mateo,8104
