MAZ,households,HHSize1,HHSize2,HHSize3,HHSize4p,Male,Female,Age_00_19,Age_20_34,Age_35_64,Age_65_up,Pop,maz_seq1,taz_seq1,TAZ,PUMA,COUNTYFP,mtc_county_id,county_name
418624,1,1,0,0,0,1,2,1,1,1,0,3,28931,3226,400081,2102,13,5,Contra Costa
414408,28,3,7,6,12,45,48,30,19,38,6,93,27516,3698,400566,2102,13,5,Contra Costa
410638,25,3,7,6,9,40,43,27,17,33,6,83,26049,3698,400566,2102,13,5,Contra Costa
423623,5,1,1,1,2,7,8,5,3,5,2,15,30389,3226,400081,2102,13,5,Contra Costa
418625,14,3,5,2,4,19,22,17,7,13,4,41,28932,3226,400081,2102,13,5,Contra Costa
423805,1,1,0,0,0,1,2,1,1,1,0,3,30432,3226,400081,2102,13,5,Contra Costa
411180,111,14,29,26,42,180,189,119,74,151,25,369,26296,3698,400566,2102,13,5,Contra Costa
420983,0,0,0,0,0,0,0,0,0,0,0,0,29659,3698,400566,2102,13,5,Contra Costa
416804,2,0,1,0,1,4,3,2,1,4,0,7,28321,3698,400566,2102,13,5,Contra Costa
418844,75,16,26,11,22,102,116,86,38,71,23,218,28995,3226,400081,2102,13,5,Contra Costa
412267,0,0,0,0,0,0,0,0,0,0,0,0,26734,3226,400081,2102,13,5,Contra Costa
418845,7,2,2,1,2,10,10,7,4,7,2,20,28996,3226,400081,2102,13,5,Contra Costa
412266,2,0,1,0,1,3,3,2,1,2,1,6,26733,3226,400081,2102,13,5,Contra Costa
514432,0,0,0,0,0,0,0,0,0,0,0,0,33231,4028,500279,1301,95,6,Solano
417582,1,1,0,0,0,1,2,1,1,1,0,3,28587,3226,400081,2102,13,5,Contra Costa
418847,18,4,6,3,5,25,27,21,9,17,5,52,28997,3226,400081,2102,13,5,Contra Costa
411074,23,5,8,3,7,31,36,26,12,22,7,67,26247,3226,400081,2102,13,5,Contra Costa
416244,12,3,3,2,4,16,19,14,6,11,4,35,28133,3226,400081,2102,13,5,Contra Costa
418729,5,1,1,1,2,7,8,5,3,5,2,15,28962,3226,400081,2102,13,5,Contra Costa
415043,14,3,5,2,4,19,22,17,7,13,4,41,27743,3226,400081,2102,13,5,Contra Costa
418731,21,9,7,2,3,20,22,9,7,20,6,42,28964,3760,400632,2102,13,5,Contra Costa
416369,50,11,16,8,15,68,78,59,25,47,15,146,28167,3226,400081,2102,13,5,Contra Costa
411893,92,39,31,10,12,89,95,41,31,85,27,184,26585,3760,400632,2102,13,5,Contra Costa
418948,12,5,4,1,2,12,12,5,4,11,4,24,29028,3760,400632,2102,13,5,Contra Costa
422628,141,59,48,15,19,137,146,62,48,131,42,283,30105,3760,400632,2102,13,5,Contra Costa
512837,215,62,68,42,43,230,275,155,132,192,26,505,32831,4028,500279,1301,95,6,Solano
512830,193,43,83,28,39,250,269,120,106,173,120,519,32830,3933,500176,1301,95,6,Solano
510390,100,29,31,20,20,107,128,72,61,90,12,235,31879,4028,500279,1301,95,6,Solano
516278,0,0,0,0,0,0,0,0,0,0,0,0,33692,4026,500277,1301,95,6,Solano
511443,201,31,52,36,82,333,329,230,130,253,49,662,32351,3847,500083,1301,95,6,Solano
511456,21,3,11,6,1,56,42,23,67,7,1,98,32358,4028,500279,1301,95,6,Solano
514211,0,0,0,0,0,0,0,0,0,0,0,0,33178,4028,500279,1301,95,6,Solano
514293,0,0,0,0,0,0,0,0,0,0,0,0,33194,4028,500279,1301,95,6,Solano
514924,0,0,0,0,0,0,0,0,0,0,0,0,33352,4028,500279,1301,95,6,Solano
511460,0,0,0,0,0,0,0,0,0,0,0,0,32359,4028,500279,1301,95,6,Solano
519786,0,0,0,0,0,0,0,0,0,0,0,0,34406,4028,500279,1301,95,6,Solano
510464,1,0,1,0,0,3,2,1,4,0,0,5,31909,4028,500279,1301,95,6,Solano
513397,0,0,0,0,0,0,0,0,0,0,0,0,32959,4028,500279,1301,95,6,Solano
510382,7,1,4,2,0,19,14,8,23,2,0,33,31874,4028,500279,1301,95,6,Solano
511586,1,0,1,0,0,3,2,1,4,0,0,5,32402,4028,500279,1301,95,6,Solano
514100,0,0,0,0,0,0,0,0,0,0,0,0,33140,4028,500279,1301,95,6,Solano
514208,0,0,0,0,0,0,0,0,0,0,0,0,33177,4028,500279,1301,95,6,Solano
513890,0,0,0,0,0,0,0,0,0,0,0,0,33078,4028,500279,1301,95,6,Solano
511582,0,0,0,0,0,0,0,0,0,0,0,0,32400,4028,500279,1301,95,6,Solano
510384,0,0,0,0,0,0,0,0,0,0,0,0,31875,4028,500279,1301,95,6,Solano
519144,0,0,0,0,0,0,0,0,0,0,0,0,34300,4028,500279,1301,95,6,Solano
513014,0,0,0,0,0,0,0,0,0,0,0,0,32883,4028,500279,1301,95,6,Solano
516846,0,0,0,0,0,0,0,0,0,0,0,0,33827,4028,500279,1301,95,6,Solano
510535,2,0,1,1,0,5,4,2,6,1,0,9,31943,4028,500279,1301,95,6,Solano
518180,0,0,0,0,0,0,0,0,0,0,0,0,34105,4028,500279,1301,95,6,Solano
516828,217,91,56,30,40,217,268,158,109,143,75,485,33820,3889,500130,1301,95,6,Solano
513896,29,9,8,5,7,38,39,24,22,27,4,77,33080,3915,500158,1301,95,6,Solano
519939,139,72,31,16,20,133,156,85,63,87,54,289,34436,3888,500129,1301,95,6,Solano
513479,96,40,25,13,18,96,118,70,48,63,33,214,32982,3889,500130,1301,95,6,Solano
518321,190,98,43,22,27,182,213,117,86,118,74,395,34138,3888,500129,1301,95,6,Solano
510304,0,0,0,0,0,0,0,0,0,0,0,0,31831,3888,500129,1301,95,6,Solano
513408,3,2,1,0,0,3,3,2,1,2,1,6,32963,3888,500129,1301,95,6,Solano
510947,2,2,0,0,0,2,2,1,1,1,1,4,32122,3888,500129,1301,95,6,Solano
516723,36,11,10,6,9,47,49,30,27,34,5,96,33801,3915,500158,1301,95,6,Solano
511922,111,34,31,17,29,146,150,93,82,106,15,296,32525,3915,500158,1301,95,6,Solano
510586,31,9,9,5,8,41,42,26,23,30,4,83,31976,3915,500158,1301,95,6,Solano
510179,38,11,11,6,10,50,51,32,28,36,5,101,31770,3915,500158,1301,95,6,Solano
510177,12,4,3,2,3,16,16,10,9,11,2,32,31769,3915,500158,1301,95,6,Solano
516722,32,10,9,5,8,42,43,27,24,30,4,85,33800,3915,500158,1301,95,6,Solano
510585,135,68,31,16,20,129,151,83,61,83,53,280,31975,3888,500129,1301,95,6,Solano
513785,11,6,2,1,2,11,12,7,5,7,4,23,33056,3888,500129,1301,95,6,Solano
510305,86,45,19,10,12,82,97,53,39,53,34,179,31832,3888,500129,1301,95,6,Solano
511928,43,18,11,6,8,43,53,31,22,28,15,96,32528,3889,500130,1301,95,6,Solano
510483,69,21,19,11,18,91,93,58,51,66,9,184,31922,3915,500158,1301,95,6,Solano
510133,51,16,14,8,13,67,69,43,38,48,7,136,31744,3915,500158,1301,95,6,Solano
519374,42,12,12,7,11,55,57,35,31,40,6,112,34339,3915,500158,1301,95,6,Solano
516869,19,6,5,3,5,25,26,16,14,18,3,51,33834,3915,500158,1301,95,6,Solano
510940,66,21,18,10,17,87,89,55,49,63,9,176,32118,3915,500158,1301,95,6,Solano
516873,37,11,10,6,10,49,50,31,27,36,5,99,33835,3915,500158,1301,95,6,Solano
511927,16,6,4,2,4,21,22,13,12,16,2,43,32527,3915,500158,1301,95,6,Solano
510539,96,29,27,15,25,126,130,80,71,92,13,256,31945,3915,500158,1301,95,6,Solano
516682,0,0,0,0,0,0,0,0,0,0,0,0,33793,4028,500279,1301,95,6,Solano
513913,0,0,0,0,0,0,0,0,0,0,0,0,33087,4028,500279,1301,95,6,Solano
515802,0,0,0,0,0,0,0,0,0,0,0,0,33566,4028,500279,1301,95,6,Solano
510463,0,0,0,0,0,0,0,0,0,0,0,0,31908,4028,500279,1301,95,6,Solano
514156,0,0,0,0,0,0,0,0,0,0,0,0,33161,4028,500279,1301,95,6,Solano
516790,0,0,0,0,0,0,0,0,0,0,0,0,33813,4028,500279,1301,95,6,Solano
514160,8,3,2,1,2,10,10,6,5,7,2,20,33162,3851,500087,1301,95,6,Solano
520072,106,27,28,22,29,135,149,90,66,110,18,284,34458,3919,500162,1301,95,6,Solano
510465,53,16,16,9,12,68,67,41,31,52,11,135,31910,3851,500087,1301,95,6,Solano
519236,0,0,0,0,0,0,0,0,0,0,0,0,34320,3851,500087,1301,95,6,Solano
513888,57,17,17,10,13,73,72,45,33,55,12,145,33077,3851,500087,1301,95,6,Solano
511579,28,9,8,5,6,36,35,22,16,27,6,71,32399,3851,500087,1301,95,6,Solano
510124,74,19,20,15,20,94,105,63,46,77,13,199,31740,3919,500162,1301,95,6,Solano
510461,67,20,20,12,15,86,85,52,39,66,14,171,31906,3851,500087,1301,95,6,Solano
511578,33,10,10,6,7,42,42,26,19,32,7,84,32398,3851,500087,1301,95,6,Solano
516572,40,10,11,8,11,51,56,34,25,41,7,107,33769,3919,500162,1301,95,6,Solano
510125,31,8,8,6,9,39,44,26,19,33,5,83,31741,3919,500162,1301,95,6,Solano
519148,51,13,13,11,14,65,72,43,32,53,9,137,34301,3919,500162,1301,95,6,Solano
512605,0,0,0,0,0,0,0,0,0,0,0,0,32769,3965,500209,1301,95,6,Solano
511984,45,11,13,9,12,57,64,38,28,47,8,121,32554,3919,500162,1301,95,6,Solano
516859,72,18,19,15,20,92,101,61,45,74,13,193,33831,3919,500162,1301,95,6,Solano
513833,0,0,0,0,0,0,0,0,0,0,0,0,33064,3965,500209,1301,95,6,Solano
510181,0,0,0,0,0,0,0,0,0,0,0,0,31772,3916,500159,1301,95,6,Solano
518172,53,16,16,9,12,68,67,41,31,52,11,135,34103,3851,500087,1301,95,6,Solano
517875,39,11,12,7,9,50,49,30,23,38,8,99,34037,3851,500087,1301,95,6,Solano
517876,41,13,12,7,9,52,52,32,24,40,8,104,34038,3851,500087,1301,95,6,Solano
511577,1,1,0,0,0,1,2,1,1,1,0,3,32397,3916,500159,1301,95,6,Solano
511673,0,0,0,0,0,0,0,0,0,0,0,0,32446,3916,500159,1301,95,6,Solano
510468,0,0,0,0,0,0,0,0,0,0,0,0,31912,3916,500159,1301,95,6,Solano
513884,27,4,6,6,11,41,46,35,19,29,4,87,33076,3916,500159,1301,95,6,Solano
514296,0,0,0,0,0,0,0,0,0,0,0,0,33197,3916,500159,1301,95,6,Solano
519791,12,4,3,2,3,15,15,9,8,11,2,30,34408,3917,500160,1301,95,6,Solano
511583,32,9,9,6,8,44,45,28,22,34,5,89,32401,3918,500161,1301,95,6,Solano
516684,114,33,31,22,28,159,159,98,78,123,19,318,33794,3918,500161,1301,95,6,Solano
510481,20,6,6,3,5,25,26,15,13,19,4,51,31921,3917,500160,1301,95,6,Solano
520279,19,5,5,4,5,26,27,16,13,21,3,53,34500,3918,500161,1301,95,6,Solano
517880,100,29,30,18,23,128,127,78,58,98,21,255,34039,3851,500087,1301,95,6,Solano
513883,93,27,28,17,21,119,118,73,54,91,19,237,33075,3851,500087,1301,95,6,Solano
518315,27,8,8,5,6,35,34,21,16,26,6,69,34136,3851,500087,1301,95,6,Solano
516720,29,10,8,4,7,36,38,22,19,27,6,74,33799,3917,500160,1301,95,6,Solano
515789,30,9,8,6,7,42,42,26,21,32,5,84,33565,3918,500161,1301,95,6,Solano
510130,143,48,40,22,33,176,187,110,92,134,27,363,31743,3917,500160,1301,95,6,Solano
517475,57,17,15,11,14,79,80,49,39,62,9,159,33957,3918,500161,1301,95,6,Solano
511921,37,11,10,7,9,51,52,32,25,40,6,103,32524,3918,500161,1301,95,6,Solano
511594,38,12,10,7,9,53,53,33,26,41,6,106,32407,3918,500161,1301,95,6,Solano
510861,58,17,16,11,14,81,81,50,40,63,9,162,32093,3918,500161,1301,95,6,Solano
516822,62,10,13,13,26,93,107,79,44,67,10,200,33819,3916,500159,1301,95,6,Solano
516821,60,10,13,13,24,90,103,76,42,65,10,193,33818,3916,500159,1301,95,6,Solano
518173,209,62,63,37,47,269,264,163,122,205,43,533,34104,3851,500087,1301,95,6,Solano
510462,31,5,7,7,12,47,53,39,22,34,5,100,31907,3916,500159,1301,95,6,Solano
519518,48,8,10,10,20,72,83,61,34,52,8,155,34358,3916,500159,1301,95,6,Solano
519500,66,11,14,14,27,99,114,83,47,72,11,213,34356,3916,500159,1301,95,6,Solano
512615,20,5,6,4,5,26,25,16,12,19,4,51,32770,3851,500087,1301,95,6,Solano
512039,91,44,23,10,14,90,99,43,33,68,45,189,32574,3955,500198,1301,95,6,Solano
510294,14,6,4,2,2,14,15,7,5,10,7,29,31825,3955,500198,1301,95,6,Solano
511072,0,0,0,0,0,0,0,0,0,0,0,0,32186,3965,500209,1301,95,6,Solano
518711,99,47,26,11,15,98,108,47,36,74,49,206,34228,3955,500198,1301,95,6,Solano
519653,82,40,21,9,12,81,90,39,30,61,41,171,34380,3955,500198,1301,95,6,Solano
516671,123,26,43,21,33,162,182,77,57,138,72,344,33791,3965,500209,1301,95,6,Solano
514564,0,0,0,0,0,0,0,0,0,0,0,0,33263,3887,500128,1301,95,6,Solano
513415,0,0,0,0,0,0,0,0,0,0,0,0,32965,3887,500128,1301,95,6,Solano
512828,0,0,0,0,0,0,0,0,0,0,0,0,32828,4028,500279,1301,95,6,Solano
512284,414,120,130,81,83,443,529,299,255,368,50,972,32671,4029,500280,1301,95,6,Solano
516375,56,16,18,11,11,60,72,40,34,51,7,132,33714,4029,500280,1301,95,6,Solano
513725,20,6,6,3,5,26,28,17,11,19,7,54,33040,3887,500128,1301,95,6,Solano
517649,13,4,4,2,3,17,18,11,7,13,4,35,33990,3887,500128,1301,95,6,Solano
518914,66,15,29,9,13,85,92,41,36,59,41,177,34265,3933,500176,1301,95,6,Solano
510386,27,8,8,4,7,35,38,23,15,26,9,73,31877,3887,500128,1301,95,6,Solano
512438,25,6,10,4,5,32,35,16,14,21,16,67,32720,3933,500176,1301,95,6,Solano
512829,42,10,9,7,16,64,69,46,27,44,16,133,32829,3848,500084,1301,95,6,Solano
510385,49,14,15,7,13,64,68,41,28,47,16,132,31876,3887,500128,1301,95,6,Solano
518913,40,11,12,6,11,52,56,34,23,38,13,108,34264,3887,500128,1301,95,6,Solano
513476,5,2,1,1,1,5,5,3,2,3,2,10,32981,3888,500129,1301,95,6,Solano
510948,84,43,19,10,12,81,93,51,38,52,33,174,32123,3888,500129,1301,95,6,Solano
519389,20,10,5,2,3,19,23,13,9,12,8,42,34340,3888,500129,1301,95,6,Solano
510307,10,6,2,1,1,10,11,6,5,6,4,21,31833,3888,500129,1301,95,6,Solano
510952,47,23,11,6,7,45,53,30,21,29,18,98,32127,3888,500129,1301,95,6,Solano
513480,0,0,0,0,0,0,0,0,0,0,0,0,32983,3887,500128,1301,95,6,Solano
516777,0,0,0,0,0,0,0,0,0,0,0,0,33811,3887,500128,1301,95,6,Solano
511022,38,10,10,7,11,52,54,35,25,37,9,106,32160,3899,500142,1301,95,6,Solano
513475,21,9,6,3,3,22,24,11,13,19,3,46,32980,3898,500141,1301,95,6,Solano
515446,51,22,14,7,8,54,58,27,31,46,8,112,33478,3898,500141,1301,95,6,Solano
516570,0,0,0,0,0,0,0,0,0,0,0,0,33768,3899,500142,1301,95,6,Solano
510180,29,8,8,5,8,40,41,26,19,29,7,81,31771,3899,500142,1301,95,6,Solano
511354,31,8,9,5,9,42,44,28,21,30,7,86,32304,3899,500142,1301,95,6,Solano
511355,54,22,15,8,9,57,61,29,33,47,9,118,32305,3898,500141,1301,95,6,Solano
516912,10,6,2,1,1,10,11,6,5,6,4,21,33846,3888,500129,1301,95,6,Solano
518322,144,73,33,17,21,138,161,89,65,89,56,299,34139,3888,500129,1301,95,6,Solano
510945,45,19,12,6,8,45,56,32,23,30,16,101,32121,3889,500130,1301,95,6,Solano
510547,8,4,2,1,1,8,10,6,4,5,3,18,31948,3889,500130,1301,95,6,Solano
510949,7,3,2,1,1,7,9,5,4,5,2,16,32124,3889,500130,1301,95,6,Solano
513472,19,8,5,3,3,19,23,12,10,13,7,42,32979,3889,500130,1301,95,6,Solano
513783,67,34,15,8,10,64,75,41,30,42,26,139,33055,3888,500129,1301,95,6,Solano
516725,16,8,4,2,2,15,18,10,7,10,6,33,33803,3888,500129,1301,95,6,Solano
510550,50,21,13,7,9,50,62,37,25,33,17,112,31950,3889,500130,1301,95,6,Solano
516910,14,5,4,2,3,14,17,10,7,9,5,31,33845,3889,500130,1301,95,6,Solano
516724,14,4,4,2,4,18,19,12,10,13,2,37,33802,3915,500158,1301,95,6,Solano
511929,39,12,11,6,10,51,53,33,29,37,5,104,32529,3915,500158,1301,95,6,Solano
517882,42,12,12,7,11,55,57,35,31,40,6,112,34040,3915,500158,1301,95,6,Solano
513406,16,6,4,2,4,21,22,13,12,16,2,43,32962,3915,500158,1301,95,6,Solano
519625,7,2,2,1,2,10,9,6,5,7,1,19,34372,3915,500158,1301,95,6,Solano
515443,28,9,7,5,7,38,38,24,19,27,6,76,33476,3935,500178,1301,95,6,Solano
515441,13,5,3,2,3,17,18,11,9,12,3,35,33475,3935,500178,1301,95,6,Solano
510176,42,13,11,7,11,57,57,36,29,39,10,114,31768,3935,500178,1301,95,6,Solano
510548,65,20,17,11,17,89,88,56,44,62,15,177,31949,3935,500178,1301,95,6,Solano
515445,38,16,10,6,6,40,43,20,23,34,6,83,33477,3898,500141,1301,95,6,Solano
510588,32,13,9,5,5,34,36,17,20,28,5,70,31977,3898,500141,1301,95,6,Solano
510951,28,9,9,4,6,35,33,19,17,25,7,68,32126,3890,500131,1301,95,6,Solano
513898,23,7,8,3,5,29,27,16,14,20,6,56,33081,3890,500131,1301,95,6,Solano
516924,37,16,10,5,6,39,42,20,23,32,6,81,33850,3898,500141,1301,95,6,Solano
513716,22,9,6,3,4,23,25,12,13,19,4,48,33037,3898,500141,1301,95,6,Solano
513413,37,11,12,6,8,46,44,26,23,31,10,90,32964,3890,500131,1301,95,6,Solano
514143,35,11,12,5,7,43,42,24,21,31,9,85,33154,3890,500131,1301,95,6,Solano
510950,67,21,17,12,17,91,91,58,46,63,15,182,32125,3935,500178,1301,95,6,Solano
516919,35,11,9,6,9,48,47,30,24,33,8,95,33848,3935,500178,1301,95,6,Solano
510175,31,9,8,6,8,43,40,26,19,30,8,83,31767,3910,500153,1301,95,6,Solano
510956,24,8,6,4,6,33,32,21,16,22,6,65,32130,3935,500178,1301,95,6,Solano
510556,52,17,13,9,13,71,70,45,35,49,12,141,31954,3935,500178,1301,95,6,Solano
510554,38,11,10,7,10,53,49,32,23,37,10,102,31952,3910,500153,1301,95,6,Solano
514708,19,6,5,3,5,26,26,16,13,19,4,52,33303,3935,500178,1301,95,6,Solano
514151,11,3,3,2,3,16,14,9,7,11,3,30,33159,3910,500153,1301,95,6,Solano
516781,1,1,0,0,0,2,1,1,1,1,0,3,33812,3910,500153,1301,95,6,Solano
513724,8,3,2,1,2,10,12,7,5,7,3,22,33039,3887,500128,1301,95,6,Solano
513402,4,1,1,1,1,5,6,3,2,5,1,11,32960,3887,500128,1301,95,6,Solano
516930,17,5,5,2,5,22,24,14,10,16,6,46,33852,3887,500128,1301,95,6,Solano
511358,17,4,5,3,5,23,24,15,11,17,4,47,32307,3899,500142,1301,95,6,Solano
513403,40,10,12,7,11,55,57,36,27,40,9,112,32961,3899,500142,1301,95,6,Solano
511359,20,5,6,3,6,27,29,18,13,20,5,56,32308,3899,500142,1301,95,6,Solano
511356,37,10,11,6,10,51,52,34,25,35,9,103,32306,3899,500142,1301,95,6,Solano
519923,15,7,4,2,2,16,17,8,9,14,2,33,34434,3898,500141,1301,95,6,Solano
515052,27,7,8,5,7,37,38,25,18,26,6,75,33381,3899,500142,1301,95,6,Solano
518481,37,16,10,5,6,39,42,20,23,32,6,81,34169,3898,500141,1301,95,6,Solano
513723,56,15,15,10,16,77,79,51,37,55,13,156,33038,3899,500142,1301,95,6,Solano
510596,11,3,3,2,3,15,16,10,7,11,3,31,31979,3899,500142,1301,95,6,Solano
511024,44,11,13,8,12,60,63,40,29,44,10,123,32162,3899,500142,1301,95,6,Solano
511025,24,6,5,4,9,38,37,27,17,25,6,75,32163,3850,500086,1301,95,6,Solano
515055,29,8,7,5,9,42,44,28,19,31,8,86,33382,3900,500143,1301,95,6,Solano
519743,24,6,6,4,8,35,37,23,16,26,7,72,34399,3900,500143,1301,95,6,Solano
518485,30,8,7,5,10,44,45,29,20,32,8,89,34170,3900,500143,1301,95,6,Solano
510172,75,32,20,11,12,80,84,40,46,66,12,164,31765,3898,500141,1301,95,6,Solano
519372,32,13,9,5,5,34,36,17,20,28,5,70,34338,3898,500141,1301,95,6,Solano
510595,32,13,9,5,5,34,36,17,20,28,5,70,31978,3898,500141,1301,95,6,Solano
511023,34,14,9,5,6,36,38,18,21,29,6,74,32161,3898,500141,1301,95,6,Solano
510173,38,12,12,6,8,47,45,26,23,33,10,92,31766,3890,500131,1301,95,6,Solano
510557,32,10,10,5,7,40,38,22,20,28,8,78,31955,3890,500131,1301,95,6,Solano
515453,35,11,12,5,7,43,42,24,21,31,9,85,33479,3890,500131,1301,95,6,Solano
514570,18,5,6,3,4,23,21,12,11,16,5,44,33265,3890,500131,1301,95,6,Solano
510957,75,24,25,11,15,93,89,52,46,65,19,182,32131,3890,500131,1301,95,6,Solano
514150,23,7,6,4,6,32,31,20,16,22,5,63,33158,3935,500178,1301,95,6,Solano
513902,34,10,9,6,9,46,46,29,23,32,8,92,33083,3935,500178,1301,95,6,Solano
519734,71,23,18,12,18,97,96,61,48,68,16,193,34396,3935,500178,1301,95,6,Solano
513901,43,13,11,8,11,59,58,37,29,41,10,117,33082,3935,500178,1301,95,6,Solano
514152,12,4,3,2,3,17,16,10,8,12,3,33,33160,3935,500178,1301,95,6,Solano
514149,1,1,0,0,0,1,1,0,1,1,0,2,33157,3890,500131,1301,95,6,Solano
513418,19,5,5,3,6,28,29,17,12,21,7,57,32966,3902,500145,1301,95,6,Solano
517650,14,4,4,2,4,21,21,13,9,15,5,42,33991,3902,500145,1301,95,6,Solano
510562,61,20,14,11,16,79,87,51,32,59,24,166,31959,3901,500144,1301,95,6,Solano
518079,88,28,23,15,22,120,119,76,60,83,20,239,34083,3935,500178,1301,95,6,Solano
510311,48,15,12,9,12,67,62,41,29,47,12,129,31835,3910,500153,1301,95,6,Solano
518471,17,6,4,3,4,23,23,15,12,15,4,46,34168,3935,500178,1301,95,6,Solano
514716,18,6,4,3,5,23,26,15,9,18,7,49,33306,3901,500144,1301,95,6,Solano
514715,75,20,21,12,22,108,108,72,46,76,22,216,33305,3903,500146,1301,95,6,Solano
513712,29,8,8,5,8,41,42,28,18,28,9,83,33035,3903,500146,1301,95,6,Solano
514895,1,1,0,0,0,2,1,0,1,1,1,3,33346,3933,500176,1301,95,6,Solano
520144,185,41,80,26,38,240,257,115,102,165,115,497,34474,3933,500176,1301,95,6,Solano
510783,40,10,9,7,14,61,66,44,26,42,15,127,32055,3848,500084,1301,95,6,Solano
518916,41,10,9,7,15,63,67,44,27,43,16,130,34266,3848,500084,1301,95,6,Solano
510144,38,9,8,6,15,58,62,41,25,40,14,120,31749,3848,500084,1301,95,6,Solano
510395,35,8,8,6,13,54,57,38,23,37,13,111,31881,3848,500084,1301,95,6,Solano
510784,27,7,6,4,10,41,45,30,18,28,10,86,32056,3848,500084,1301,95,6,Solano
517680,86,21,19,14,32,132,140,93,56,90,33,272,34004,3848,500084,1301,95,6,Solano
510138,20,5,4,3,8,31,32,21,13,21,8,63,31747,3848,500084,1301,95,6,Solano
510389,19,5,4,3,7,29,31,21,12,20,7,60,31878,3848,500084,1301,95,6,Solano
513728,48,12,11,8,17,74,78,53,31,50,18,152,33041,3848,500084,1301,95,6,Solano
510140,21,5,5,3,8,32,35,23,14,22,8,67,31748,3848,500084,1301,95,6,Solano
514697,25,6,5,4,10,38,41,28,16,26,9,79,33301,3848,500084,1301,95,6,Solano
514363,7,2,2,1,2,9,10,6,4,7,2,19,33212,3887,500128,1301,95,6,Solano
511203,67,20,20,9,18,87,94,57,38,64,22,181,32233,3887,500128,1301,95,6,Solano
510392,36,9,8,6,13,55,59,38,24,38,14,114,31880,3848,500084,1301,95,6,Solano
514055,110,32,34,15,29,143,154,93,62,105,37,297,33125,3887,500128,1301,95,6,Solano
513906,62,18,19,9,16,80,88,52,35,60,21,168,33085,3887,500128,1301,95,6,Solano
519055,197,58,59,28,52,255,277,166,111,189,66,532,34294,3887,500128,1301,95,6,Solano
515356,17,5,5,2,5,22,24,14,10,16,6,46,33459,3887,500128,1301,95,6,Solano
510400,2,0,1,0,1,4,3,2,1,4,0,7,31883,3847,500083,1301,95,6,Solano
516703,109,17,28,20,44,180,179,125,71,136,27,359,33796,3847,500083,1301,95,6,Solano
519034,48,8,12,9,19,79,79,55,31,60,12,158,34286,3847,500083,1301,95,6,Solano
515702,98,15,25,18,40,162,161,112,63,124,24,323,33541,3847,500083,1301,95,6,Solano
519163,46,7,12,8,19,76,75,53,30,57,11,151,34306,3847,500083,1301,95,6,Solano
518919,70,11,18,13,28,115,115,80,45,88,17,230,34267,3847,500083,1301,95,6,Solano
516034,136,20,31,22,63,252,237,183,109,163,34,489,33614,3949,500192,1301,95,6,Solano
515368,10,3,3,1,3,13,14,8,6,10,3,27,33462,3887,500128,1301,95,6,Solano
512439,19,3,4,3,9,35,33,25,15,23,5,68,32721,3949,500192,1301,95,6,Solano
516585,4,1,1,1,1,6,5,3,2,5,1,11,33774,3836,500071,1301,95,6,Solano
513737,38,6,9,6,17,71,66,51,30,46,10,137,33043,3949,500192,1301,95,6,Solano
516273,53,8,12,9,24,99,92,72,42,64,13,191,33690,3949,500192,1301,95,6,Solano
510401,23,3,5,4,11,43,40,31,18,28,6,83,31884,3949,500192,1301,95,6,Solano
510790,23,3,5,4,11,43,40,31,18,28,6,83,32057,3949,500192,1301,95,6,Solano
518761,52,13,16,9,14,73,71,45,32,54,13,144,34236,3836,500071,1301,95,6,Solano
511743,29,7,9,5,8,41,39,25,18,30,7,80,32474,3836,500071,1301,95,6,Solano
515703,40,10,12,7,11,56,54,34,25,41,10,110,33542,3836,500071,1301,95,6,Solano
517653,15,4,3,2,6,24,23,16,11,16,4,47,33992,3850,500086,1301,95,6,Solano
518626,38,10,8,6,14,59,59,42,27,39,10,118,34206,3850,500086,1301,95,6,Solano
514097,40,10,9,6,15,62,62,43,29,42,10,124,33138,3850,500086,1301,95,6,Solano
511028,59,15,14,10,20,86,90,56,39,65,16,176,32164,3900,500143,1301,95,6,Solano
519742,70,18,17,12,23,102,107,67,47,75,20,209,34398,3900,500143,1301,95,6,Solano
511047,31,8,7,5,11,45,47,29,21,33,9,92,32175,3900,500143,1301,95,6,Solano
514093,61,16,15,10,20,89,93,58,41,66,17,182,33136,3900,500143,1301,95,6,Solano
519873,35,9,8,6,12,55,54,39,25,36,9,109,34427,3850,500086,1301,95,6,Solano
511733,12,3,3,2,4,17,19,11,8,14,3,36,32470,3900,500143,1301,95,6,Solano
513905,72,18,16,12,26,112,112,79,52,75,18,224,33084,3850,500086,1301,95,6,Solano
518628,29,7,6,5,11,45,45,32,21,30,7,90,34207,3850,500086,1301,95,6,Solano
514098,39,10,9,6,14,61,60,42,28,41,10,121,33139,3850,500086,1301,95,6,Solano
515357,32,8,7,5,12,50,50,36,23,33,8,100,33460,3850,500086,1301,95,6,Solano
510863,35,9,8,6,12,55,54,39,25,36,9,109,32094,3850,500086,1301,95,6,Solano
517673,48,12,11,8,17,75,74,53,34,50,12,149,34000,3850,500086,1301,95,6,Solano
511735,50,13,11,8,18,79,77,55,36,52,13,156,32472,3850,500086,1301,95,6,Solano
514095,46,12,10,7,17,72,71,50,33,48,12,143,33137,3850,500086,1301,95,6,Solano
