MAZ,TAZ,COUNTY,county_name,COUNTYFP10,TRACTCE10,PUMA
11093,370,1,San Francisco,75,12902,7502
11094,434,1,San Francisco,75,13000,7502
11095,435,1,San Francisco,75,13000,7502
11096,56,1,San Francisco,75,21300,7504
11097,53,1,San Francisco,75,21200,7504
11098,11,1,San Francisco,75,20600,7504
11099,54,1,San Francisco,75,21200,7504
11100,49,1,San Francisco,75,21100,7504
11101,48,1,San Francisco,75,21100,7504
11102,56,1,San Francisco,75,21300,7504
11103,55,1,San Francisco,75,21300,7504
11104,55,1,San Francisco,75,21300,7504
11106,68,1,San Francisco,75,21700,7506
11107,645,1,San Francisco,75,30700,7506
11108,65,1,San Francisco,75,21600,7504
11109,65,1,San Francisco,75,21600,7504
11118,366,1,San Francisco,75,12602,7502
11120,428,1,San Francisco,75,12700,7502
11121,358,1,San Francisco,75,10700,7502
11122,385,1,San Francisco,75,10800,7502
11125,390,1,San Francisco,75,11000,7502
11127,349,1,San Francisco,75,10300,7502
11128,597,1,San Francisco,75,61500,7503
11129,597,1,San Francisco,75,61500,7503
11130,353,1,San Francisco,75,10500,7502
11132,326,1,San Francisco,75,30700,7506
11133,326,1,San Francisco,75,30700,7506
11134,67,1,San Francisco,75,21700,7506
11135,646,1,San Francisco,75,21600,7504
11136,67,1,San Francisco,75,21700,7506
11138,39,1,San Francisco,75,61500,7503
11139,606,1,San Francisco,75,60700,7503
11145,605,1,San Francisco,75,60700,7503
11146,94,1,San Francisco,75,22802,7503
11147,448,1,San Francisco,75,22704,7503
11148,448,1,San Francisco,75,22704,7503
11149,289,1,San Francisco,75,60700,7503
11150,448,1,San Francisco,75,22704,7503
11151,440,1,San Francisco,75,13200,7502
11152,440,1,San Francisco,75,13200,7502
11153,463,1,San Francisco,75,13400,7502
11154,463,1,San Francisco,75,13400,7502
11155,465,1,San Francisco,75,13500,7502
11156,465,1,San Francisco,75,13500,7502
11157,468,1,San Francisco,75,15200,7501
11159,435,1,San Francisco,75,13000,7502
11160,367,1,San Francisco,75,12901,7502
11162,53,1,San Francisco,75,21200,7504
11163,53,1,San Francisco,75,21200,7504
11164,48,1,San Francisco,75,21100,7504
11165,48,1,San Francisco,75,21100,7504
11166,54,1,San Francisco,75,21200,7504
11167,56,1,San Francisco,75,21300,7504
11168,54,1,San Francisco,75,21200,7504
11169,58,1,San Francisco,75,21400,7504
11171,68,1,San Francisco,75,21700,7506
11172,29,1,San Francisco,75,11901,7502
11173,31,1,San Francisco,75,12301,7503
11174,175,1,San Francisco,75,35100,7505
11175,176,1,San Francisco,75,35100,7505
11176,203,1,San Francisco,75,35201,7505
11177,213,1,San Francisco,75,35400,7505
11178,214,1,San Francisco,75,35400,7505
11179,213,1,San Francisco,75,35400,7505
11180,179,1,San Francisco,75,35100,7505
11181,178,1,San Francisco,75,35100,7505
11182,206,1,San Francisco,75,35300,7505
11183,206,1,San Francisco,75,35300,7505
11184,207,1,San Francisco,75,35300,7505
11186,537,1,San Francisco,75,35400,7505
11190,255,1,San Francisco,75,45200,7501
11191,249,1,San Francisco,75,45100,7501
11192,216,1,San Francisco,75,40100,7501
11195,277,1,San Francisco,75,30202,7505
11196,274,1,San Francisco,75,30301,7505
11198,144,1,San Francisco,75,32700,7505
11199,493,1,San Francisco,75,32602,7505
11200,538,1,San Francisco,75,42601,7501
11201,506,1,San Francisco,75,32902,7505
11203,502,1,San Francisco,75,32901,7505
11204,501,1,San Francisco,75,32901,7505
11205,503,1,San Francisco,75,32901,7505
11206,145,1,San Francisco,75,32700,7505
11207,492,1,San Francisco,75,32602,7505
11208,503,1,San Francisco,75,32901,7505
11210,208,1,San Francisco,75,35300,7505
11211,209,1,San Francisco,75,35300,7505
11213,646,1,San Francisco,75,21600,7504
11216,437,1,San Francisco,75,13300,7501
11221,451,1,San Francisco,75,25702,7507
11222,189,1,San Francisco,75,25800,7507
11223,311,1,San Francisco,75,23003,7507
11224,311,1,San Francisco,75,23003,7507
11225,311,1,San Francisco,75,23003,7507
11226,311,1,San Francisco,75,23003,7507
11228,121,1,San Francisco,75,23400,7507
11229,171,1,San Francisco,75,33100,7506
11230,171,1,San Francisco,75,33100,7506
11231,109,1,San Francisco,75,30900,7506
11232,108,1,San Francisco,75,30900,7506
11234,641,1,San Francisco,75,30800,7506
11236,644,1,San Francisco,75,30700,7506
11237,242,1,San Francisco,75,30101,7505
11238,242,1,San Francisco,75,30101,7505
11239,195,1,San Francisco,75,26001,7507
11240,314,1,San Francisco,75,26003,7507
11241,314,1,San Francisco,75,26003,7507
11242,156,1,San Francisco,75,26002,7507
11243,314,1,San Francisco,75,26003,7507
11245,184,1,San Francisco,75,25600,7507
11250,86,1,San Francisco,75,22801,7503
11251,608,1,San Francisco,75,22802,7503
11257,573,1,San Francisco,75,61400,7503
11259,418,1,San Francisco,75,17802,7503
11260,382,1,San Francisco,75,16801,7504
11261,383,1,San Francisco,75,16801,7504
11263,7,1,San Francisco,75,20300,7504
11264,115,1,San Francisco,75,25402,7504
11267,151,1,San Francisco,75,25402,7504
11268,99,1,San Francisco,75,22903,7503
11269,188,1,San Francisco,75,25800,7507
11270,188,1,San Francisco,75,25800,7507
11274,120,1,San Francisco,75,23300,7507
11280,220,1,San Francisco,75,40200,7501
11283,3,1,San Francisco,75,20200,7504
11284,93,1,San Francisco,75,22901,7503
11287,235,1,San Francisco,75,26301,7507
11293,118,1,San Francisco,75,25200,7504
11294,114,1,San Francisco,75,25402,7504
11297,449,1,San Francisco,75,25701,7507
11298,114,1,San Francisco,75,25402,7504
11299,115,1,San Francisco,75,25402,7504
11300,114,1,San Francisco,75,25402,7504
11301,114,1,San Francisco,75,25402,7504
11302,115,1,San Francisco,75,25402,7504
11303,115,1,San Francisco,75,25402,7504
11304,115,1,San Francisco,75,25402,7504
11306,151,1,San Francisco,75,25402,7504
11307,125,1,San Francisco,75,25100,7504
11309,125,1,San Francisco,75,25100,7504
11312,129,1,San Francisco,75,31100,7506
11315,107,1,San Francisco,75,30900,7506
11316,104,1,San Francisco,75,30800,7506
11319,305,1,San Francisco,75,30600,7506
11323,357,1,San Francisco,75,10700,7502
11324,357,1,San Francisco,75,10700,7502
11326,394,1,San Francisco,75,11100,7502
11328,317,1,San Francisco,75,26302,7507
11329,334,1,San Francisco,75,11901,7502
11330,338,1,San Francisco,75,12202,7503
11332,360,1,San Francisco,75,12402,7503
11333,360,1,San Francisco,75,12402,7503
11335,338,1,San Francisco,75,12202,7503
11337,562,1,San Francisco,75,20100,7504
11339,37,1,San Francisco,75,17601,7503
11341,590,1,San Francisco,75,61500,7503
11342,590,1,San Francisco,75,61500,7503
11343,606,1,San Francisco,75,60700,7503
11344,418,1,San Francisco,75,17802,7503
11345,418,1,San Francisco,75,17802,7503
11347,572,1,San Francisco,75,18000,7503
11349,598,1,San Francisco,75,17700,7503
11350,86,1,San Francisco,75,22801,7503
11351,19,1,San Francisco,75,20800,7503
11352,572,1,San Francisco,75,18000,7503
11353,295,1,San Francisco,75,61000,7507
11355,623,1,San Francisco,75,23102,7507
11358,105,1,San Francisco,75,30900,7506
11359,185,1,San Francisco,75,25600,7507
11360,104,1,San Francisco,75,30800,7506
11361,534,1,San Francisco,75,33204,7506
11367,345,1,San Francisco,75,10200,7502
11368,325,1,San Francisco,75,10100,7502
11369,325,1,San Francisco,75,10100,7502
11371,349,1,San Francisco,75,10300,7502
11374,324,1,San Francisco,75,10100,7502
11375,157,1,San Francisco,75,25500,7506
11376,157,1,San Francisco,75,25500,7506
11377,61,1,San Francisco,75,21500,7504
11378,147,1,San Francisco,75,25300,7504
11381,155,1,San Francisco,75,25401,7504
11382,155,1,San Francisco,75,25401,7504
11384,154,1,San Francisco,75,25403,7504
11385,313,1,San Francisco,75,25401,7504
11386,109,1,San Francisco,75,30900,7506
11388,108,1,San Francisco,75,30900,7506
11389,109,1,San Francisco,75,30900,7506
11390,112,1,San Francisco,75,31000,7506
11391,240,1,San Francisco,75,26401,7507
11392,319,1,San Francisco,75,26403,7507
11393,319,1,San Francisco,75,26403,7507
11394,280,1,San Francisco,75,30301,7505
11396,561,1,San Francisco,75,17700,7503
11397,561,1,San Francisco,75,17700,7503
11398,418,1,San Francisco,75,17802,7503
11399,98,1,San Francisco,75,23001,7507
11401,599,1,San Francisco,75,17802,7503
11402,569,1,San Francisco,75,20100,7504
11403,561,1,San Francisco,75,17700,7503
11405,21,1,San Francisco,75,20800,7503
11409,236,1,San Francisco,75,26402,7507
11411,573,1,San Francisco,75,61400,7503
11418,418,1,San Francisco,75,17802,7503
11419,286,1,San Francisco,75,60100,7501
11422,26,1,San Francisco,75,21000,7504
11423,147,1,San Francisco,75,25300,7504
11424,22,1,San Francisco,75,20900,7503
11425,64,1,San Francisco,75,21500,7504
11426,82,1,San Francisco,75,21800,7506
11427,83,1,San Francisco,75,21800,7506
11429,70,1,San Francisco,75,21800,7506
11431,190,1,San Francisco,75,25900,7507
11432,579,1,San Francisco,75,25701,7507
11433,452,1,San Francisco,75,25702,7507
11434,579,1,San Francisco,75,25701,7507
11435,450,1,San Francisco,75,25701,7507
11436,452,1,San Francisco,75,25702,7507
11437,320,1,San Francisco,75,26404,7507
11438,320,1,San Francisco,75,26404,7507
11439,240,1,San Francisco,75,26401,7507
11440,239,1,San Francisco,75,26401,7507
11441,239,1,San Francisco,75,26401,7507
11442,239,1,San Francisco,75,26401,7507
11444,158,1,San Francisco,75,25500,7506
11449,151,1,San Francisco,75,25402,7504
11453,79,1,San Francisco,75,980600,7507
11454,228,1,San Francisco,75,26200,7506
11457,200,1,San Francisco,75,26100,7506
11459,235,1,San Francisco,75,26301,7507
11461,339,1,San Francisco,75,12401,7503
11462,561,1,San Francisco,75,17700,7503
11463,418,1,San Francisco,75,17802,7503
11464,561,1,San Francisco,75,17700,7503
11466,119,1,San Francisco,75,25200,7504
11467,154,1,San Francisco,75,25403,7504
11468,146,1,San Francisco,75,25200,7504
11469,123,1,San Francisco,75,25100,7504
11471,574,1,San Francisco,75,61400,7503
11473,310,1,San Francisco,75,23003,7507
11474,39,1,San Francisco,75,61500,7503
11475,288,1,San Francisco,75,60700,7503
11476,593,1,San Francisco,75,17902,7502
11485,429,1,San Francisco,75,12800,7502
11486,429,1,San Francisco,75,12800,7502
11487,438,1,San Francisco,75,13200,7502
11489,369,1,San Francisco,75,12902,7502
11490,436,1,San Francisco,75,13000,7502
11491,342,1,San Francisco,75,10200,7502
11492,389,1,San Francisco,75,10900,7502
11495,464,1,San Francisco,75,13500,7502
11496,465,1,San Francisco,75,13500,7502
11497,372,1,San Francisco,75,13101,7502
11498,374,1,San Francisco,75,13102,7502
11499,469,1,San Francisco,75,15200,7501
11500,480,1,San Francisco,75,15500,7501
11501,470,1,San Francisco,75,15200,7501
11502,49,1,San Francisco,75,21100,7504
11504,59,1,San Francisco,75,21400,7504
11505,59,1,San Francisco,75,21400,7504
11506,59,1,San Francisco,75,21400,7504
11508,58,1,San Francisco,75,21400,7504
11509,202,1,San Francisco,75,35201,7505
11512,488,1,San Francisco,75,31302,7506
11513,225,1,San Francisco,75,26200,7506
11514,418,1,San Francisco,75,17802,7503
11515,403,1,San Francisco,75,11700,7503
11517,27,1,San Francisco,75,61500,7503
11522,262,1,San Francisco,75,47701,7501
11523,264,1,San Francisco,75,47702,7501
11524,260,1,San Francisco,75,47702,7501
11525,257,1,San Francisco,75,47600,7501
11527,259,1,San Francisco,75,47600,7501
11529,489,1,San Francisco,75,32601,7505
11530,238,1,San Francisco,75,30201,7505
11531,238,1,San Francisco,75,30201,7505
11533,273,1,San Francisco,75,30201,7505
11541,84,1,San Francisco,75,22600,7503
11544,614,1,San Francisco,75,22600,7503
11547,613,1,San Francisco,75,22600,7503
11548,582,1,San Francisco,75,980900,7507
11549,582,1,San Francisco,75,980900,7507
11550,583,1,San Francisco,75,980900,7507
11557,152,1,San Francisco,75,25403,7504
11558,152,1,San Francisco,75,25403,7504
11560,153,1,San Francisco,75,25401,7504
11569,286,1,San Francisco,75,60100,7501
11574,330,1,San Francisco,75,26404,7507
11578,278,1,San Francisco,75,30301,7505
11579,283,1,San Francisco,75,30302,7505
11582,282,1,San Francisco,75,30301,7505
11585,289,1,San Francisco,75,60700,7503
11586,448,1,San Francisco,75,22704,7503
11587,289,1,San Francisco,75,60700,7503
11588,289,1,San Francisco,75,60700,7503
11589,289,1,San Francisco,75,60700,7503
11590,321,1,San Francisco,75,60502,7507
11591,198,1,San Francisco,75,26100,7506
11594,198,1,San Francisco,75,26100,7506
11597,161,1,San Francisco,75,25500,7506
11598,184,1,San Francisco,75,25600,7507
11599,636,1,San Francisco,75,26100,7506
11600,157,1,San Francisco,75,25500,7506
11601,317,1,San Francisco,75,26302,7507
11602,284,1,San Francisco,75,30400,7505
11603,101,1,San Francisco,75,30800,7506
11604,101,1,San Francisco,75,30800,7506
11605,101,1,San Francisco,75,30800,7506
11606,110,1,San Francisco,75,30900,7506
11610,237,1,San Francisco,75,26403,7507
11611,68,1,San Francisco,75,21700,7506
11612,65,1,San Francisco,75,21600,7504
11613,40,1,San Francisco,75,21700,7506
11614,12,1,San Francisco,75,20600,7504
11615,574,1,San Francisco,75,61400,7503
11616,84,1,San Francisco,75,22600,7503
11617,85,1,San Francisco,75,22600,7503
11618,612,1,San Francisco,75,22600,7503
11620,612,1,San Francisco,75,22600,7503
11622,583,1,San Francisco,75,980900,7507
11623,583,1,San Francisco,75,980900,7507
11625,274,1,San Francisco,75,30301,7505
11626,241,1,San Francisco,75,30101,7505
11627,242,1,San Francisco,75,30101,7505
11628,482,1,San Francisco,75,15600,7501
11629,481,1,San Francisco,75,15600,7501
11630,482,1,San Francisco,75,15600,7501
11631,195,1,San Francisco,75,26001,7507
11632,195,1,San Francisco,75,26001,7507
11633,314,1,San Francisco,75,26003,7507
11634,156,1,San Francisco,75,26002,7507
11635,185,1,San Francisco,75,25600,7507
11638,314,1,San Francisco,75,26003,7507
11640,314,1,San Francisco,75,26003,7507
11641,314,1,San Francisco,75,26003,7507
11642,162,1,San Francisco,75,33000,7506
11643,162,1,San Francisco,75,33000,7506
11646,167,1,San Francisco,75,33000,7506
11647,280,1,San Francisco,75,30301,7505
11648,280,1,San Francisco,75,30301,7505
11649,280,1,San Francisco,75,30301,7505
11653,297,1,San Francisco,75,30400,7505
11656,104,1,San Francisco,75,30800,7506
11658,107,1,San Francisco,75,30900,7506
11661,426,1,San Francisco,75,12700,7502
11664,431,1,San Francisco,75,12800,7502
11666,477,1,San Francisco,75,15400,7501
11667,305,1,San Francisco,75,30600,7506
11669,156,1,San Francisco,75,26002,7507
11670,315,1,San Francisco,75,26003,7507
11673,323,1,San Francisco,75,60502,7507
11674,340,1,San Francisco,75,12401,7503
11676,340,1,San Francisco,75,12401,7503
11677,302,1,San Francisco,75,30500,7505
11678,473,1,San Francisco,75,15400,7501
11679,17,1,San Francisco,75,20700,7504
11680,106,1,San Francisco,75,30900,7506
11681,210,1,San Francisco,75,35300,7505
11682,212,1,San Francisco,75,35400,7505
11683,210,1,San Francisco,75,35300,7505
11684,211,1,San Francisco,75,35300,7505
11685,209,1,San Francisco,75,35300,7505
11686,545,1,San Francisco,75,47802,7501
11687,75,1,San Francisco,75,47801,7501
11692,98,1,San Francisco,75,23001,7507
11693,619,1,San Francisco,75,980900,7507
11694,419,1,San Francisco,75,61500,7503
11697,343,1,San Francisco,75,10200,7502
11698,615,1,San Francisco,75,980900,7507
11699,573,1,San Francisco,75,61400,7503
11701,615,1,San Francisco,75,980900,7507
11703,121,1,San Francisco,75,23400,7507
11708,160,1,San Francisco,75,25500,7506
11715,106,1,San Francisco,75,30900,7506
11716,329,1,San Francisco,75,30800,7506
11717,296,1,San Francisco,75,30400,7505
11719,108,1,San Francisco,75,30900,7506
11726,318,1,San Francisco,75,26303,7507
11727,198,1,San Francisco,75,26100,7506
11728,200,1,San Francisco,75,26100,7506
11730,341,1,San Francisco,75,12402,7503
11731,562,1,San Francisco,75,20100,7504
11735,601,1,San Francisco,75,18000,7503
11736,597,1,San Francisco,75,61500,7503
11737,126,1,San Francisco,75,25200,7504
11741,158,1,San Francisco,75,25500,7506
11744,129,1,San Francisco,75,31100,7506
11746,218,1,San Francisco,75,40100,7501
11747,437,1,San Francisco,75,13300,7501
11752,428,1,San Francisco,75,12700,7502
11754,431,1,San Francisco,75,12800,7502
11756,337,1,San Francisco,75,12201,7503
11757,334,1,San Francisco,75,11901,7502
11759,128,1,San Francisco,75,31000,7506
11762,455,1,San Francisco,75,31201,7506
11764,485,1,San Francisco,75,31301,7506
11767,456,1,San Francisco,75,31201,7506
11768,456,1,San Francisco,75,31201,7506
11769,460,1,San Francisco,75,31301,7506
11770,460,1,San Francisco,75,31301,7506
11771,601,1,San Francisco,75,18000,7503
11773,380,1,San Francisco,75,15802,7501
11774,597,1,San Francisco,75,61500,7503
11785,324,1,San Francisco,75,10100,7502
11786,306,1,San Francisco,75,22702,7503
11790,586,1,San Francisco,75,60700,7503
11792,167,1,San Francisco,75,33000,7506
11794,491,1,San Francisco,75,32601,7505
11795,490,1,San Francisco,75,32601,7505
11796,503,1,San Francisco,75,32901,7505
11797,505,1,San Francisco,75,32902,7505
11798,506,1,San Francisco,75,32902,7505
11799,498,1,San Francisco,75,32802,7505
11800,503,1,San Francisco,75,32901,7505
11801,504,1,San Francisco,75,32901,7505
11802,163,1,San Francisco,75,33000,7506
11803,162,1,San Francisco,75,33000,7506
11804,167,1,San Francisco,75,33000,7506
11805,167,1,San Francisco,75,33000,7506
11806,280,1,San Francisco,75,30301,7505
11807,332,1,San Francisco,75,30302,7505
11809,296,1,San Francisco,75,30400,7505
11814,642,1,San Francisco,75,30400,7505
11816,71,1,San Francisco,75,25702,7507
11817,451,1,San Francisco,75,25702,7507
11818,42,1,San Francisco,75,23001,7507
11819,451,1,San Francisco,75,25702,7507
11820,310,1,San Francisco,75,23003,7507
11821,311,1,San Francisco,75,23003,7507
11822,625,1,San Francisco,75,23300,7507
11823,121,1,San Francisco,75,23400,7507
11824,167,1,San Francisco,75,33000,7506
11826,107,1,San Francisco,75,30900,7506
11828,104,1,San Francisco,75,30800,7506
11831,300,1,San Francisco,75,30500,7505
11839,324,1,San Francisco,75,10100,7502
11842,146,1,San Francisco,75,25200,7504
11843,279,1,San Francisco,75,33201,7506
11845,492,1,San Francisco,75,32602,7505
11846,492,1,San Francisco,75,32602,7505
11847,262,1,San Francisco,75,47701,7501
11848,505,1,San Francisco,75,32902,7505
11851,507,1,San Francisco,75,32902,7505
11852,505,1,San Francisco,75,32902,7505
11853,507,1,San Francisco,75,32902,7505
11854,501,1,San Francisco,75,32901,7505
11855,502,1,San Francisco,75,32901,7505
11856,503,1,San Francisco,75,32901,7505
11861,280,1,San Francisco,75,30301,7505
11864,272,1,San Francisco,75,30102,7505
11867,101,1,San Francisco,75,30800,7506
11868,101,1,San Francisco,75,30800,7506
11869,102,1,San Francisco,75,30800,7506
11871,583,1,San Francisco,75,980900,7507
11874,394,1,San Francisco,75,11100,7502
11879,325,1,San Francisco,75,10100,7502
11881,349,1,San Francisco,75,10300,7502
11882,345,1,San Francisco,75,10200,7502
11884,352,1,San Francisco,75,10400,7502
11887,82,1,San Francisco,75,21800,7506
11888,153,1,San Francisco,75,25401,7504
11889,150,1,San Francisco,75,25300,7504
11890,153,1,San Francisco,75,25401,7504
11891,152,1,San Francisco,75,25403,7504
11892,150,1,San Francisco,75,25300,7504
11893,313,1,San Francisco,75,25401,7504
