MAZ,TAZ,PUMA
810613,800016,04104
810615,800127,04104
810616,800045,04104
810617,800045,04104
810621,800045,04104
810623,800049,04104
810644,800138,04103
810658,800149,04103
810659,800150,04103
810664,800198,04103
810665,800198,04103
810666,800198,04103
810668,800107,04104
810670,800107,04104
810671,800175,04104
810672,800175,04104
810673,800001,04104
810674,800001,04104
810675,800107,04104
810676,800001,04104
810677,800001,04104
810679,800151,04103
810689,800008,04104
810690,800209,04104
810695,800174,04104
810696,800124,04104
810699,800027,04104
810700,800029,04104
810703,800027,04104
810705,800046,04104
810707,800046,04104
810712,800137,04103
810724,800071,04103
810726,800090,04103
810729,800054,04103
810731,800142,04104
810732,800111,04104
810734,800110,04104
810736,800202,04104
810737,800110,04104
810738,800202,04104
810742,800051,04103
810743,800054,04103
810745,800095,04103
810752,800095,04103
810754,800061,04103
810755,800069,04103
810757,800184,04103
810759,800141,04104
810761,800134,04104
810779,800024,04104
810780,800018,04104
810784,800007,04104
810793,800074,04103
810795,800039,04104
810797,800038,04104
810799,800039,04104
810803,800173,04104
810804,800173,04104
810805,800165,04104
810809,800173,04104
810811,800071,04103
810818,800058,04103
810820,800092,04103
810821,800094,04103
810823,800094,04103
810834,800114,04104
810836,800084,04104
810838,800084,04104
810840,800085,04104
810842,800127,04104
810845,800002,04104
810847,800125,04104
810848,800125,04104
810849,800003,04104
810854,800027,04104
810855,800022,04104
810856,800022,04104
810859,800016,04104
810862,800011,04104
810867,800063,04103
810868,800053,04103
810869,800184,04103
810871,800036,04103
810875,800036,04103
810876,800036,04103
810879,800036,04103
810882,800066,04103
810884,800061,04103
810887,800056,04103
810888,800066,04103
810895,800082,04103
810897,800081,04103
810898,800075,04103
810899,800078,04103
810900,800082,04103
810904,800080,04103
810905,800080,04103
810906,800080,04103
810909,800206,04104
810913,800034,04103
810916,800034,04103
810922,800130,04104
810924,800207,04104
810926,800130,04104
810931,800173,04104
810932,800048,04104
810934,800166,04103
810938,800169,04103
810941,800193,04103
810946,800011,04104
810949,800126,04104
810951,800128,04104
810955,800049,04104
810958,800045,04104
810959,800049,04104
810961,800174,04104
810963,800014,04104
810964,800174,04104
810968,800021,04104
810971,800030,04103
810973,800138,04103
810978,800062,04103
810979,800061,04103
810981,800065,04103
810992,800082,04103
810994,800082,04103
810995,800081,04103
810999,800051,04103
811003,800070,04103
811004,800069,04103
811007,800058,04103
811008,800095,04103
811017,800061,04103
811020,800052,04103
811028,800080,04103
811030,800078,04103
811046,800068,04103
811049,800051,04103
811051,800061,04103
811055,800084,04104
811056,800141,04104
811057,800034,04103
811060,800042,04104
811064,800142,04104
811065,800146,04104
811078,800078,04103
811079,800078,04103
811084,800181,04103
811087,800158,04104
811088,800106,04104
811089,800107,04104
811090,800107,04104
811091,800165,04104
811092,800175,04104
811093,800175,04104
811094,800175,04104
811095,800175,04104
811096,800161,04104
811101,800048,04104
811102,800001,04104
811104,800051,04103
811105,800054,04103
811116,800145,04104
811118,800041,04104
811120,800034,04103
811121,800087,04104
811128,800120,04104
811129,800087,04104
811131,800024,04104
811133,800002,04104
811135,800124,04104
811137,800136,04104
811142,800017,04104
811153,800055,04103
811154,800054,04103
811156,800052,04103
811160,800051,04103
811165,800065,04103
811176,800080,04103
811179,800181,04103
811180,800079,04103
811187,800080,04103
811189,800079,04103
811193,800169,04103
811194,800153,04103
811195,800154,04103
811198,800169,04103
811200,800096,04103
811202,800049,04104
811203,800044,04104
811206,800020,04104
811208,800015,04104
811209,800011,04104
811211,800025,04104
811215,800003,04104
811217,800124,04104
811218,800127,04104
811222,800053,04103
811223,800070,04103
811224,800050,04103
811226,800069,04103
811227,800070,04103
811229,800036,04103
811230,800036,04103
811232,800184,04103
811235,800066,04103
811243,800187,04103
811247,800055,04103
811249,800078,04103
811256,800080,04103
811257,800074,04103
811259,800103,04104
811263,800129,04104
811265,800084,04104
811273,800073,04103
811276,800074,04103
811277,800075,04103
811280,800080,04103
811288,800030,04103
811290,800138,04103
811296,800138,04103
811298,800093,04103
811302,800068,04103
811304,800061,04103
811305,800061,04103
811306,800095,04103
811307,800052,04103
811308,800080,04103
811318,800042,04104
811319,800204,04104
811320,800087,04104
811321,800041,04104
811322,800034,04103
811323,800034,04103
811327,800085,04104
811330,800084,04104
811331,800041,04104
811332,800059,04104
811335,800133,04104
811336,800052,04103
811337,800070,04103
811349,800081,04103
811352,800087,04104
811355,800160,04104
811356,800155,04103
811357,800150,04103
811363,800156,04104
811366,800108,04104
811374,800138,04103
811381,800078,04103
811388,800106,04104
811389,800105,04103
811396,800168,04103
811398,800202,04104
811406,800069,04103
811408,800067,04103
811409,800058,04103
811411,800092,04103
811415,800068,04103
811417,800120,04104
811418,800120,04104
811419,800148,04104
811423,800146,04104
811427,800132,04104
811432,800051,04103
811438,800051,04103
811445,800094,04103
811449,800091,04103
811451,800069,04103
811453,800090,04103
811454,800035,04103
811457,800080,04103
811465,800141,04104
811466,800141,04104
811467,800141,04104
811472,800117,04104
811474,800117,04104
811476,800206,04104
811478,800098,04104
811480,800034,04103
811482,800140,04104
811483,800157,04104
811491,800087,04104
811495,800120,04104
811499,800009,04104
811501,800004,04104
811502,800016,04104
811503,800027,04104
811507,800066,04103
811516,800051,04103
811519,800092,04103
811522,800060,04103
811524,800056,04103
811527,800052,04103
811529,800177,04103
811535,800079,04103
811537,800076,04103
811544,800074,04103
811545,800080,04103
811548,800074,04103
811549,800034,04103
811559,800043,04104
811560,800097,04104
811563,800148,04104
811565,800043,04104
811575,800160,04104
811576,800169,04103
811577,800032,04103
811581,800040,04104
811584,800111,04104
811586,800150,04103
811588,800169,04103
811592,800003,04104
811594,800005,04104
811607,800016,04104
811611,800127,04104
811614,800022,04104
811615,800044,04104
811618,800005,04104
811619,800007,04104
811620,800007,04104
811623,800075,04103
811626,800080,04103
811634,800108,04104
811635,800171,04104
811637,800110,04104
811639,800172,04104
811642,800153,04103
811646,800137,04103
811650,800030,04103
811658,800141,04104
811661,800141,04104
811662,800042,04104
811666,800100,04104
811670,800172,04104
811673,800105,04103
811676,800096,04103
811677,800168,04103
811683,800164,04103
811687,800053,04103
811689,800094,04103
811690,800089,04103
811694,800064,04103
811697,800132,04104
811700,800114,04104
811702,800157,04104
811703,800147,04104
811704,800132,04104
811705,800134,04104
811706,800123,04104
811710,800050,04103
811712,800075,04103
811721,800077,04103
811730,800080,04103
811731,800130,04104
811733,800207,04104
811737,800130,04104
811747,800148,04104
811748,800143,04104
811750,800120,04104
811751,800120,04104
811755,800143,04104
811757,800143,04104
811761,800113,04104
811764,800157,04104
811769,800158,04104
811770,800048,04104
811771,800110,04104
811776,800089,04103
811780,800058,04103
811781,800090,04103
811782,800184,04103
811790,800081,04103
811795,800073,04103
811803,800080,04103
811811,800080,04103
811812,800119,04104
811821,800140,04104
811825,800084,04104
811830,800122,04104
811838,800190,04103
811840,800154,04103
811843,800154,04103
811845,800172,04104
811847,800150,04103
811849,800169,04103
811854,800074,04103
811866,800154,04103
811869,800195,04103
811870,800180,04104
811872,800169,04103
811875,800155,04103
811884,800137,04103
811888,800035,04103
811890,800208,04104
811891,800101,04104
811895,800042,04104
811896,800084,04104
811899,800133,04104
811903,800152,04103
811915,800015,04104
811917,800209,04104
811919,800093,04103
811922,800061,04103
811923,800184,04103
811925,800089,04103
811927,800121,04104
811942,800181,04103
811955,800085,04104
811956,800085,04104
811959,800114,04104
811960,800034,04103
811961,800084,04104
811965,800140,04104
811967,800140,04104
811968,800043,04104
811969,800121,04104
811970,800141,04104
811971,800043,04104
811973,800059,04104
811975,800121,04104
811978,800001,04104
811980,800164,04103
811984,800048,04104
811985,800156,04104
811988,800156,04104
811989,800156,04104
811990,800198,04103
811994,800198,04103
811995,800156,04104
812002,800160,04104
812009,800080,04103
812017,800042,04104
812019,800117,04104
812020,800100,04104
812021,800101,04104
812025,800115,04104
812029,800034,04103
812030,800034,04103
812032,800114,04104
812033,800084,04104
812038,800144,04104
812040,800072,04104
812044,800121,04104
812046,800142,04104
812051,800110,04104
812052,800110,04104
812055,800038,04104
812058,800192,04103
812059,800032,04103
812060,800032,04103
812061,800032,04103
812063,800151,04103
812065,800151,04103
812067,800125,04104
812070,800099,04104
812073,800017,04104
812074,800028,04104
812077,800018,04104
812078,800018,04104
812080,800024,04104
812081,800017,04104
812088,800176,04103
812089,800080,04103
812091,800078,04103
812105,800150,04103
812106,800096,04103
812108,800172,04104
812110,800039,04104
812111,800070,04103
812114,800066,04103
812116,800036,04103
812117,800066,04103
812119,800036,04103
812120,800066,04103
812122,800051,04103
812123,800061,04103
812130,800085,04104
812134,800129,04104
812136,800034,04103
812137,800087,04104
812140,800086,04104
812147,800028,04104
812148,800027,04104
812150,800135,04104
812153,800018,04104
812154,800025,04104
812155,800017,04104
812156,800017,04104
812159,800055,04103
812161,800177,04103
812164,800176,04103
812169,800207,04104
812177,800086,04104
812179,800158,04104
812183,800084,04104
812187,800144,04104
812192,800145,04104
812193,800145,04104
812209,800108,04104
812210,800156,04104
812214,800189,04103
812216,800108,04104
812217,800001,04104
812218,800111,04104
812219,800111,04104
812225,800001,04104
812228,800165,04104
812229,800165,04104
812233,800173,04104
812234,800173,04104
812235,800156,04104
812236,800165,04104
812237,800107,04104
812238,800156,04104
812239,800047,04104
812240,800046,04104
812242,800005,04104
812255,800087,04104
812256,800144,04104
812260,800098,04104
812262,800048,04104
812264,800170,04103
812267,800156,04104
812272,800156,04104
812274,800156,04104
812275,800150,04103
812278,800039,04104
812281,800040,04104
812282,800040,04104
812283,800037,04104
812284,800165,04104
812287,800165,04104
812288,800165,04104
812289,800165,04104
812292,800175,04104
812296,800174,04104
812298,800005,04104
812302,800011,04104
812310,800008,04104
812311,800012,04104
812319,800156,04104
812320,800156,04104
812321,800001,04104
812322,800156,04104
812324,800156,04104
812325,800156,04104
812327,800109,04104
812328,800161,04104
812329,800106,04104
812331,800175,04104
812332,800175,04104
812334,800161,04104
812335,800175,04104
812336,800175,04104
812340,800001,04104
812341,800106,04104
812344,800047,04104
812345,800049,04104
812346,800135,04104
812348,800126,04104
812351,800020,04104
812353,800018,04104
812354,800018,04104
812355,800018,04104
812359,800031,04103
812365,800137,04103
812366,800137,04103
812368,800137,04103
812375,800030,04103
812379,800080,04103
812383,800074,04103
812386,800075,04103
812392,800038,04104
812393,800039,04104
812399,800165,04104
812402,800106,04104
812404,800106,04104
812405,800165,04104
812406,800175,04104
812407,800175,04104
812408,800107,04104
812409,800175,04104
812410,800161,04104
812412,800188,04103
812418,800054,04103
812425,800089,04103
812431,800144,04104
812434,800157,04104
812439,800017,04104
812440,800009,04104
812441,800017,04104
812442,800024,04104
812445,800024,04104
812446,800125,04104
812447,800024,04104
812449,800210,04104
812459,800156,04104
812460,800156,04104
812462,800197,04103
812463,800191,04103
812465,800152,04103
812467,800156,04104
812468,800156,04104
812476,800098,04104
812479,800204,04104
812495,800163,04103
812496,800154,04103
812497,800167,04103
812499,800154,04103
812500,800173,04104
812501,800175,04104
812502,800001,04104
812503,800107,04104
812504,800169,04103
812505,800190,04103
812506,800032,04103
812508,800039,04104
812509,800096,04103
812515,800023,04104
812519,800017,04104
812523,800011,04104
812524,800009,04104
812530,800027,04104
812532,800024,04104
812539,800124,04104
812540,800006,04104
812542,800175,04104
812545,800175,04104
812547,800105,04103
812549,800170,04103
812551,800200,04104
812554,800173,04104
812556,800156,04104
812557,800150,04103
812559,800127,04104
812561,800010,04104
812570,800028,04104
812571,800027,04104
812579,800135,04104
812581,800004,04104
812583,800011,04104
812586,800159,04104
812590,800152,04103
812593,800154,04103
812596,800172,04104
812600,800080,04103
812601,800080,04103
812606,800116,04104
812608,800130,04104
812609,800115,04104
812613,800130,04104
812614,800097,04104
812617,800148,04104
812618,800101,04104
812619,800157,04104
812630,800115,04104
812636,800120,04104
812639,800140,04104
812643,800200,04104
812648,800105,04103
812650,800154,04103
812651,800190,04103
812653,800194,04103
812656,800169,04103
812661,800155,04103
812667,800192,04103
812669,800001,04104
812677,800174,04104
812679,800174,04104
812681,800028,04104
812684,800124,04104
812690,800138,04103
812699,800079,04103
812703,800181,04103
812711,800107,04104
812712,800175,04104
812713,800175,04104
812717,800151,04103
812719,800181,04103
812729,800186,04103
812731,800090,04103
812737,800094,04103
812741,800120,04104
812744,800120,04104
812748,800142,04104
812749,800142,04104
812750,800142,04104
812751,800059,04104
812759,800124,04104
812760,800124,04104
812762,800099,04104
812763,800029,04104
812764,800079,04103
812765,800082,04103
812772,800080,04103
