MAZ_NODE,numhh,numhh_gq,gq_type_univ,gq_type_noninst
514685,97,97,0,0
514687,26,26,0,0
514688,11,11,0,0
514691,1,1,0,0
514692,28,28,0,0
514694,24,24,0,0
514695,438,438,0,0
514697,29,29,0,0
514706,17,17,0,0
514708,14,14,0,0
514714,39,39,0,0
514715,75,75,0,0
514716,18,18,0,0
514725,9,9,0,0
514727,20,20,0,0
514738,0,0,0,0
514747,0,0,0,0
514749,42,42,0,0
514755,211,211,0,0
514756,0,0,0,0
514757,0,0,0,0
514771,0,0,0,0
514778,397,397,0,0
514779,129,129,0,0
514781,0,0,0,0
514782,51,51,0,0
514796,0,0,0,0
514800,46,46,0,0
514804,0,0,0,0
514813,38,38,0,0
514815,78,78,0,0
514822,296,296,0,0
514823,26,26,0,0
514825,20,20,0,0
514827,86,86,0,0
514828,136,136,0,0
514837,50,50,0,0
514842,6,6,0,0
514843,1,1,0,0
514845,0,0,0,0
514846,9,9,0,0
514849,185,194,0,9
514850,38,38,0,0
514852,1,1,0,0
514853,26,26,0,0
514855,25,25,0,0
514874,68,68,0,0
514875,27,27,0,0
514887,33,33,0,0
514888,44,44,0,0
514892,1,1,0,0
514895,0,0,0,0
514899,31,31,0,0
514901,64,64,0,0
514905,54,54,0,0
514916,147,147,0,0
514917,0,0,0,0
514924,0,0,0,0
514931,25,25,0,0
514935,169,169,0,0
514939,9,9,0,0
514941,2,2,0,0
514944,10,10,0,0
514947,3,3,0,0
514948,0,0,0,0
514949,2,2,0,0
514951,0,0,0,0
514953,0,0,0,0
514955,0,0,0,0
514956,0,0,0,0
514965,9,9,0,0
514970,56,56,0,0
514976,13,13,0,0
514979,52,52,0,0
514985,0,0,0,0
514989,127,127,0,0
514994,4,4,0,0
514996,9,9,0,0
514998,3,3,0,0
514999,4,4,0,0
515032,28,28,0,0
515034,60,60,0,0
515035,54,54,0,0
515036,38,38,0,0
515042,46,46,0,0
515044,30,30,0,0
515052,35,35,0,0
515055,37,37,0,0
515059,35,35,0,0
515061,26,26,0,0
515064,128,135,0,7
515066,20,20,0,0
515068,54,54,0,0
515076,61,61,0,0
515081,62,62,0,0
515082,0,0,0,0
515086,2,2,0,0
515087,13,13,0,0
515098,111,111,0,0
515101,1,51,0,50
515102,239,239,0,0
515104,2,2,0,0
515107,360,375,0,15
515108,1,1,0,0
515112,35,35,0,0
515113,0,0,0,0
515117,0,0,0,0
515119,1,1,0,0
515139,0,0,0,0
515142,251,251,0,0
515154,222,222,0,0
515160,0,0,0,0
515165,71,71,0,0
515177,136,136,0,0
515179,62,62,0,0
515186,26,26,0,0
515187,13,13,0,0
515190,27,27,0,0
515191,485,485,0,0
515192,3,3,0,0
515195,16,16,0,0
515200,96,96,0,0
515201,117,117,0,0
515203,37,37,0,0
515205,44,44,0,0
515207,60,60,0,0
515211,70,70,0,0
515214,32,32,0,0
515215,1,1,0,0
515217,0,0,0,0
515228,0,0,0,0
515230,41,41,0,0
515231,0,0,0,0
515232,3,3,0,0
515235,22,22,0,0
515237,12,12,0,0
515243,1,1,0,0
515245,0,0,0,0
515251,0,0,0,0
515259,4,4,0,0
515263,44,44,0,0
515266,174,174,0,0
515269,77,77,0,0
515272,30,30,0,0
515274,33,36,0,3
515275,34,34,0,0
515278,10,10,0,0
515284,92,98,0,6
515285,86,86,0,0
515288,47,47,0,0
515289,72,72,0,0
515293,0,0,0,0
515295,0,0,0,0
515299,8,8,0,0
515301,12,12,0,0
515302,0,0,0,0
515305,102,102,0,0
515307,2,2,0,0
515334,917,917,0,0
515341,0,0,0,0
515343,2,2,0,0
515351,20,20,0,0
515353,0,0,0,0
515355,36,36,0,0
515356,11,11,0,0
515357,44,44,0,0
515362,261,261,0,0
515368,0,0,0,0
515372,18,18,0,0
515373,14,14,0,0
515383,139,139,0,0
515384,46,46,0,0
515386,87,87,0,0
515391,5,5,0,0
515394,52,52,0,0
515395,45,55,0,10
515398,54,54,0,0
515430,4,4,0,0
515434,68,110,0,42
515440,18,18,0,0
515441,18,18,0,0
515443,31,31,0,0
515445,40,40,0,0
515446,66,66,0,0
515453,36,36,0,0
515465,111,111,0,0
515466,36,36,0,0
515467,140,140,0,0
515469,37,37,0,0
515478,167,167,0,0
515482,3,3,0,0
515488,67,67,0,0
515489,37,37,0,0
515496,32,32,0,0
515500,49,49,0,0
515512,0,0,0,0
515517,22,22,0,0
515518,56,56,0,0
515521,9,9,0,0
515530,29,29,0,0
515532,38,38,0,0
515534,35,35,0,0
515535,0,0,0,0
515536,0,0,0,0
515537,10,10,0,0
515540,459,459,0,0
515542,37,37,0,0
515545,28,28,0,0
515554,33,33,0,0
515556,21,21,0,0
515559,86,86,0,0
515561,0,0,0,0
515568,162,162,0,0
515576,39,39,0,0
515581,11,11,0,0
515586,38,38,0,0
515587,108,108,0,0
515590,0,0,0,0
515591,41,41,0,0
515592,50,50,0,0
515593,1,1,0,0
515612,0,0,0,0
515620,83,83,0,0
515623,1,1,0,0
515624,5,5,0,0
515625,1,1,0,0
515626,11,11,0,0
515627,0,0,0,0
515628,2,2,0,0
515632,0,0,0,0
515637,40,40,0,0
515647,108,108,0,0
515653,85,85,0,0
515656,13,13,0,0
515661,1,1,0,0
515663,3,3,0,0
515664,0,0,0,0
515683,80,80,0,0
515685,48,48,0,0
515688,50,50,0,0
515689,82,82,0,0
515690,32,32,0,0
515694,25,25,0,0
515696,41,41,0,0
515698,40,40,0,0
515699,76,76,0,0
515702,100,100,0,0
515703,39,39,0,0
515704,66,66,0,0
515705,150,150,0,0
515706,46,46,0,0
515709,84,84,0,0
515710,90,90,0,0
515711,5,5,0,0
515714,0,0,0,0
515717,0,0,0,0
515719,0,0,0,0
515721,161,161,0,0
515724,29,29,0,0
515726,3,3,0,0
515729,0,0,0,0
515740,104,105,0,1
515746,51,51,0,0
515753,348,354,0,6
515765,1,1,0,0
515767,0,0,0,0
515773,12,12,0,0
515781,115,115,0,0
515784,32,32,0,0
515785,112,112,0,0
515789,9,9,0,0
515802,0,0,0,0
515804,13,13,0,0
515814,32,32,0,0
515816,47,47,0,0
515817,27,27,0,0
515822,26,26,0,0
515829,7,7,0,0
515833,0,0,0,0
515851,13,13,0,0
515860,0,0,0,0
515867,406,417,0,11
515875,0,0,0,0
515877,2,2,0,0
515881,283,283,0,0
515888,0,0,0,0
515889,1,1,0,0
515890,0,0,0,0
515905,0,0,0,0
515906,23,23,0,0
515920,0,0,0,0
515921,7,7,0,0
515922,0,0,0,0
515923,0,0,0,0
515924,12,12,0,0
515931,4,4,0,0
515943,61,61,0,0
515949,2,2,0,0
515955,87,87,0,0
515957,10,10,0,0
515958,57,57,0,0
515966,54,54,0,0
515968,79,79,0,0
515969,0,0,0,0
515997,0,0,0,0
515998,2,2,0,0
516003,119,119,0,0
516004,69,69,0,0
516005,120,120,0,0
516006,83,83,0,0
516009,90,90,0,0
516021,1,1,0,0
516024,22,22,0,0
516026,30,30,0,0
516027,61,61,0,0
516028,206,206,0,0
516029,11,11,0,0
516030,26,26,0,0
516031,32,32,0,0
516034,139,139,0,0
516035,55,55,0,0
516041,28,28,0,0
516047,1,1,0,0
516048,0,0,0,0
516049,5,5,0,0
516059,15,15,0,0
516063,281,281,0,0
516079,0,0,0,0
516082,39,39,0,0
516084,443,443,0,0
516091,1,3,0,2
516095,28,28,0,0
516097,78,91,0,13
516099,12,12,0,0
516100,49,49,0,0
516101,1,1,0,0
516102,4,4,0,0
516104,6,6,0,0
516109,28,28,0,0
516111,41,41,0,0
516112,44,44,0,0
516114,0,0,0,0
516117,19,19,0,0
516118,213,213,0,0
516119,27,27,0,0
516120,0,0,0,0
516126,78,78,0,0
516129,73,74,0,1
516130,32,32,0,0
516131,19,20,0,1
516132,28,28,0,0
516133,157,157,0,0
516135,6,6,0,0
516136,27,27,0,0
516138,70,70,0,0
516140,13,13,0,0
516144,34,34,0,0
516145,21,21,0,0
516150,42,42,0,0
516152,84,84,0,0
516159,24,24,0,0
516162,1,1,0,0
516164,74,82,0,8
516165,143,143,0,0
516168,79,79,0,0
516171,1,1,0,0
516172,0,0,0,0
516178,0,0,0,0
516182,1,1,0,0
516183,74,74,0,0
516184,235,235,0,0
516185,505,505,0,0
516190,89,89,0,0
516196,161,161,0,0
516211,36,36,0,0
516212,53,53,0,0
516213,45,45,0,0
516214,2,2,0,0
516215,36,36,0,0
516216,40,40,0,0
516221,80,92,0,12
516222,34,34,0,0
516223,136,136,0,0
516229,39,69,0,30
516231,26,26,0,0
516239,0,0,0,0
516242,38,38,0,0
516243,89,89,0,0
516250,88,88,0,0
516253,60,60,0,0
516254,58,58,0,0
516267,304,304,0,0
516269,32,32,0,0
516270,1,1,0,0
516273,58,58,0,0
516275,49,49,0,0
516290,55,55,0,0
516298,9,9,0,0
516300,26,26,0,0
516301,34,34,0,0
516302,34,34,0,0
516303,44,44,0,0
516307,45,45,0,0
516308,63,63,0,0
516309,126,126,0,0
516321,31,31,0,0
516329,131,136,0,5
516330,342,342,0,0
516334,61,61,0,0
516339,77,77,0,0
516346,0,0,0,0
516361,49,49,0,0
516365,66,66,0,0
516366,98,98,0,0
516369,98,98,0,0
516371,19,19,0,0
516372,41,41,0,0
516375,25,25,0,0
516378,49,49,0,0
516383,27,27,0,0
516384,27,27,0,0
516385,15,15,0,0
516386,6,6,0,0
516392,17,17,0,0
516393,65,65,0,0
516394,25,25,0,0
516395,27,27,0,0
516397,51,51,0,0
516398,126,126,0,0
516400,20,20,0,0
516403,78,78,0,0
516405,59,59,0,0
516406,34,34,0,0
516407,49,49,0,0
516413,34,34,0,0
516414,120,120,0,0
516416,194,194,0,0
516417,135,135,0,0
516422,0,0,0,0
516425,56,56,0,0
516427,26,26,0,0
516443,44,44,0,0
516444,51,51,0,0
516446,56,56,0,0
516447,39,39,0,0
516448,41,41,0,0
516457,0,0,0,0
516462,28,28,0,0
516472,30,30,0,0
516473,34,34,0,0
516474,1,27,0,26
516477,18,18,0,0
516478,24,24,0,0
516482,43,43,0,0
516483,49,49,0,0
516486,26,26,0,0
516487,0,0,0,0
516488,23,23,0,0
516490,0,0,0,0
516507,0,0,0,0
516511,50,50,0,0
516513,200,200,0,0
516518,92,92,0,0
516520,29,29,0,0
516525,66,66,0,0
516534,65,65,0,0
516535,2,2,0,0
516540,9,9,0,0
516551,1,1,0,0
516562,0,0,0,0
516568,235,235,0,0
516570,0,0,0,0
516572,38,38,0,0
516575,93,93,0,0
516579,70,75,0,5
516580,157,157,0,0
516585,0,0,0,0
516589,12,12,0,0
516591,0,0,0,0
516596,6,6,0,0
516601,18,18,0,0
516605,4,4,0,0
516607,139,139,0,0
516621,0,0,0,0
516629,82,82,0,0
516630,30,30,0,0
516632,246,261,0,15
516640,3,3,0,0
516648,1,1,0,0
516654,0,0,0,0
516659,0,0,0,0
516667,259,259,0,0
516670,1,14,0,13
516671,115,245,0,130
516676,0,0,0,0
516682,0,0,0,0
516684,123,123,0,0
516689,75,75,0,0
516703,113,113,0,0
516705,39,39,0,0
516707,0,0,0,0
516720,35,35,0,0
516722,36,36,0,0
516723,23,23,0,0
516724,16,16,0,0
516725,14,14,0,0
516742,26,26,0,0
516743,49,49,0,0
516746,34,34,0,0
516758,115,115,0,0
516759,174,174,0,0
516762,33,33,0,0
516772,0,0,0,0
516777,0,0,0,0
516781,4,4,0,0
516790,2,2,0,0
516795,0,0,0,0
516796,2,2,0,0
516806,0,0,0,0
516815,122,125,0,3
516821,60,60,0,0
516822,61,61,0,0
516828,268,279,0,11
516831,419,419,0,0
516833,0,4,0,4
516836,31,31,0,0
516837,0,0,0,0
516838,47,47,0,0
516845,251,251,0,0
516846,0,0,0,0
516848,4,4,0,0
516851,22,22,0,0
516853,4,4,0,0
516859,44,44,0,0
516863,39,39,0,0
516864,63,68,0,5
516869,18,18,0,0
516873,42,42,0,0
516874,48,48,0,0
516877,23,23,0,0
516880,10,10,0,0
516881,19,19,0,0
516883,34,34,0,0
516888,85,85,0,0
516893,0,0,0,0
516894,0,0,0,0
516902,0,0,0,0
516910,20,20,0,0
516912,9,9,0,0
516916,13,13,0,0
516919,37,37,0,0
516923,42,42,0,0
516924,32,32,0,0
516926,23,23,0,0
516930,6,6,0,0
516937,32,32,0,0
516939,35,35,0,0
516941,78,78,0,0
516947,25,25,0,0
516950,2,2,0,0
516952,2,2,0,0
516957,1,1,0,0
516960,0,0,0,0
516965,140,140,0,0
516968,59,59,0,0
516970,61,61,0,0
516972,141,141,0,0
516978,2,2,0,0
516979,72,72,0,0
516990,7,7,0,0
516991,3,3,0,0
516992,0,0,0,0
516993,1,1,0,0
516994,7,7,0,0
516995,0,0,0,0
516996,0,0,0,0
517003,0,0,0,0
517031,0,0,0,0
517033,0,0,0,0
517037,49,49,0,0
517044,0,0,0,0
517049,106,106,0,0
517058,241,241,0,0
517061,70,70,0,0
517063,0,0,0,0
517077,25,25,0,0
517078,86,86,0,0
517089,0,0,0,0
517091,4,4,0,0
517093,5,5,0,0
517094,29,29,0,0
517095,58,58,0,0
517100,2,2,0,0
517107,51,51,0,0
517109,71,71,0,0
517113,84,84,0,0
517114,0,0,0,0
517119,85,85,0,0
517127,46,46,0,0
517132,3,3,0,0
517145,10,10,0,0
517146,46,46,0,0
517149,8,8,0,0
517154,82,82,0,0
517159,75,75,0,0
517160,26,26,0,0
517161,30,30,0,0
517163,17,22,0,5
517171,13,13,0,0
517173,63,63,0,0
517179,50,50,0,0
517187,0,0,0,0
517192,9,9,0,0
517209,7,7,0,0
517215,142,142,0,0
517216,4,4,0,0
517221,38,38,0,0
517226,73,73,0,0
517247,80,80,0,0
517249,5,5,0,0
517254,0,0,0,0
517255,3,3,0,0
517282,72,72,0,0
517295,71,71,0,0
517296,0,0,0,0
517318,162,162,0,0
517327,65,65,0,0
517328,0,0,0,0
517332,105,105,0,0
517334,109,109,0,0
517336,41,41,0,0
517337,30,30,0,0
517354,22,22,0,0
517366,0,0,0,0
517367,26,26,0,0
517368,42,42,0,0
517373,32,32,0,0
517374,32,32,0,0
517390,31,31,0,0
517394,53,53,0,0
517397,22,22,0,0
517401,29,29,0,0
517405,0,0,0,0
517412,41,41,0,0
517415,48,48,0,0
517417,144,144,0,0
517421,76,76,0,0
517428,66,66,0,0
517430,169,169,0,0
517432,0,0,0,0
517436,187,187,0,0
517449,63,63,0,0
517459,87,87,0,0
517469,191,191,0,0
517470,15,15,0,0
517472,113,113,0,0
517475,60,60,0,0
517487,105,105,0,0
517494,47,47,0,0
517496,0,0,0,0
517498,3,3,0,0
517512,136,136,0,0
517527,29,29,0,0
517538,38,38,0,0
517544,0,0,0,0
517560,0,0,0,0
517561,0,0,0,0
517568,0,0,0,0
517577,3,3,0,0
517579,0,0,0,0
517582,14,14,0,0
517586,71,71,0,0
517588,65,65,0,0
517589,58,58,0,0
517595,38,38,0,0
517597,0,0,0,0
517602,0,0,0,0
517603,46,46,0,0
517617,122,122,0,0
517619,46,46,0,0
517620,10,10,0,0
517621,244,244,0,0
517623,55,55,0,0
517631,100,107,0,7
517632,68,68,0,0
517634,77,77,0,0
517640,55,55,0,0
517643,36,36,0,0
517649,15,15,0,0
517650,21,21,0,0
517653,18,18,0,0
517655,105,105,0,0
517659,46,46,0,0
517663,27,27,0,0
517665,27,27,0,0
517667,27,27,0,0
517669,36,36,0,0
517672,41,41,0,0
517673,44,44,0,0
517675,179,179,0,0
517677,139,139,0,0
517678,179,179,0,0
517680,77,77,0,0
517686,152,152,0,0
517697,42,42,0,0
517724,1,1,0,0
517725,5,5,0,0
517728,0,0,0,0
517731,0,0,0,0
517739,0,0,0,0
517744,78,78,0,0
517754,99,99,0,0
517770,35,35,0,0
517778,161,161,0,0
517779,38,38,0,0
517783,33,33,0,0
517785,34,34,0,0
517787,38,38,0,0
517790,111,111,0,0
517792,27,27,0,0
517798,155,155,0,0
517799,38,38,0,0
517800,30,30,0,0
517807,86,86,0,0
517809,108,108,0,0
517810,3,3,0,0
517812,2,2,0,0
517820,44,44,0,0
517824,103,103,0,0
517825,70,70,0,0
517834,0,0,0,0
517846,0,0,0,0
517854,0,0,0,0
517858,1,1,0,0
517865,0,0,0,0
517875,39,39,0,0
517876,39,39,0,0
517880,101,101,0,0
517882,54,54,0,0
517883,0,0,0,0
517902,32,32,0,0
517905,45,45,0,0
517906,37,37,0,0
517908,0,0,0,0
517909,23,23,0,0
517910,46,46,0,0
517912,39,39,0,0
517913,44,44,0,0
517921,57,57,0,0
517923,34,34,0,0
517927,168,168,0,0
517936,0,6,0,6
517942,2,2,0,0
517943,0,0,0,0
517957,5,5,0,0
517959,4,4,0,0
517962,13,13,0,0
517992,152,152,0,0
517994,167,167,0,0
517995,17,17,0,0
517997,51,51,0,0
517999,3,3,0,0
518002,26,26,0,0
518003,26,26,0,0
518004,67,67,0,0
518005,40,40,0,0
518009,43,43,0,0
518010,63,63,0,0
518014,52,52,0,0
518030,4,4,0,0
518034,1224,1233,0,9
518047,139,139,0,0
518050,0,0,0,0
518051,0,0,0,0
518062,8,8,0,0
518063,4,4,0,0
518066,162,162,0,0
518070,0,0,0,0
518072,24,24,0,0
518073,28,38,0,10
518074,14,14,0,0
518079,100,100,0,0
518083,80,80,0,0
518099,0,0,0,0
518103,1,1,0,0
518110,4,4,0,0
518113,0,0,0,0
518115,9,9,0,0
518122,44,44,0,0
518133,0,0,0,0
518139,64,64,0,0
518154,27,27,0,0
518155,23,23,0,0
518156,28,28,0,0
518157,26,26,0,0
518158,77,77,0,0
518159,26,26,0,0
518163,71,71,0,0
518165,32,32,0,0
518167,25,25,0,0
518168,49,49,0,0
518172,51,51,0,0
518173,219,219,0,0
518180,0,0,0,0
518184,22,22,0,0
518187,8,8,0,0
518188,7,7,0,0
518192,120,120,0,0
518194,132,132,0,0
518199,7,10,0,3
518221,0,0,0,0
518228,76,76,0,0
518231,0,0,0,0
518235,199,199,0,0
518246,111,111,0,0
518249,72,72,0,0
518250,52,52,0,0
518254,41,41,0,0
518256,101,107,0,6
518258,34,34,0,0
518268,25,25,0,0
518269,30,30,0,0
518287,8,8,0,0
518289,164,168,0,4
518290,124,124,0,0
518296,2,2,0,0
518297,27,27,0,0
518298,27,27,0,0
518299,63,63,0,0
518300,102,102,0,0
518301,20,20,0,0
518305,60,60,0,0
518307,36,36,0,0
518314,50,50,0,0
518315,26,26,0,0
518319,26,26,0,0
518321,229,229,0,0
518322,160,160,0,0
518327,33,33,0,0
518328,13,13,0,0
518338,1,1,0,0
518341,1,1,0,0
518346,2,2,0,0
518349,3,3,0,0
518351,9,9,0,0
518367,54,54,0,0
518372,0,0,0,0
518378,39,39,0,0
518389,1,1,0,0
518391,0,0,0,0
518402,181,181,0,0
518403,51,51,0,0
518405,106,106,0,0
518408,0,0,0,0
518410,31,31,0,0
518412,46,46,0,0
518423,74,74,0,0
518424,38,38,0,0
518426,34,34,0,0
518449,31,31,0,0
518452,0,0,0,0
518453,43,43,0,0
518458,54,54,0,0
518459,1,1,0,0
518470,71,71,0,0
518471,20,20,0,0
518481,46,46,0,0
518485,27,27,0,0
518488,212,212,0,0
518490,33,42,0,9
518491,0,0,0,0
518499,4,4,0,0
518501,2,2,0,0
518503,91,91,0,0
518511,25,25,0,0
518512,33,33,0,0
518520,3,3,0,0
518528,76,76,0,0
518531,0,0,0,0
518534,2,2,0,0
518537,2,2,0,0
518538,4,4,0,0
518555,1,1,0,0
518563,78,78,0,0
518565,29,29,0,0
518567,61,61,0,0
518568,40,40,0,0
518571,0,0,0,0
518574,112,112,0,0
518575,33,33,0,0
518576,37,37,0,0
518577,28,28,0,0
518579,37,37,0,0
518582,0,0,0,0
518583,0,0,0,0
518587,62,62,0,0
518599,62,62,0,0
518602,32,32,0,0
518603,25,25,0,0
518604,27,27,0,0
518610,39,39,0,0
518611,238,238,0,0
518626,41,41,0,0
518628,26,26,0,0
518632,64,64,0,0
518633,51,51,0,0
518637,84,84,0,0
518638,32,32,0,0
518639,9,9,0,0
518640,2,2,0,0
518641,1,1,0,0
518648,37,37,0,0
518650,72,72,0,0
518651,13,13,0,0
518652,61,61,0,0
518655,20,20,0,0
518661,20,20,0,0
518666,55,55,0,0
518668,0,0,0,0
518675,0,0,0,0
518684,125,125,0,0
518692,8,8,0,0
518705,48,48,0,0
518706,60,68,0,8
518711,97,102,0,5
518715,54,54,0,0
518718,99,99,0,0
518736,46,46,0,0
518739,0,0,0,0
518740,242,242,0,0
518743,0,0,0,0
518750,2,2,0,0
518761,64,64,0,0
518762,38,38,0,0
518768,23,23,0,0
518770,40,40,0,0
518771,0,0,0,0
518772,65,65,0,0
518776,44,44,0,0
518779,27,28,0,1
518782,0,0,0,0
518787,31,31,0,0
518788,77,77,0,0
518789,52,52,0,0
518794,0,0,0,0
518798,4,4,0,0
518806,3,3,0,0
518813,10,10,0,0
518814,0,0,0,0
518816,0,0,0,0
518817,0,0,0,0
518819,0,0,0,0
518830,0,0,0,0
518843,3,3,0,0
518854,299,299,0,0
518857,27,27,0,0
518867,0,0,0,0
518870,65,65,0,0
518902,33,33,0,0
518909,0,0,0,0
518913,37,37,0,0
518914,65,65,0,0
518916,34,34,0,0
518919,77,77,0,0
518921,144,144,0,0
518923,1,1,0,0
518933,2,2,0,0
518936,7,7,0,0
518941,0,0,0,0
518942,38,38,0,0
518944,17,17,0,0
518948,21,21,0,0
518949,16,16,0,0
518963,70,70,0,0
518967,19,19,0,0
518968,23,23,0,0
518987,234,234,0,0
519013,0,0,0,0
519021,25,25,0,0
519023,51,51,0,0
519025,84,84,0,0
519028,0,0,0,0
519034,47,47,0,0
519041,73,73,0,0
519044,88,88,0,0
519045,25,25,0,0
519046,67,67,0,0
519049,18,18,0,0
519051,16,16,0,0
519054,25,25,0,0
519055,241,241,0,0
519087,49,49,0,0
519089,11,11,0,0
519110,0,0,0,0
519127,3,3,0,0
519144,3,3,0,0
519148,73,73,0,0
519151,1,1,0,0
519153,0,0,0,0
519155,5,5,0,0
519157,1,1,0,0
519163,47,47,0,0
519164,42,42,0,0
519167,88,88,0,0
519168,28,28,0,0
519174,0,0,0,0
519184,0,0,0,0
519190,0,0,0,0
519191,10,10,0,0
519195,0,0,0,0
519199,256,256,0,0
519214,0,32,0,32
519221,1,1,0,0
519222,29,29,0,0
519236,0,0,0,0
519248,67,67,0,0
519250,196,196,0,0
519255,0,0,0,0
519256,1,1,0,0
519257,0,0,0,0
519266,10,10,0,0
519274,17,17,0,0
519279,32,32,0,0
519281,0,1,0,1
519282,25,25,0,0
519286,27,32,0,5
519289,141,141,0,0
519295,0,0,0,0
519299,52,52,0,0
519307,33,33,0,0
519318,28,28,0,0
519344,0,0,0,0
519372,36,36,0,0
519374,44,44,0,0
519389,14,14,0,0
519391,42,42,0,0
519403,341,341,0,0
519408,1,1,0,0
519412,4,4,0,0
519414,425,425,0,0
519424,58,58,0,0
519426,0,0,0,0
519430,74,74,0,0
519433,69,69,0,0
519434,155,155,0,0
519439,350,350,0,0
519441,27,27,0,0
519445,29,29,0,0
519457,65,65,0,0
519479,65,65,0,0
519500,69,69,0,0
519504,11,11,0,0
519518,46,46,0,0
519523,46,46,0,0
519524,106,111,0,5
519535,0,0,0,0
519553,124,124,0,0
519557,41,41,0,0
519567,12,12,0,0
519571,2,2,0,0
519582,0,0,0,0
519612,349,349,0,0
519614,230,230,0,0
519619,56,64,0,8
519623,13,13,0,0
519625,5,5,0,0
519627,77,77,0,0
519635,4,4,0,0
519637,0,0,0,0
519644,0,0,0,0
519645,50,50,0,0
519646,77,77,0,0
519649,0,0,0,0
519653,43,43,0,0
519659,0,21,0,21
519661,94,94,0,0
519674,89,89,0,0
519676,26,26,0,0
519679,0,0,0,0
519680,8,8,0,0
519681,5,5,0,0
519705,2,2,0,0
519716,0,0,0,0
519717,71,71,0,0
519718,57,57,0,0
519722,149,149,0,0
519724,35,35,0,0
519725,22,22,0,0
519734,73,73,0,0
519735,11,11,0,0
519742,76,76,0,0
519743,26,26,0,0
519745,38,38,0,0
519747,48,48,0,0
519748,37,37,0,0
519749,0,0,0,0
519769,0,0,0,0
519777,155,169,0,14
519786,1,1,0,0
519788,50,50,0,0
519791,13,13,0,0
519802,71,71,0,0
519804,66,66,0,0
519809,29,29,0,0
519814,76,76,0,0
519824,8,8,0,0
519840,5,5,0,0
519841,72,72,0,0
519842,30,30,0,0
519844,26,26,0,0
519848,5,5,0,0
519852,12,12,0,0
519853,23,23,0,0
519862,52,52,0,0
519863,0,0,0,0
519864,52,119,0,67
519866,0,0,0,0
519868,19,19,0,0
519871,30,30,0,0
519873,36,36,0,0
519879,36,36,0,0
519892,0,0,0,0
519894,0,0,0,0
519903,0,0,0,0
519904,108,108,0,0
519922,83,83,0,0
519923,2,2,0,0
519925,1,2,0,1
519939,99,99,0,0
519942,12,12,0,0
519952,14,14,0,0
519975,24,24,0,0
519981,59,59,0,0
519987,56,56,0,0
519988,0,0,0,0
519994,72,72,0,0
520002,11,11,0,0
520006,27,27,0,0
520016,48,48,0,0
520017,36,36,0,0
520031,124,124,0,0
520037,8,8,0,0
520040,60,60,0,0
520044,0,0,0,0
520046,579,579,0,0
520047,25,25,0,0
520052,0,0,0,0
520068,98,98,0,0
520071,0,0,0,0
520072,92,92,0,0
520077,38,38,0,0
520084,566,568,0,2
520087,28,28,0,0
520097,34,34,0,0
520098,58,58,0,0
520109,60,60,0,0
520116,39,39,0,0
520117,1,1,0,0
520118,39,39,0,0
520129,49,49,0,0
520135,26,26,0,0
520136,34,34,0,0
520138,14,14,0,0
520142,0,0,0,0
520143,35,35,0,0
520144,194,194,0,0
520147,42,42,0,0
520155,110,121,0,11
520161,73,73,0,0
520162,34,34,0,0
520163,101,101,0,0
520175,0,0,0,0
520197,15,15,0,0
520198,0,0,0,0
520200,24,24,0,0
520201,5,5,0,0
520202,5,5,0,0
520204,1,1,0,0
520206,54,54,0,0
520209,5,16,0,11
520213,270,270,0,0
520224,0,0,0,0
520236,24,24,0,0
520243,38,38,0,0
520248,21,21,0,0
520256,0,0,0,0
520260,0,0,0,0
520266,8,8,0,0
520267,47,47,0,0
520268,52,52,0,0
520271,22,22,0,0
520279,39,39,0,0
520282,100,100,0,0
520519,0,0,0,0
520521,0,0,0,0
610002,0,0,0,0
610005,34,34,0,0
610006,28,28,0,0
610007,43,43,0,0
610009,177,177,0,0
610014,18,18,0,0
610016,127,127,0,0
610020,3,3,0,0
610021,38,38,0,0
610022,90,90,0,0
610024,1,1,0,0
610025,36,36,0,0
610027,23,23,0,0
610028,18,18,0,0
610030,43,43,0,0
610033,31,31,0,0
610034,159,169,0,10
610035,65,65,0,0
610038,59,59,0,0
610039,17,17,0,0
610044,81,81,0,0
610047,339,339,0,0
610049,0,0,0,0
610051,30,30,0,0
610053,25,25,0,0
610054,8,8,0,0
610057,16,16,0,0
610058,76,76,0,0
610060,24,24,0,0
610063,126,126,0,0
610064,21,21,0,0
610066,233,233,0,0
610067,101,101,0,0
610069,525,525,0,0
610074,11,11,0,0
610079,13,13,0,0
610080,128,128,0,0
610086,49,49,0,0
610091,218,218,0,0
610092,58,58,0,0
610093,8,8,0,0
610095,18,18,0,0
610100,19,19,0,0
610101,230,230,0,0
610110,2,2,0,0
610111,20,20,0,0
610113,9,9,0,0
610116,26,26,0,0
610117,88,88,0,0
610118,32,32,0,0
610119,15,15,0,0
610122,138,138,0,0
610125,39,39,0,0
610127,26,26,0,0
610128,3,3,0,0
610130,10,10,0,0
610132,43,43,0,0
610133,19,19,0,0
610135,18,18,0,0
610138,0,0,0,0
610140,50,50,0,0
610143,74,74,0,0
610144,0,0,0,0
610145,345,345,0,0
610147,75,75,0,0
610148,25,25,0,0
610149,1,1,0,0
610150,0,0,0,0
610151,0,0,0,0
610153,47,47,0,0
610154,70,70,0,0
610156,6,6,0,0
610159,31,31,0,0
610160,79,79,0,0
