MAZ_NODE,numhh_gq,gq_type_univ,gq_type_noninst
328546,123,0,0
328547,26,0,0
328551,61,0,0
328559,201,0,0
328566,0,0,0
328567,182,0,7
328570,92,0,0
328574,40,0,0
328575,63,0,6
328580,129,0,0
328584,145,0,12
328587,336,0,0
328593,0,0,0
328595,8,0,0
328598,0,0,0
328601,66,0,0
328604,7,0,0
328606,45,0,3
328608,0,0,0
328616,32,0,0
328622,50,0,0
328626,0,0,0
328629,50,0,0
328638,10,0,0
328639,46,0,0
328640,59,0,0
328641,52,0,0
328642,77,0,0
328643,138,0,8
328646,73,0,0
328647,88,0,0
328652,47,0,0
328653,30,0,0
328654,51,0,0
328655,172,0,20
328677,111,0,0
328679,30,0,0
328680,81,0,0
328683,21,0,0
328685,30,0,0
328686,58,0,0
328687,39,0,0
328690,33,0,0
328692,37,0,0
328693,23,0,0
328694,34,0,0
328695,38,0,0
328697,33,0,0
328699,35,0,0
328700,55,0,22
328701,41,0,0
328704,25,0,0
328705,57,0,0
328706,46,0,0
328707,11,0,0
328715,140,0,0
328721,109,0,0
328723,108,0,0
328724,33,0,0
328725,133,0,0
328727,22,0,0
328731,11,0,1
328733,61,0,0
328734,101,0,0
328735,56,0,0
328736,160,0,0
328739,159,0,9
328744,85,0,9
328746,181,0,0
328750,52,0,0
328752,46,0,0
328753,51,0,0
328758,122,0,32
328762,53,0,0
328764,19,0,0
328799,158,0,0
328807,40,0,0
328808,46,0,0
328809,40,0,0
328810,81,0,0
328813,1,0,0
328814,24,0,0
328815,71,0,0
328816,0,0,0
328817,25,0,0
328818,55,0,0
328824,64,0,0
328826,55,0,0
328827,58,0,0
328828,31,0,0
328832,136,0,61
328835,79,0,5
328841,227,0,0
328857,18,0,0
328859,32,0,0
328866,31,0,0
328867,60,0,0
328872,735,0,5
328875,28,0,0
328881,36,0,0
328887,67,0,0
328889,0,0,0
328895,72,0,0
328904,18,0,0
328907,48,0,0
328911,29,0,0
328912,138,0,28
328914,29,0,0
328921,184,0,10
328923,89,0,23
328924,34,0,0
328925,36,0,0
328929,26,0,0
328930,8,0,8
328931,55,0,6
328933,41,0,0
328934,76,0,0
328937,64,0,0
328962,0,0,0
328967,5,0,0
328968,47,0,0
328969,0,0,0
328978,2,0,0
328983,37,0,0
328984,0,0,0
328988,78,0,0
328996,48,0,0
329000,98,0,0
329001,54,0,0
329002,55,0,0
329007,34,0,0
329008,44,0,0
329009,33,0,0
329017,0,0,0
329019,0,0,0
329025,36,0,0
329026,43,0,0
329027,230,0,160
329031,102,0,0
329034,72,0,0
329043,36,0,0
329045,321,0,4
329049,6,0,0
329051,0,0,0
329053,313,0,0
329056,0,0,0
329061,0,0,0
329065,67,0,0
329069,818,0,0
329071,262,0,0
329078,59,0,0
329083,286,0,0
329086,99,0,0
329087,190,0,22
329089,36,0,0
329091,31,0,0
329094,25,0,0
329096,59,0,0
329097,32,0,0
329102,48,0,0
329103,28,0,5
329105,30,0,0
329116,130,0,0
329127,20,0,0
329128,33,0,0
329134,37,0,0
329136,36,0,0
329142,112,71,0
329147,59,0,0
329150,206,0,0
329151,53,0,0
329156,170,0,0
329159,54,0,0
329160,32,0,0
329161,55,0,0
329166,113,0,0
329182,4,0,0
329183,155,0,0
329184,0,0,0
329185,23,0,0
329190,23,0,0
329195,75,0,8
329196,22,0,0
329197,41,0,0
329198,72,0,12
329201,0,0,0
329216,23,0,0
329231,28,0,0
329235,105,0,0
329237,116,0,0
329238,0,0,0
329239,109,0,0
329240,32,0,0
329241,43,0,0
329243,79,0,0
329249,17,0,0
329250,56,0,0
329251,32,0,0
329252,28,0,0
329254,56,0,0
329256,62,0,0
329257,33,0,0
329258,69,0,0
329259,19,0,0
329263,57,0,0
329265,0,0,0
329266,32,0,0
329268,58,0,0
329269,25,0,0
329270,17,0,0
329276,14,0,0
329293,53,0,0
329298,33,0,0
329299,47,0,0
329302,88,0,20
329305,15,0,0
329307,61,0,0
329308,28,0,0
329312,0,0,0
329313,2,0,0
329314,0,0,0
329315,232,0,0
329316,84,0,0
329317,61,0,0
329319,52,0,0
329320,34,0,0
329322,33,0,7
329323,187,0,0
329326,42,0,0
329335,178,0,0
329337,60,0,5
329343,22,0,0
329345,121,0,0
329346,72,0,18
329350,65,0,0
329351,47,0,0
329352,39,0,0
329354,26,0,0
329355,47,0,0
329356,58,0,0
329364,1,0,0
329365,56,0,0
329366,51,0,0
329371,32,0,0
329372,11,0,0
329374,194,0,0
329383,194,0,0
329384,11,0,0
329387,0,0,0
329388,119,0,4
329392,56,0,0
329397,55,0,0
329405,79,0,0
329409,29,0,0
329419,145,0,0
329420,48,0,0
329425,126,0,0
329426,47,0,0
329429,34,0,0
329433,177,0,0
329435,0,0,0
329439,292,0,41
329451,0,0,0
329466,48,0,0
329468,59,0,0
329476,101,0,0
329483,60,0,0
329488,12,0,0
329490,36,0,0
329496,65,0,0
329499,38,0,0
329502,96,0,5
329512,5,0,0
329514,46,0,0
329516,52,0,0
329520,29,0,0
329521,56,0,0
329522,29,0,0
329523,63,0,0
329524,57,0,0
329525,38,0,0
329526,46,0,0
329527,81,0,12
329529,23,0,0
329530,31,0,0
329531,23,0,0
329533,27,0,0
329534,235,0,61
329537,117,0,0
329542,327,0,0
329543,34,0,0
329548,41,0,0
329554,59,0,0
329558,28,0,0
329559,52,0,0
329561,31,0,0
329562,35,0,0
329564,40,0,0
329565,30,0,0
329573,3,0,0
329579,50,0,0
329581,85,0,7
329582,36,0,0
329584,37,0,0
329586,0,0,0
329588,80,0,0
329589,21,0,0
329596,52,0,0
329597,58,0,0
329599,38,0,0
329602,43,0,0
329604,101,0,0
329606,81,0,0
329608,43,0,4
329609,44,0,0
329610,30,0,0
329612,27,0,0
329614,5,0,0
329615,179,0,83
329620,35,0,0
329622,8,0,0
329631,239,0,0
329633,37,0,0
329640,0,0,0
329643,57,0,0
329644,90,0,7
329645,25,0,0
329646,50,0,0
329648,12,0,0
329652,57,0,0
329653,19,0,0
329654,59,0,0
329655,2,0,0
329656,45,0,0
329657,391,0,7
329659,2480,0,0
329662,64,0,0
329663,124,0,15
329666,296,0,4
329667,64,0,0
329672,89,0,0
329673,22,0,0
329675,56,0,0
329677,32,0,0
329678,152,0,0
329682,92,0,0
329683,21,0,0
329684,51,0,0
329685,50,0,0
329686,82,0,0
329688,34,0,0
329692,35,0,0
329693,70,0,0
329697,216,0,0
329702,42,0,0
329707,6,0,0
329708,46,0,0
329709,38,0,0
329718,88,0,0
329721,30,0,0
329722,37,0,0
329724,19,0,0
329726,82,0,80
329729,65,0,0
329730,92,0,0
329731,26,0,0
329733,43,0,0
329735,50,0,0
329742,46,0,0
329744,42,0,0
329747,25,0,0
329751,52,0,0
329752,26,0,0
329754,0,0,0
329755,60,0,0
329769,0,0,0
329775,36,0,0
329779,27,0,0
329780,50,0,0
329782,56,0,0
329783,23,0,0
329785,34,0,0
329788,72,0,0
329794,7,0,0
329797,81,0,0
329798,175,0,0
329800,5,0,0
329805,85,0,0
329806,39,0,0
329807,37,0,0
329811,102,0,0
329813,48,0,0
329816,0,0,0
329823,0,0,0
329824,271,0,0
329825,29,0,0
329832,185,0,0
329835,58,0,0
329841,89,0,15
329842,156,0,9
329845,59,0,0
329850,0,0,0
329851,39,0,0
329852,101,0,0
329853,73,0,0
329854,271,0,0
329855,26,0,0
329856,112,0,0
329857,40,0,0
329858,123,0,36
329859,40,0,0
329861,0,0,0
329863,49,0,0
329869,60,0,0
329882,40,0,0
329886,6,0,0
329896,45,0,0
329897,45,0,0
329899,25,0,25
329900,52,0,25
329901,151,28,0
329904,58,0,0
329907,86,0,0
329908,42,0,10
329909,38,0,0
329911,0,0,0
329914,95,0,0
329917,40,0,0
329918,29,0,0
329919,63,0,0
329920,113,0,0
329921,32,0,0
329923,146,0,0
329929,34,0,0
329931,2,0,0
329932,41,0,0
329943,179,0,16
329953,90,0,0
329954,50,0,0
329955,43,0,0
329956,61,0,0
329958,109,0,0
329960,59,0,7
329974,64,0,0
329977,84,0,0
329978,23,0,0
329982,45,0,0
329984,38,0,0
329985,127,0,3
329986,73,0,0
329995,5,0,0
329998,36,0,0
329999,50,0,3
330001,0,0,0
330002,63,0,4
330003,32,0,0
330010,37,0,0
330012,184,0,0
330013,1,0,0
330014,163,0,0
330016,313,0,0
330017,68,0,0
330018,92,0,59
330019,36,0,0
330025,39,0,0
330027,32,0,0
330030,31,0,0
330031,100,0,31
330032,40,0,0
330042,311,0,0
330049,77,0,0
330059,49,0,0
330061,0,0,0
330063,86,0,0
330069,84,0,0
330085,131,0,0
330086,41,0,0
330087,79,0,0
330093,89,0,10
330094,38,0,0
330097,51,0,0
330101,28,0,0
330103,102,0,0
330104,39,0,3
330106,51,0,0
330107,31,0,0
330119,58,0,0
330125,43,0,0
330128,29,0,0
330129,40,0,0
330131,25,0,0
330135,43,0,0
330139,55,0,0
330141,61,0,0
330142,292,0,0
330149,404,0,13
330150,0,0,0
330151,68,0,0
330152,0,0,0
330153,316,95,0
330155,62,0,0
330156,29,0,0
330161,26,0,0
330166,3,0,0
330168,41,0,0
330169,21,0,7
330176,0,0,0
330180,3,0,0
330183,0,0,0
330185,0,0,0
330190,161,0,0
330202,0,0,0
330205,1,0,0
330209,34,0,0
330212,63,0,0
330213,45,0,0
330216,93,0,0
330217,63,0,0
330219,37,0,0
330222,17,0,0
330235,15,0,0
330237,69,0,0
330238,116,0,0
330244,0,0,0
330246,27,0,0
330252,53,0,6
330264,67,0,0
330265,26,0,0
330267,56,0,0
330268,0,0,0
330272,56,0,0
330274,23,0,0
330278,38,0,0
330279,34,0,0
330287,20,0,0
330291,31,0,0
330294,36,0,0
330295,25,0,0
330298,170,0,0
330300,69,0,0
330302,67,0,0
330303,46,0,0
330304,41,0,0
330305,93,0,0
330306,24,0,0
330312,424,0,9
330313,0,0,0
330324,91,0,0
330327,44,0,0
330328,32,0,0
330329,18,0,0
330330,81,0,0
330331,200,167,0
330333,73,0,0
330334,186,0,0
330335,696,580,14
330337,110,0,0
330338,82,0,14
330340,108,0,0
330341,51,0,0
330343,22,0,0
330344,31,0,0
330345,67,0,0
330353,301,0,0
330354,40,0,0
330356,44,0,0
330358,50,0,0
330359,40,0,0
330361,65,0,0
330362,1,0,0
330363,74,0,0
330366,0,0,0
330377,37,0,0
330390,49,0,0
330392,47,0,0
330394,62,0,1
330395,84,0,9
330396,63,0,20
330397,18,0,3
330400,29,0,0
330406,17,0,0
330407,32,0,0
330408,0,0,0
330409,120,0,4
330412,62,0,0
330414,149,0,0
330416,67,0,0
330420,661,0,0
330423,69,0,0
330433,20,0,0
330434,3,0,0
330435,104,0,0
330436,31,0,0
330437,35,0,0
330438,32,0,0
330447,21,0,0
330451,51,0,5
330453,39,0,0
330455,33,0,0
330456,29,0,0
330458,47,0,0
330461,28,0,0
330463,24,0,0
330464,35,0,0
330466,49,0,0
330471,72,0,4
330473,66,0,0
330474,66,0,10
330475,74,0,0
330477,60,0,0
330478,70,0,0
330480,40,0,0
330481,19,0,0
330484,78,0,0
330486,0,0,0
330487,77,0,0
330510,38,0,0
330511,31,0,0
330514,14,0,0
330519,25,0,24
330525,32,0,0
330533,28,0,0
330539,30,0,0
330570,40,0,0
330571,23,0,0
330573,56,0,0
330574,130,0,0
330575,71,0,0
330577,66,0,4
330583,72,0,0
330584,298,0,11
330585,0,0,0
330586,39,0,0
330591,0,0,0
330596,118,0,0
330600,59,0,0
330601,76,0,4
330606,24,0,0
330612,37,0,0
330614,24,0,0
330615,22,0,0
330621,0,0,0
330622,190,0,0
330624,36,0,0
330626,31,0,0
330628,0,0,0
330633,1,0,0
330637,18,0,0
330638,138,0,0
330639,198,0,0
330640,56,0,0
330643,78,0,6
330646,0,0,0
330649,73,0,0
330654,73,0,0
330655,38,0,0
330656,20,0,0
330658,9,0,0
330659,98,0,0
330662,56,0,0
330663,46,0,0
330667,0,0,0
330676,152,0,0
330678,116,0,0
330696,48,0,0
330697,41,0,0
330698,51,0,0
330699,30,0,10
330702,1371,838,38
330703,0,0,0
330704,54,0,9
330706,49,0,0
330708,47,0,0
330713,318,0,5
330718,69,0,2
330725,127,0,1
330749,7,0,0
330750,96,0,0
330753,114,0,0
330763,51,0,0
330767,133,0,0
330768,28,0,0
330769,26,0,0
330770,31,0,0
330775,35,0,0
330787,1,0,0
330789,214,0,0
330792,24,0,0
330794,25,0,0
330796,104,0,0
330801,819,0,160
330805,109,0,0
330811,38,0,0
330820,105,0,0
330821,53,0,0
330824,97,0,0
330825,199,0,7
330826,59,0,0
330828,82,0,0
330835,54,0,3
330836,102,0,0
330839,1,0,0
330843,42,0,0
330849,13,0,0
330850,13,0,0
330852,100,0,0
330856,37,0,0
330857,47,0,0
330858,39,0,0
330859,31,0,0
330861,72,0,0
330870,8,0,0
330872,63,0,0
330880,48,0,0
330885,60,0,0
330886,63,0,0
330900,139,0,106
330901,65,0,0
330903,49,0,0
330905,45,0,0
330910,31,0,0
330911,63,0,11
330912,0,0,0
330913,177,0,17
330914,54,0,0
330915,24,0,0
330919,35,0,0
330921,5,0,0
330922,32,0,0
330924,31,0,0
330925,104,0,0
330936,12,0,12
330937,0,0,0
330939,56,0,0
330950,52,0,0
330954,62,0,0
330955,45,0,2
330959,35,0,0
330965,58,0,0
330966,37,0,0
330968,57,0,0
330970,49,0,0
330971,39,0,0
330974,34,0,0
330975,42,0,0
330976,26,0,0
330977,56,0,5
330978,27,0,0
330982,48,0,0
330984,108,0,0
330985,90,0,3
330988,76,0,0
330993,153,0,17
331001,76,0,0
331009,86,0,0
331011,68,0,0
331021,258,0,0
331023,32,0,0
331024,151,0,0
331025,30,0,0
331026,51,0,0
331028,64,0,0
331029,15,0,0
331032,97,0,0
331048,40,0,0
331049,56,0,0
331050,27,0,0
331054,128,0,0
331056,0,0,0
331059,38,0,0
331060,100,0,0
331067,278,0,0
331084,122,0,0
331085,173,0,0
331086,71,0,0
331087,136,0,0
331088,82,0,0
331091,14,0,0
331093,36,0,0
331095,40,0,0
331096,45,0,0
331097,78,0,0
331101,55,0,0
331103,43,0,0
331104,36,0,0
331105,61,0,0
331106,71,0,0
331110,123,0,0
331112,47,0,0
331113,22,0,0
331122,54,0,0
331128,90,0,0
331132,48,0,0
331136,28,0,0
331137,18,0,0
331138,43,0,0
331139,71,0,0
331140,60,0,0
331142,43,0,0
331143,42,41,0
331144,130,0,0
331145,140,0,0
331146,306,226,0
331147,132,43,7
331148,78,0,0
331149,24,0,0
331153,37,0,0
331156,54,0,0
331157,116,0,0
331158,33,0,0
331159,70,0,0
331161,25,0,0
331163,40,0,0
331164,27,0,0
331177,64,0,0
331179,61,0,0
331183,0,0,0
331184,78,0,0
331192,25,0,0
331193,51,0,0
331194,88,0,0
331195,159,0,0
331196,71,0,0
331202,243,0,0
331204,12,0,0
331205,38,0,2
331213,100,0,0
331222,81,0,0
331224,5,0,5
331225,45,0,0
331235,58,0,0
331237,34,0,0
331241,0,0,0
331242,0,0,0
331243,46,0,2
331244,24,0,0
331245,179,0,0
331249,1,0,0
331252,202,0,0
331257,43,0,0
331261,79,0,0
331262,74,0,0
331263,40,0,6
331270,109,0,0
331273,524,0,0
331276,28,0,0
331277,47,0,0
331278,37,0,0
331281,33,0,0
331282,47,0,0
331284,75,0,0
331285,29,0,0
331286,30,0,0
331287,26,0,0
331293,41,0,0
331294,46,0,0
331295,50,0,0
331296,34,0,0
331297,186,0,0
331303,0,0,0
331315,21,0,0
331316,0,0,0
331320,29,0,0
331325,73,0,0
331326,39,0,0
331328,46,0,0
331330,23,0,0
331331,59,0,0
331332,37,0,0
331333,2,0,0
331335,72,0,0
331336,34,0,0
331341,169,0,0
331342,29,0,0
331344,46,0,0
331345,165,0,0
331346,113,0,0
331349,38,0,0
331350,51,0,0
331351,31,0,0
331352,36,0,0
331353,0,0,0
331354,33,0,0
331360,92,0,0
331367,131,0,0
331368,23,0,0
331373,49,0,0
331379,134,0,9
331380,22,0,0
331381,50,0,0
331383,61,0,0
331388,8,0,6
331393,22,0,0
331395,97,0,0
331400,86,0,0
331403,0,0,0
331412,73,0,0
331413,155,0,0
331414,107,0,0
331415,139,0,0
331417,46,0,0
331424,215,0,0
331426,25,0,0
331430,89,0,0
331431,383,0,0
331437,42,0,0
331439,43,0,0
331441,51,0,0
331442,58,0,0
331443,195,0,0
331444,100,0,29
331445,83,0,0
331451,49,0,0
331474,30,0,0
331485,30,0,0
331487,29,0,0
331488,55,0,0
331497,193,0,15
331503,24,0,0
331505,0,0,0
331508,74,0,5
331509,8,0,0
331520,37,0,0
331523,145,0,0
331524,60,0,0
331533,60,0,0
331535,2,0,0
331536,114,0,0
331538,42,0,0
331541,26,0,0
331543,49,0,0
331544,66,0,0
331545,65,0,0
331546,83,0,4
331549,62,0,6
331550,42,0,0
331551,28,0,0
331554,25,0,0
331556,57,0,0
331558,9,0,0
331565,48,0,0
331566,25,0,0
331578,36,0,0
331590,63,0,0
331592,50,0,0
331596,56,0,0
331598,126,0,0
331600,40,0,0
331602,23,0,0
331603,60,0,0
331604,84,0,0
331605,60,0,0
331607,57,0,0
331610,65,0,0
331611,75,0,0
331612,38,0,0
331618,77,0,0
331621,16,0,0
331623,81,0,3
331626,16,0,0
331627,28,0,0
331630,30,0,9
331634,44,0,0
331648,226,0,12
331663,262,0,0
331664,30,0,0
331665,36,0,0
331666,23,0,0
331669,13,0,0
331671,8,0,6
331674,6,0,6
331678,56,0,0
331679,189,0,0
331685,10,0,0
331689,108,0,19
331699,181,0,21
331709,1,0,0
331712,55,0,0
331718,34,0,0
331721,0,0,0
331730,29,0,0
331732,5,0,0
331736,53,0,0
331738,112,0,0
331743,201,0,0
331744,43,0,0
331747,0,0,0
331748,0,0,0
331757,71,0,0
331761,75,0,0
331765,132,0,0
331766,117,0,35
331768,38,0,0
331770,24,0,0
331771,56,0,0
331772,59,0,0
331774,59,0,0
331775,103,0,0
331777,49,0,0
331782,27,0,0
331783,33,0,0
331792,41,0,0
331802,28,0,0
331804,56,0,0
331807,60,0,0
331815,41,0,0
331816,45,0,0
331817,50,0,0
331818,50,0,0
331821,42,0,0
331824,41,0,0
331825,92,0,3
331826,66,0,0
331827,51,0,0
331828,62,0,0
331829,26,0,0
331834,82,0,0
331835,0,0,0
331836,61,0,0
331840,49,0,0
331841,39,0,0
331857,36,0,1
331867,0,0,0
331868,0,0,0
331872,72,0,3
331874,75,0,0
331877,79,0,0
331878,66,0,0
331879,10,0,0
331884,19,0,0
331892,69,0,0
331909,18,0,0
331910,251,0,6
331912,222,0,0
331913,57,0,0
331916,78,0,0
331917,2,0,0
331918,89,0,0
331921,1,0,0
331922,39,0,0
331928,199,0,0
331934,497,0,0
331935,34,0,0
331941,31,0,0
331958,7,0,0
331961,57,0,0
331962,35,0,0
331964,40,0,0
331965,8,0,0
331967,34,0,0
331970,33,0,0
331971,42,0,0
331972,42,0,0
331973,111,0,0
331974,35,0,0
331975,49,0,0
331976,40,0,0
331979,63,0,0
331981,57,0,0
332003,83,0,0
332004,28,0,0
332005,27,0,0
332007,61,0,0
332011,24,0,0
332012,73,0,0
332016,23,0,0
332017,25,0,0
332021,1,0,0
332024,0,0,0
332025,61,0,0
332028,37,0,0
332029,43,0,0
332031,119,0,0
332033,66,0,2
332034,3,0,0
332052,101,0,13
332053,35,0,0
332055,168,0,0
332056,57,0,0
332057,98,0,0
332064,47,0,0
332067,30,0,0
332068,35,0,0
332069,60,0,2
332070,36,0,0
332071,37,0,0
332075,348,0,5
332081,36,0,5
332082,140,0,0
332084,23,0,0
332085,279,0,0
332086,91,0,0
332088,38,0,0
332092,35,0,0
332093,76,0,0
332100,148,0,0
332104,40,0,3
332115,55,0,0
332116,0,0,0
332118,26,0,2
332119,94,0,4
332121,86,0,0
332123,215,0,0
332125,56,0,0
332127,0,0,0
332130,33,0,0
332132,12,0,0
332134,9,0,0
332136,38,0,0
332138,58,0,0
332141,55,0,0
332157,93,0,0
332166,31,0,0
332167,91,0,0
332170,71,0,0
332177,74,0,0
332181,80,0,0
332188,0,0,0
332196,63,0,0
332197,90,0,0
332198,100,0,0
332206,31,0,0
332208,34,0,0
332209,82,0,0
332210,75,0,0
332211,94,0,0
332214,40,0,0
332217,44,0,0
332218,50,0,0
332219,29,0,0
332220,42,0,0
332227,97,0,11
332228,0,0,0
332230,114,0,20
332231,100,0,11
332233,46,0,0
332234,44,0,0
332242,93,0,0
332257,195,0,0
332259,38,0,0
332260,43,0,0
332262,71,0,0
332264,31,0,0
332266,0,0,0
332270,0,0,0
332272,110,0,0
332273,109,0,41
332275,81,0,13
332279,3,0,0
332282,202,0,0
332283,25,0,0
332290,47,0,0
332292,28,0,0
332321,34,0,0
332322,197,0,0
332325,55,0,0
332327,39,0,0
332328,20,0,0
332329,153,0,0
332330,110,0,0
332331,160,0,0
332332,27,0,0
332339,291,0,0
332354,21,0,0
332355,0,0,0
332358,35,0,0
332361,21,0,0
332364,817,0,0
332365,0,0,0
332366,0,0,0
332369,31,0,0
332373,56,0,0
332374,35,0,9
332377,57,0,0
332378,141,0,0
332382,6,0,0
332390,0,0,0
332392,0,0,0
332397,82,0,0
332399,137,0,0
332404,62,0,0
332405,64,0,0
332408,49,0,0
332409,39,0,0
332411,22,0,22
332422,53,0,0
332423,43,0,0
332426,39,0,0
332427,47,0,0
332428,42,0,0
332429,53,0,0
332430,34,0,0
332431,79,0,0
332437,28,0,0
332438,44,0,0
332440,20,0,0
332441,59,0,0
332442,6,0,0
332443,31,0,0
332444,52,0,0
332455,51,0,2
332457,202,0,0
332465,27,0,0
332467,46,0,0
332468,49,0,0
332469,42,0,0
332470,63,0,0
332471,97,0,0
332472,61,0,0
332473,15,0,0
332475,86,0,9
332478,81,11,0
332482,46,0,0
332484,46,0,0
332487,70,0,0
332491,35,0,0
332492,61,0,0
332493,0,0,0
332495,44,0,3
332496,94,0,0
332497,29,0,0
332500,34,0,0
332502,49,0,0
332503,84,0,18
332504,25,0,0
332505,11,0,0
332517,32,0,0
332528,67,0,0
332531,37,0,0
332536,0,0,0
332539,117,0,0
332541,203,0,2
332542,76,0,0
332543,266,0,8
332565,676,0,0
332569,1,0,0
332570,146,0,0
332581,55,0,0
332583,12,0,0
332602,99,0,0
332605,78,0,0
332607,73,0,0
332609,152,0,0
332620,47,0,0
332622,51,0,0
332623,45,0,0
332624,63,2,0
332628,73,0,0
332632,55,0,0
332635,0,0,0
332637,50,0,0
332640,15,0,0
332665,215,0,215
332667,34,0,0
332668,3,0,0
332673,54,0,6
332674,46,0,0
332676,0,0,0
332678,41,0,0
332679,19,0,0
332680,33,0,0
332682,7,0,0
332692,78,0,0
332696,24,0,0
332697,31,0,0
332708,28,0,0
332713,230,0,0
332714,37,0,0
332715,37,0,0
332716,238,0,0
332718,60,0,23
332719,74,0,0
332722,90,0,2
332727,35,0,0
332733,108,0,0
332736,61,0,0
332742,107,0,0
332744,107,0,0
332750,33,0,0
332751,60,0,0
332755,14,0,0
332756,38,0,0
332758,266,0,0
332761,64,0,6
332762,46,0,0
332765,16,0,0
332775,60,0,0
332777,56,0,0
332786,52,0,0
332787,504,0,0
332791,54,0,0
332794,42,0,0
332796,118,0,2
332799,118,0,117
332800,34,0,0
332802,52,0,0
332804,85,0,0
332808,153,0,0
332809,101,0,0
332813,39,0,0
332814,38,0,0
332815,33,0,0
332816,37,0,0
332817,80,0,0
332818,25,0,0
332825,154,0,0
332830,145,0,0
332838,2,0,0
332840,127,0,0
332841,37,0,0
332843,134,0,0
332845,32,0,0
332846,136,0,0
332851,54,0,0
332855,102,0,0
332858,68,0,0
332869,45,0,0
332871,58,0,0
332872,33,0,0
332876,64,0,0
332882,54,0,3
332885,37,0,0
332889,194,0,0
332890,43,0,0
332891,62,0,16
332895,32,0,0
332899,39,0,0
332902,40,0,0
332905,60,0,0
332906,35,0,0
332912,292,0,0
332920,36,0,0
332930,0,0,0
332933,45,0,0
332936,19,0,0
332937,46,0,0
332940,276,16,4
332941,59,0,0
332948,64,0,0
332956,33,0,0
332959,27,0,0
332963,19,0,0
332982,57,0,0
332985,48,0,0
332987,23,0,0
332992,2,0,0
332995,30,0,0
333000,31,0,0
333002,102,0,9
333011,63,0,0
333016,23,0,0
333017,71,0,0
333018,63,0,0
333026,69,0,0
333029,25,0,0
333030,48,0,0
333034,35,0,0
333042,165,0,5
333044,61,0,8
333051,57,0,0
333053,57,0,0
333054,56,0,0
333055,17,0,0
333058,33,0,0
333060,73,0,0
333061,46,0,0
333062,144,0,0
333063,90,0,13
333064,116,0,0
333065,63,0,0
333067,86,0,0
333071,118,0,0
333072,21,0,0
333073,33,0,0
333075,96,0,0
333076,101,0,0
333079,52,0,0
333081,27,0,0
333082,182,0,0
333083,19,0,0
333091,0,0,0
333094,35,0,0
333097,0,0,0
333099,32,0,0
333100,86,0,0
333104,46,0,0
333112,56,0,0
333113,50,0,0
333114,66,0,0
333122,59,0,4
333123,57,0,0
333124,40,0,0
333129,95,0,39
333130,51,0,0
333137,95,0,0
333143,67,0,0
333147,29,0,0
333161,175,0,5
333166,252,0,0
333167,87,0,0
333168,36,0,0
333170,164,0,37
333172,17,0,0
333173,64,0,0
333177,28,0,0
333178,30,0,0
333179,61,0,0
333180,44,0,0
333181,84,0,0
333183,64,0,0
333185,48,0,0
333199,9,0,0
333200,120,0,0
333203,0,0,0
333204,0,0,0
333205,0,0,0
333207,47,0,0
333210,33,0,0
333213,93,0,12
333216,306,0,0
333222,54,0,0
333223,47,0,0
333226,51,0,0
333233,54,0,0
333235,0,0,0
333239,121,0,0
333242,89,0,9
333243,28,0,0
333247,139,0,0
333254,9,0,0
333255,31,0,0
333257,24,0,0
333261,34,0,0
333266,62,0,0
333267,72,0,0
333268,63,0,0
333269,101,0,0
333270,58,0,0
333272,18,0,18
333280,45,0,0
333297,67,0,0
333299,38,0,0
333300,50,0,0
333302,67,0,0
333304,33,0,0
333306,56,0,0
333308,60,0,0
333309,27,0,0
333310,37,0,0
333311,30,0,0
333312,47,0,0
333314,110,0,0
333315,30,0,0
333317,24,0,0
333320,86,0,5
333322,36,0,0
333324,22,0,0
333327,134,0,40
333330,0,0,0
333344,62,0,2
333347,171,0,16
333349,47,0,0
333352,24,0,0
333355,95,0,0
333356,488,0,0
333360,54,0,0
333362,29,0,0
333373,46,0,0
333392,34,0,0
333394,17,0,0
333397,66,0,0
333399,49,0,0
333402,0,0,0
333410,815,0,29
333411,99,0,0
333414,118,0,0
333415,71,0,0
333420,91,0,0
333422,45,0,0
333432,45,0,0
333433,35,0,1
333438,0,0,0
333441,10,0,10
333443,169,0,0
333444,51,0,0
333447,161,0,0
333449,53,0,0
333451,34,0,0
333453,77,0,0
333458,46,0,0
333469,38,0,0
333472,16,0,0
333487,44,0,0
333492,153,0,0
333508,0,0,0
333511,10,0,0
333526,64,0,12
333527,73,0,0
333541,29,0,0
333542,86,0,0
333545,73,0,0
333547,80,0,0
333553,78,0,0
333556,104,0,0
333557,58,0,0
333590,57,0,0
333592,40,0,0
333593,87,0,0
333595,40,0,0
333597,78,0,0
333601,49,0,0
333603,35,0,0
333610,57,0,0
333613,53,0,0
333616,262,0,0
333617,0,0,0
333618,0,0,0
333621,31,0,0
333636,0,0,0
333637,133,0,0
333638,188,0,0
333643,34,0,0
333645,96,0,0
333646,61,0,0
333647,34,0,0
333649,32,0,0
333650,18,0,0
333653,19,0,0
333666,6,0,0
333675,795,0,0
333684,50,0,0
333690,44,0,0
333691,28,0,0
333705,24,0,0
333723,56,0,0
333726,43,0,0
333727,37,0,0
333728,30,0,0
333730,52,0,0
333732,46,0,0
333738,63,0,10
333750,54,0,0
333752,77,0,13
333756,116,0,0
333758,308,0,0
333761,27,0,0
333765,37,0,0
333766,43,0,0
333770,280,0,0
333781,70,0,0
333784,48,0,0
