MAZ,num_hh,total_pop
322193,80,234
322194,43,104
322197,34,94
322201,34,115
322202,133,268
322204,39,135
322207,84,247
322208,29,122
322209,47,118
322211,77,190
322213,28,42
322214,53,116
322216,50,165
322219,48,109
322220,46,144
322221,52,144
322225,100,260
322226,40,111
322228,48,126
322233,135,495
322234,16,56
322238,24,55
322240,63,159
322241,80,212
322243,53,152
322244,57,200
322246,147,451
322250,51,198
322252,268,799
322256,130,422
322266,49,191
322268,42,158
322269,176,434
322273,94,239
322275,16,38
322276,89,229
322277,0,0
322282,4,19
322283,48,93
322298,26,80
322299,0,0
322304,87,264
322305,183,553
322306,150,406
322307,59,121
322311,47,151
322312,121,389
322317,78,187
322318,72,157
322322,52,171
322323,31,130
322324,36,91
322325,54,102
322326,31,54
322329,57,115
322330,120,236
322333,16,74
322336,98,179
322337,48,104
322338,98,297
322339,77,224
322340,30,147
322341,141,353
322344,97,227
322350,61,106
322352,36,93
322353,53,89
322358,30,65
322359,189,305
322361,162,275
322362,71,99
322363,118,164
322364,68,132
322365,36,95
322368,62,189
322374,24,77
322375,39,132
322377,0,0
322378,104,161
322379,9,22
322382,62,181
322384,117,256
322386,37,94
322393,22,89
322410,51,126
322415,50,111
322420,63,134
322432,122,278
322434,35,103
322438,142,293
322443,54,109
322445,35,82
322447,48,115
322448,48,116
322449,26,64
322450,59,140
322475,15,60
322479,43,64
322487,121,206
322488,56,128
322492,165,271
322494,0,0
322496,113,198
322499,57,128
322505,7,9
322506,22,54
322509,40,155
322514,59,221
322516,30,146
322517,3,22
322518,339,569
322521,30,47
322522,49,121
322524,15,41
322525,40,103
322529,51,142
322530,109,221
322531,56,123
322532,63,155
322533,60,144
322534,62,129
322535,94,236
322536,39,81
322539,56,100
322546,57,101
322547,33,95
322549,22,66
322559,44,98
322561,0,0
322562,22,74
322564,38,107
322568,65,152
322575,29,59
322580,357,600
322591,89,164
322592,46,113
322614,31,114
322618,96,197
322623,30,95
322626,69,142
322628,174,282
322629,63,171
322631,72,165
322635,56,106
322637,57,126
322641,52,142
322642,81,169
322643,53,119
322644,41,87
322645,57,125
322648,87,206
322651,33,62
322655,79,191
322656,31,69
322657,43,98
322661,64,99
322668,39,79
322672,58,141
322674,105,237
322675,80,158
322676,228,406
322677,210,396
322678,228,690
322679,259,455
322684,1,39
322685,523,1393
322689,389,1096
322691,114,352
322694,119,362
322695,74,240
322696,346,841
322704,35,99
322705,150,359
322706,295,718
322707,42,153
322709,57,158
322726,33,93
322732,38,131
322733,45,151
322742,75,206
322743,75,220
322748,0,0
322754,18,65
322755,82,319
322756,52,176
322761,44,129
322762,73,226
322764,850,1949
322765,90,260
322771,209,587
322772,108,391
322773,66,240
322776,45,123
322778,65,238
322786,73,195
322788,89,289
322793,59,195
322812,170,507
322814,0,0
322817,25,68
322818,445,1171
322820,39,131
322830,57,181
322832,28,94
322840,28,99
322842,76,1451
322843,49,136
322844,28,74
322848,111,235
322849,27,53
322850,25,63
322851,41,98
322852,63,109
322853,74,127
322854,251,377
322856,52,119
322857,43,79
322858,47,105
322860,135,207
322862,50,139
322863,76,130
322866,71,222
322875,143,441
322876,68,180
322879,287,735
322881,26,82
322883,197,202
322888,52,160
322891,29,90
322896,220,589
322897,49,153
322902,175,410
322903,174,472
322908,103,283
322909,43,181
322914,10,58
322915,184,417
322916,478,1002
322924,159,454
322934,72,242
322938,122,435
322940,318,821
322947,34,99
322948,72,145
322950,0,0
322951,63,246
322953,0,0
322957,218,409
322959,22,61
322967,26,92
322968,91,350
322969,38,125
322976,44,120
322977,39,174
322979,26,75
322983,80,202
322984,32,127
322988,94,337
322990,66,175
322991,237,555
322992,87,202
322993,39,46
322994,55,191
322995,121,278
322997,85,194
322998,105,232
322999,23,47
323002,45,114
323008,52,155
323009,33,89
323018,0,0
323019,118,279
323020,30,98
323024,0,0
323025,0,0
323026,30,96
323027,40,176
323028,51,153
323030,33,83
323031,138,437
323032,0,0
323033,76,237
323036,84,206
323039,89,237
323040,149,375
323042,268,760
323044,0,11
323048,115,344
323049,43,128
323051,38,113
323074,51,152
323081,782,2186
323089,139,282
323090,296,734
323093,29,75
323094,42,122
323098,40,70
323099,153,430
323100,94,320
323102,47,127
323110,46,188
323121,0,0
323122,20,81
323123,0,0
323126,55,182
323127,39,105
323133,93,327
323135,144,331
323136,47,176
323137,187,341
323145,104,265
323146,19,70
323147,284,698
323149,42,127
323150,0,18
323155,70,223
323156,49,111
323157,0,18
323164,13,30
323168,15,28
323173,233,609
323174,1,4
323190,62,158
323197,53,141
323206,79,264
323211,28,100
323219,22,69
323229,154,540
323230,121,339
323232,59,104
323233,46,129
323234,64,167
323240,19,93
323243,0,0
323247,33,84
323249,4,9
323253,0,0
323256,1,11
323258,57,135
323262,38,97
323272,33,95
323277,64,180
323279,90,244
323285,33,80
323286,49,148
323287,57,177
323288,0,0
323289,6,16
323293,31,65
323296,20,42
323297,39,91
323308,1,18
323309,40,87
323310,160,322
323322,0,0
323327,49,185
323329,111,328
323330,32,92
323331,0,0
323340,75,209
323343,24,62
323346,807,2148
323349,112,260
323350,70,166
323368,239,730
323371,85,202
323373,41,140
323378,0,0
323380,12,47
323384,71,186
323395,11,28
323396,31,72
323397,17,28
323413,0,0
323414,86,232
323417,31,83
323418,97,229
323419,15,41
323421,80,216
323422,36,82
323428,30,76
323431,67,183
323432,30,66
323438,2,13
323447,53,171
323454,53,123
323456,45,110
323458,78,203
323460,34,77
323461,0,0
323462,59,133
323465,81,161
323472,39,105
323488,3,10
323490,0,0
323493,7,26
323498,0,0
323500,132,419
323503,27,70
323506,0,0
323509,0,0
323519,173,459
323522,47,131
323526,53,153
323527,106,330
323529,0,0
323531,319,999
323533,418,856
323535,55,144
323543,43,142
323554,15,45
323555,119,279
323556,96,228
323558,49,97
323560,383,1061
323565,0,0
323567,86,232
323574,28,62
323575,34,61
323577,33,83
323578,116,234
323579,28,71
323580,51,191
323582,48,168
323583,33,84
323585,70,176
323588,84,268
323589,153,279
323592,86,132
323593,0,0
323594,689,863
323599,160,656
323603,64,83
323607,199,266
323609,29,57
323610,70,157
323615,82,252
323616,32,112
323617,39,167
323618,74,111
323619,18,38
323620,61,126
323621,27,67
323622,54,108
323625,90,142
323626,185,400
323627,44,138
323629,50,117
323630,91,226
323641,53,186
323642,0,27
323648,4,19
323649,56,123
323652,78,130
323657,3,23
323662,14,35
323665,57,168
323667,73,208
323668,62,158
323669,129,317
323670,103,313
323672,1016,1352
323674,53,121
323676,42,168
323678,59,143
323679,120,169
323680,146,444
323681,35,77
323684,125,276
323685,203,289
323686,93,180
323687,78,1593
323688,127,205
323692,41,69
323693,0,0
323695,79,171
323698,30,52
323700,26,90
323702,0,0
323703,55,171
323704,43,128
323705,117,333
323710,30,121
323711,53,170
323733,358,868
323736,57,178
323738,42,155
323742,48,172
323743,42,111
323745,24,71
323746,44,149
323747,69,183
323754,58,115
323758,17,76
323769,68,222
323770,67,225
323772,130,370
323777,15,23
323779,1,13
323780,23,70
323782,0,0
323785,0,0
323789,276,679
323790,52,139
323794,19,97
323801,32,92
323804,176,260
323805,44,104
323807,0,65
323808,17,50
323809,29,94
323810,105,178
323811,142,191
323812,43,101
323813,40,124
323814,0,83
323815,0,0
323817,30,75
323818,30,66
323820,39,75
323822,25,78
323825,361,847
323826,31,100
323828,11,109
323830,149,320
323831,29,120
323832,60,155
323834,266,581
323845,14,36
323847,57,96
323849,54,253
323850,38,119
323852,47,166
323854,10,39
323866,54,149
323873,46,107
323878,1,4
323891,27,62
323902,4,37
323903,50,118
323906,45,151
323907,50,102
323908,58,101
323909,86,162
323912,23,45
323913,48,199
323915,39,149
323919,166,430
323920,36,89
323923,80,185
323930,56,115
323933,0,0
323935,90,182
323937,48,149
323940,199,301
323943,51,95
323953,80,201
323957,74,177
323962,34,61
323963,87,133
323967,17,61
323974,127,252
323975,0,112
323976,30,41
323982,45,142
323986,0,0
323987,0,0
323989,46,81
323994,48,135
323995,52,192
323996,0,0
323997,205,697
323998,130,401
324000,40,120
324002,22,78
324005,59,200
324007,60,240
324015,33,97
324025,0,0
324027,58,182
324032,76,252
324035,44,138
324040,30,95
324041,16,43
324043,44,119
324046,29,70
324059,97,234
324069,27,80
324070,25,83
324073,30,76
324074,37,90
324078,4,24
324079,39,99
324081,40,96
324082,38,101
324085,28,97
324094,0,0
324098,109,299
324106,57,180
324108,40,106
324109,107,266
324110,53,153
324114,58,128
324117,47,177
324119,58,167
324121,75,201
324122,131,235
324127,26,91
324135,78,144
324136,101,132
324151,71,188
324155,59,156
324160,44,133
324165,98,182
324169,34,92
324172,133,234
324174,88,148
324178,13,33
324181,40,93
324184,69,146
324189,56,178
324191,22,63
324194,29,92
324195,32,105
324197,37,127
324199,32,129
324201,36,128
324202,43,135
324203,70,244
324213,33,120
324217,829,1775
324228,33,101
324235,143,293
324236,139,487
324241,179,546
324243,0,0
324258,68,184
324268,55,159
324269,31,102
324270,51,153
324289,10,28
324291,18,85
324293,51,103
324295,96,236
324297,56,121
324299,101,203
324300,111,384
324304,59,130
324305,61,122
324306,76,142
324307,65,168
324309,55,112
324311,105,263
324312,31,59
324315,104,323
324317,0,0
324318,8,23
324319,52,183
324321,49,105
324322,57,94
324323,38,78
324326,42,81
324327,37,103
324329,36,182
324330,86,301
324331,47,160
324332,47,152
324333,73,203
324334,32,101
324336,148,344
324345,26,67
324349,0,240
324350,5,16
324354,30,60
324356,97,266
324360,87,152
324367,37,77
324368,62,115
324370,68,184
324372,63,134
324373,40,95
324375,78,176
324376,81,283
324378,79,175
324379,50,94
324380,24,85
324381,20,389
324382,47,146
324383,35,65
324384,60,131
324385,52,108
324386,6,21
324388,103,273
324389,58,160
324390,27,91
324392,28,95
324398,71,216
324401,71,240
324404,77,239
324409,99,294
324411,203,390
324424,30,70
324425,83,243
324426,61,192
324429,43,122
324430,43,105
324435,17,36
324437,50,157
324439,19,84
324441,0,0
324443,40,189
324444,214,657
324446,28,46
324450,474,1015
324451,3,23
324466,68,166
324467,9,46
324468,92,214
324486,94,258
324488,70,177
324489,0,0
324490,2,5
324492,351,496
324494,0,16
324496,0,0
324498,0,15
324501,53,115
324505,159,195
324510,45,89
324511,78,263
324512,72,246
324513,57,209
324514,76,235
324516,77,139
324518,71,202
324519,83,253
324522,173,302
324527,70,170
324531,62,122
324532,55,111
324536,37,90
324538,9,235
324542,47,165
324543,27,290
324547,64,141
324548,100,312
324549,83,178
324554,58,133
324558,18,37
324564,0,0
324565,85,208
324574,0,0
324576,0,0
324578,334,931
324582,79,100
324586,1,2
324590,60,195
324595,105,347
324596,40,148
324599,136,287
324609,51,106
324610,22,74
324611,58,147
324615,173,266
324617,41,104
324618,147,484
324625,50,161
324626,37,141
324628,20,57
324630,23,52
324636,8,17
324637,24,44
324642,42,73
324644,57,114
324647,106,236
324651,27,44
324652,32,99
324661,100,174
324665,0,0
324667,113,268
324673,21,36
324685,50,120
324688,137,183
324689,56,172
324690,52,217
324692,52,169
324696,111,331
324701,89,280
324704,28,80
324710,0,0
324713,69,236
324719,61,215
324724,56,141
324726,37,111
324728,42,218
324730,40,145
324740,37,74
324745,59,154
324764,36,107
324766,35,120
324767,35,74
324769,335,401
324771,49,98
324776,4,7
324778,113,167
324782,30,78
324785,16,42
324788,66,171
324791,37,105
324796,26,73
324799,59,210
324802,4,201
324809,0,58
324810,22,49
324811,41,117
324814,29,70
324816,47,149
324819,126,194
324825,34,68
324826,62,130
324828,59,142
324832,49,115
324833,133,242
324834,74,147
324838,52,56
324839,223,317
324840,532,816
324841,59,155
324849,27,74
324851,101,246
324854,122,311
324856,54,194
324859,153,277
324866,90,195
324867,70,135
324870,0,0
324875,26,70
324876,44,108
324879,34,63
324882,28,40
324888,21,61
324890,172,332
324895,39,126
324899,54,176
324901,24,67
324902,7,28
324904,84,269
324906,12,61
324908,48,194
324912,170,573
324934,119,279
324935,1,2
324938,268,672
324939,129,352
324941,40,114
324943,75,234
324947,110,334
324948,0,0
324949,116,407
324951,255,754
324954,41,111
324958,77,185
324960,45,147
324968,139,354
324978,208,574
324991,59,159
324992,87,272
324993,17,72
324994,66,153
325002,78,125
325005,68,159
325006,12,35
325014,89,177
325015,40,116
325016,14,45
325018,18,48
325022,64,124
325023,22,45
325024,73,147
325029,0,0
325032,38,87
325035,1041,1653
325038,0,0
325042,20,182
325044,103,158
325046,74,159
325055,75,148
325056,49,98
325059,67,127
325060,59,99
325065,33,76
325066,89,174
325068,15,25
325069,96,196
325071,109,183
325073,162,329
325074,150,301
325076,7,19
325077,33,80
325080,174,519
325082,187,542
325083,74,203
325084,39,126
325094,91,303
325105,196,570
325116,180,540
325121,33,102
325125,295,2013
325127,42,123
325128,42,126
325131,46,155
325140,60,134
325142,153,390
325149,19,69
325150,0,0
325153,0,0
325154,0,0
325156,227,566
325158,29,67
325167,28,69
325170,0,0
325172,0,0
325177,47,151
325184,1,9
325185,0,0
325187,38,89
325189,20,40
325190,79,245
325192,53,186
325193,58,196
325194,55,182
325196,42,161
325201,89,210
325202,46,89
325203,141,399
325204,0,0
325209,50,98
325210,33,85
325211,58,124
325214,327,788
325215,56,242
325217,66,240
325218,49,230
325219,96,263
325221,24,97
325223,37,131
325228,78,195
325229,15,63
325230,21,44
325236,35,89
325242,79,151
325246,106,227
325253,66,93
325256,26,81
325258,50,144
325259,0,0
325263,0,0
325266,2,6
325267,64,210
325271,0,0
325272,0,0
325277,59,222
325286,44,122
325288,0,0
325297,91,220
325299,23,56
325303,49,97
325308,38,139
325309,47,130
325311,0,0
325318,84,179
325324,335,496
325327,0,0
325338,102,251
325339,73,127
325341,90,223
325344,51,152
325353,43,104
325358,1,20
325363,9,23
325364,42,113
325370,1,19
325372,0,0
325374,42,125
325382,0,0
325384,0,1
325389,183,561
325391,30,90
325398,24,100
325412,33,98
325414,161,594
325415,33,106
325418,0,0
325420,68,185
325422,27,79
325423,52,112
325424,67,141
325425,104,187
325426,4,37
325430,53,131
325432,0,0
325440,224,870
325447,102,164
325448,41,93
325452,49,144
325455,73,179
325456,199,338
325466,128,363
325473,72,183
325477,80,257
325478,0,0
325481,40,98
325482,95,170
325484,109,202
325485,39,93
325495,23,61
325496,102,306
325497,11,53
325506,36,55
325510,53,95
325525,74,166
325526,90,216
325538,26,43
325539,77,167
325540,45,82
325543,21,50
325549,3,14
325554,22,72
325558,67,188
325566,1,8
325570,0,1
325571,163,447
325576,39,113
325577,75,206
325590,44,104
325591,39,147
325593,8,28
325598,0,50
325600,95,178
325627,68,270
325628,36,123
325631,42,134
325633,30,95
325634,52,116
325635,56,113
325636,72,171
325638,148,394
325641,3,18
325649,74,253
325651,0,0
325655,54,123
325656,49,150
325657,48,138
325659,36,67
325661,89,170
325662,39,90
325663,30,86
325664,25,107
325665,64,183
325666,60,215
325668,12,50
325669,124,375
325670,47,200
325672,26,89
325673,193,450
325676,13,15
325677,56,94
325678,46,108
325679,39,54
325680,30,56
325682,140,227
325683,61,122
325684,42,93
325685,91,149
325686,31,103
325695,66,152
325702,84,156
325706,127,286
325707,47,97
325708,47,97
325709,35,91
325710,114,235
325711,58,147
325712,123,287
325713,42,106
325714,67,143
325716,31,72
325722,107,282
325725,113,210
325735,61,172
325736,149,336
325738,27,92
325740,39,122
325742,57,184
325744,42,143
325749,64,166
325757,1,9
325762,36,104
325763,49,171
325770,452,1712
325772,108,248
325773,17,59
325775,29,61
325777,30,66
325778,59,179
325796,22,97
325797,59,193
325801,42,140
325805,30,55
325808,50,111
325809,75,212
325813,41,82
325816,35,124
325823,0,0
325827,88,289
325836,77,218
325840,0,0
325841,43,98
325843,58,147
325844,63,147
325846,55,75
325847,62,127
325851,0,0
325852,73,176
325853,57,136
325860,48,158
325865,59,199
325868,58,151
325869,0,0
325871,39,92
325873,55,142
325875,46,102
325876,44,107
325878,100,217
325880,63,103
325881,47,111
325884,59,124
325887,36,84
325893,0,21
325897,104,166
325898,98,199
325899,134,256
325903,0,0
325907,71,170
325911,74,260
325912,208,567
325913,45,98
325920,88,227
325926,75,189
325929,74,154
325934,87,321
325947,28,74
325948,117,277
325950,14,64
325952,1,6
325953,100,213
325955,0,0
325957,41,85
325959,53,112
325960,72,139
325961,45,95
325962,198,279
325964,53,178
325965,62,182
325966,44,126
325967,70,173
325968,49,143
325970,23,84
325971,32,82
325975,43,140
325982,32,74
325984,46,103
325988,95,313
325992,24,95
325993,94,210
326000,0,12
326005,63,140
326009,160,310
326010,67,180
326035,68,216
326039,33,123
326040,35,118
326041,67,199
326042,214,710
326043,99,175
326047,77,267
326054,222,669
326056,28,76
326058,27,49
326059,133,293
326063,34,89
326068,279,623
326069,32,89
326071,32,84
326073,60,143
326074,66,181
326075,98,244
326076,30,115
326082,39,108
326088,54,98
326089,95,193
326097,42,134
326101,70,213
326112,253,471
326126,1,3
326133,200,564
326134,0,3
326135,0,0
326137,154,418
326146,28,111
326148,31,89
326150,4,30
326159,258,309
326161,108,292
326163,41,93
326165,104,236
326166,44,136
326169,0,0
326173,121,247
326176,52,99
326181,1,11
326185,49,95
326187,60,126
326189,56,147
326192,137,355
326205,33,107
326212,49,157
326213,82,210
326216,27,80
326217,64,201
326221,133,397
326222,0,0
326227,474,898
326228,80,252
326231,30,88
326237,80,183
326240,79,287
326241,54,193
326242,87,274
326243,54,177
326244,35,84
326247,29,73
326248,43,161
326249,52,166
326251,102,304
326252,56,180
326253,48,158
326254,72,269
326255,31,86
326262,1,8
326269,27,78
326270,48,146
326271,39,92
326272,46,130
326278,169,585
326280,73,201
326283,63,230
326285,44,193
326287,41,97
326294,0,0
326295,38,95
326296,34,83
326297,38,117
326306,100,246
326314,69,155
326322,32,78
326325,81,198
326332,57,87
326333,0,31
326335,23,45
326338,51,110
326340,144,219
326345,36,104
326347,25,98
326358,194,490
326359,86,228
326361,68,196
326377,25,66
326379,63,164
326381,37,105
326382,4,80
326383,35,59
326384,41,80
326388,0,2
326393,36,98
326396,65,134
326400,113,213
326404,74,203
326405,30,128
326406,58,228
326411,83,241
326413,164,433
326421,27,114
326439,404,1077
326440,26,120
326441,177,503
326443,175,580
326447,41,101
326454,113,471
326466,48,109
326467,41,99
326475,18,21
