MAZ_NODE,TAZ_NODE,PUMA,COUNTY,county_name
327526,300272,00122,4,Alameda
327534,300348,00114,4,Alameda
327535,300348,00114,4,Alameda
327537,300916,00114,4,Alameda
327540,300269,00122,4,Alameda
327543,300584,00116,4,Alameda
327546,300389,00116,4,Alameda
327549,300246,00120,4,Alameda
327550,300491,00120,4,Alameda
327551,300436,00120,4,Alameda
327559,300478,00119,4,Alameda
327560,300731,00119,4,Alameda
327572,301024,00120,4,Alameda
327577,300808,00119,4,Alameda
327579,300687,00120,4,Alameda
327580,300687,00120,4,Alameda
327586,300905,00120,4,Alameda
327588,300227,00112,4,Alameda
327590,300988,00113,4,Alameda
327591,300075,00113,4,Alameda
327597,300506,00111,4,Alameda
327598,300506,00111,4,Alameda
327602,301002,00123,4,Alameda
327604,300573,00112,4,Alameda
327605,300573,00112,4,Alameda
327608,300374,00123,4,Alameda
327610,301019,00123,4,Alameda
327611,301019,00123,4,Alameda
327612,300066,00123,4,Alameda
327615,300166,00111,4,Alameda
327616,300167,00111,4,Alameda
327618,300093,00111,4,Alameda
327619,300288,00111,4,Alameda
327625,300051,00111,4,Alameda
327626,300111,00111,4,Alameda
327627,300738,00111,4,Alameda
327628,300693,00111,4,Alameda
327630,300742,00111,4,Alameda
327644,300283,00114,4,Alameda
327648,301044,00101,4,Alameda
327651,300052,00101,4,Alameda
327652,300342,00101,4,Alameda
327653,300333,00101,4,Alameda
327655,300003,00101,4,Alameda
327657,300340,00101,4,Alameda
327671,300426,00118,4,Alameda
327672,300497,00118,4,Alameda
327675,300296,00121,4,Alameda
327676,300296,00121,4,Alameda
327677,300245,00121,4,Alameda
327682,301049,00117,4,Alameda
327684,300306,00118,4,Alameda
327690,300727,00117,4,Alameda
327710,300310,00115,4,Alameda
327713,300898,00116,4,Alameda
327715,300527,00116,4,Alameda
327717,300470,00122,4,Alameda
327734,300372,00115,4,Alameda
327742,300132,00120,4,Alameda
327743,301041,00120,4,Alameda
327744,300403,00120,4,Alameda
327751,300463,00120,4,Alameda
327760,300626,00120,4,Alameda
327768,300736,00119,4,Alameda
327769,300821,00113,4,Alameda
327770,300192,00113,4,Alameda
327771,300856,00113,4,Alameda
327773,300287,00111,4,Alameda
327777,300738,00111,4,Alameda
327778,300111,00111,4,Alameda
327791,300443,00112,4,Alameda
327797,301085,00111,4,Alameda
327799,300167,00111,4,Alameda
327800,301085,00111,4,Alameda
327801,300166,00111,4,Alameda
327808,300231,00111,4,Alameda
327809,300111,00111,4,Alameda
327811,300738,00111,4,Alameda
327812,300899,00111,4,Alameda
327813,300743,00111,4,Alameda
327814,300741,00111,4,Alameda
327815,300380,00112,4,Alameda
327825,301108,00120,4,Alameda
327826,300435,00119,4,Alameda
327827,300648,00119,4,Alameda
327829,300358,00119,4,Alameda
327832,300737,00119,4,Alameda
327834,300583,00120,4,Alameda
327835,300085,00120,4,Alameda
327840,300246,00120,4,Alameda
327843,300785,00120,4,Alameda
327845,300430,00120,4,Alameda
327864,301015,00112,4,Alameda
327867,300855,00111,4,Alameda
327868,300506,00111,4,Alameda
327869,301030,00123,4,Alameda
327872,301030,00123,4,Alameda
327875,300164,00123,4,Alameda
327877,300159,00123,4,Alameda
327878,300793,00123,4,Alameda
327881,300197,00113,4,Alameda
327886,300118,00111,4,Alameda
327889,300854,00113,4,Alameda
327892,300149,00111,4,Alameda
327900,300163,00123,4,Alameda
327906,300342,00101,4,Alameda
327907,300531,00101,4,Alameda
327909,300714,00101,4,Alameda
327910,300719,00101,4,Alameda
327911,300530,00101,4,Alameda
327913,301046,00101,4,Alameda
327914,300665,00101,4,Alameda
327915,301042,00101,4,Alameda
327917,300613,00101,4,Alameda
327919,301045,00101,4,Alameda
327920,301045,00101,4,Alameda
327921,301045,00101,4,Alameda
327925,300727,00117,4,Alameda
327926,300727,00117,4,Alameda
327929,300644,00117,4,Alameda
327931,300633,00118,4,Alameda
327932,300306,00118,4,Alameda
327937,300645,00117,4,Alameda
327949,301028,00118,4,Alameda
327950,300001,00117,4,Alameda
327952,300269,00122,4,Alameda
327957,300269,00122,4,Alameda
327963,300144,00114,4,Alameda
327965,300950,00114,4,Alameda
327971,300348,00114,4,Alameda
327974,300077,00114,4,Alameda
327977,300545,00116,4,Alameda
327983,300489,00120,4,Alameda
327985,300452,00120,4,Alameda
327993,300401,00120,4,Alameda
327998,300491,00120,4,Alameda
328000,300463,00120,4,Alameda
328011,300687,00120,4,Alameda
328018,300463,00120,4,Alameda
328028,301112,00119,4,Alameda
328043,300189,00113,4,Alameda
328044,300963,00113,4,Alameda
328048,300855,00111,4,Alameda
328051,300855,00111,4,Alameda
328053,300158,00123,4,Alameda
328054,300158,00123,4,Alameda
328056,300149,00111,4,Alameda
328070,300089,00123,4,Alameda
328072,300028,00111,4,Alameda
328092,300698,00101,4,Alameda
328096,300437,00101,4,Alameda
328097,300398,00117,4,Alameda
328098,300398,00117,4,Alameda
328100,300291,00121,4,Alameda
328101,300179,00117,4,Alameda
328103,300185,00117,4,Alameda
328106,300646,00117,4,Alameda
328113,300646,00117,4,Alameda
328115,300594,00121,4,Alameda
328116,300559,00121,4,Alameda
328125,300178,00118,4,Alameda
328135,300948,00114,4,Alameda
328136,300328,00115,4,Alameda
328137,301101,00115,4,Alameda
328138,300327,00115,4,Alameda
328148,300431,00114,4,Alameda
328152,300431,00114,4,Alameda
328154,300891,00115,4,Alameda
328159,300328,00115,4,Alameda
328160,300219,00116,4,Alameda
328163,300510,00116,4,Alameda
328166,300429,00120,4,Alameda
328168,300478,00119,4,Alameda
328174,300086,00120,4,Alameda
328177,301041,00120,4,Alameda
328178,300687,00120,4,Alameda
328187,300687,00120,4,Alameda
328188,300680,00119,4,Alameda
328190,300687,00120,4,Alameda
328193,300688,00120,4,Alameda
328194,300463,00120,4,Alameda
328205,300392,00119,4,Alameda
328210,301006,00112,4,Alameda
328213,300999,00123,4,Alameda
328220,300757,00113,4,Alameda
328221,300014,00113,4,Alameda
328223,300857,00113,4,Alameda
328225,300253,00113,4,Alameda
328227,300854,00113,4,Alameda
328229,300760,00113,4,Alameda
328231,300292,00113,4,Alameda
328232,300742,00111,4,Alameda
328234,301011,00114,4,Alameda
328235,301011,00114,4,Alameda
328236,300353,00114,4,Alameda
328238,301011,00114,4,Alameda
328245,300240,00111,4,Alameda
328254,300442,00111,4,Alameda
328257,300154,00114,4,Alameda
328258,300019,00114,4,Alameda
328259,300520,00114,4,Alameda
328266,300563,00114,4,Alameda
328272,300320,00114,4,Alameda
328276,300469,00114,4,Alameda
328283,300698,00101,4,Alameda
328284,300655,00101,4,Alameda
328288,300928,00101,4,Alameda
328293,300515,00118,4,Alameda
328295,300438,00118,4,Alameda
328297,301022,00121,4,Alameda
328298,301022,00121,4,Alameda
328299,300396,00121,4,Alameda
328301,300504,00118,4,Alameda
328303,300589,00118,4,Alameda
328306,300589,00118,4,Alameda
328307,300460,00118,4,Alameda
328311,300587,00118,4,Alameda
328330,300724,00118,4,Alameda
328331,301049,00117,4,Alameda
328335,300635,00116,4,Alameda
328336,300527,00116,4,Alameda
328337,300326,00116,4,Alameda
328338,300637,00116,4,Alameda
328340,300980,00114,4,Alameda
328341,300076,00114,4,Alameda
328344,300326,00116,4,Alameda
328346,300827,00116,4,Alameda
328347,300828,00116,4,Alameda
328365,300219,00116,4,Alameda
328369,300990,00116,4,Alameda
328377,300687,00120,4,Alameda
328384,300430,00120,4,Alameda
328387,300181,00119,4,Alameda
328396,300732,00119,4,Alameda
328397,300443,00112,4,Alameda
328402,300796,00113,4,Alameda
328403,300794,00112,4,Alameda
328412,300075,00113,4,Alameda
328417,300746,00111,4,Alameda
328418,300742,00111,4,Alameda
328419,301051,00112,4,Alameda
328420,300095,00112,4,Alameda
328421,300095,00112,4,Alameda
328439,300487,00119,4,Alameda
328441,300474,00120,4,Alameda
328447,301109,00119,4,Alameda
328450,300537,00119,4,Alameda
328455,300478,00119,4,Alameda
328456,300181,00119,4,Alameda
328460,300731,00119,4,Alameda
328468,300767,00112,4,Alameda
328469,300708,00112,4,Alameda
328471,300465,00111,4,Alameda
328472,301034,00123,4,Alameda
328474,300576,00112,4,Alameda
328477,300188,00113,4,Alameda
328478,300195,00113,4,Alameda
328479,300955,00113,4,Alameda
328480,300303,00113,4,Alameda
328481,300069,00113,4,Alameda
328485,300134,00113,4,Alameda
328488,300970,00112,4,Alameda
328492,301092,00111,4,Alameda
328503,300167,00111,4,Alameda
328505,300175,00112,4,Alameda
328506,300111,00111,4,Alameda
328511,300023,00111,4,Alameda
328515,300614,00101,4,Alameda
328516,300911,00101,4,Alameda
328520,300655,00101,4,Alameda
328521,300610,00101,4,Alameda
328522,300630,00101,4,Alameda
328525,301046,00101,4,Alameda
328526,300655,00101,4,Alameda
328528,300669,00101,4,Alameda
328530,300650,00101,4,Alameda
328531,300651,00101,4,Alameda
328537,300644,00117,4,Alameda
328540,300338,00118,4,Alameda
328544,300994,00118,4,Alameda
328546,300726,00118,4,Alameda
328547,300994,00118,4,Alameda
328551,300001,00117,4,Alameda
328559,300365,00118,4,Alameda
328566,300178,00118,4,Alameda
328567,300590,00117,4,Alameda
328570,300431,00114,4,Alameda
328574,300934,00114,4,Alameda
328575,300536,00122,4,Alameda
328580,300667,00116,4,Alameda
328584,300327,00115,4,Alameda
328587,300889,00116,4,Alameda
328593,300890,00115,4,Alameda
328595,300886,00116,4,Alameda
328598,300478,00119,4,Alameda
328601,300490,00120,4,Alameda
328604,300509,00119,4,Alameda
328606,300807,00119,4,Alameda
328608,300687,00120,4,Alameda
328616,300474,00120,4,Alameda
328622,300732,00119,4,Alameda
328626,300649,00119,4,Alameda
328629,300810,00119,4,Alameda
328638,300246,00120,4,Alameda
328639,300429,00120,4,Alameda
328640,300782,00120,4,Alameda
328641,300158,00123,4,Alameda
328642,300165,00123,4,Alameda
328643,300793,00123,4,Alameda
328646,300576,00112,4,Alameda
328647,301015,00112,4,Alameda
328652,300195,00113,4,Alameda
328653,300188,00113,4,Alameda
328654,300195,00113,4,Alameda
328655,300331,00111,4,Alameda
328677,300665,00101,4,Alameda
328679,300665,00101,4,Alameda
328680,301042,00101,4,Alameda
328683,300613,00101,4,Alameda
328685,300614,00101,4,Alameda
328686,300243,00101,4,Alameda
328687,300243,00101,4,Alameda
328690,301044,00101,4,Alameda
328692,300664,00101,4,Alameda
328693,300610,00101,4,Alameda
328694,300632,00101,4,Alameda
328695,300669,00101,4,Alameda
328697,300673,00118,4,Alameda
328699,300642,00117,4,Alameda
328700,300755,00117,4,Alameda
328701,301026,00118,4,Alameda
328704,300994,00118,4,Alameda
328705,300297,00118,4,Alameda
328706,300994,00118,4,Alameda
328707,300994,00118,4,Alameda
328715,300412,00117,4,Alameda
328721,300001,00117,4,Alameda
328723,301026,00118,4,Alameda
328724,300775,00121,4,Alameda
328725,300775,00121,4,Alameda
328727,300245,00121,4,Alameda
328731,300892,00115,4,Alameda
328733,300934,00114,4,Alameda
328734,300934,00114,4,Alameda
328735,300951,00114,4,Alameda
328736,300951,00114,4,Alameda
328739,300913,00115,4,Alameda
328744,300990,00116,4,Alameda
328746,300218,00116,4,Alameda
328750,300266,00116,4,Alameda
328752,300884,00116,4,Alameda
328753,300318,00116,4,Alameda
328758,300272,00122,4,Alameda
328762,300659,00114,4,Alameda
328764,301041,00120,4,Alameda
328799,300735,00119,4,Alameda
328807,300148,00113,4,Alameda
328808,300671,00113,4,Alameda
328809,300148,00113,4,Alameda
328810,300671,00113,4,Alameda
328813,300506,00111,4,Alameda
328814,300378,00111,4,Alameda
328815,300473,00111,4,Alameda
328816,300473,00111,4,Alameda
328817,301092,00111,4,Alameda
328818,300473,00111,4,Alameda
328824,301019,00123,4,Alameda
328826,300973,00112,4,Alameda
328827,301006,00112,4,Alameda
328828,301005,00112,4,Alameda
328832,300174,00111,4,Alameda
328835,300095,00112,4,Alameda
328841,301048,00123,4,Alameda
328857,300129,00114,4,Alameda
328859,300068,00114,4,Alameda
328866,300129,00114,4,Alameda
328867,300060,00114,4,Alameda
328872,300726,00118,4,Alameda
328875,300726,00118,4,Alameda
328881,300633,00118,4,Alameda
328887,300639,00121,4,Alameda
328889,300180,00117,4,Alameda
328895,300397,00121,4,Alameda
328904,300439,00121,4,Alameda
328907,300439,00121,4,Alameda
328911,300438,00118,4,Alameda
328912,300410,00118,4,Alameda
328914,300217,00116,4,Alameda
328921,300389,00116,4,Alameda
328923,300659,00114,4,Alameda
328924,300659,00114,4,Alameda
328925,300659,00114,4,Alameda
328929,300996,00116,4,Alameda
328930,300541,00114,4,Alameda
328931,300541,00114,4,Alameda
328933,300542,00114,4,Alameda
328934,300078,00114,4,Alameda
328937,300078,00114,4,Alameda
328962,300140,00114,4,Alameda
328967,300687,00120,4,Alameda
328968,300687,00120,4,Alameda
328969,300687,00120,4,Alameda
328978,300462,00119,4,Alameda
328983,300302,00119,4,Alameda
328984,300735,00119,4,Alameda
328988,301056,00120,4,Alameda
328996,300027,00111,4,Alameda
329000,301002,00123,4,Alameda
329001,301003,00123,4,Alameda
329002,300999,00123,4,Alameda
329007,300772,00123,4,Alameda
329008,300772,00123,4,Alameda
329009,300772,00123,4,Alameda
329017,300051,00111,4,Alameda
329019,300051,00111,4,Alameda
329025,300441,00111,4,Alameda
329026,300092,00111,4,Alameda
329027,300441,00111,4,Alameda
329031,300101,00114,4,Alameda
329034,300963,00113,4,Alameda
329043,301110,00119,4,Alameda
329045,300808,00119,4,Alameda
329049,300487,00119,4,Alameda
329051,300487,00119,4,Alameda
329053,300302,00119,4,Alameda
329056,301121,00119,4,Alameda
329061,300430,00120,4,Alameda
329065,300900,00119,4,Alameda
329069,300784,00120,4,Alameda
329071,300783,00120,4,Alameda
329078,301040,00123,4,Alameda
329083,300249,00113,4,Alameda
329086,300794,00112,4,Alameda
329087,300988,00113,4,Alameda
329089,300172,00112,4,Alameda
329091,300767,00112,4,Alameda
329094,300970,00112,4,Alameda
329096,300761,00112,4,Alameda
329097,300228,00113,4,Alameda
329102,300189,00113,4,Alameda
329103,300013,00113,4,Alameda
329105,300974,00113,4,Alameda
329116,301094,00111,4,Alameda
329127,300654,00101,4,Alameda
329128,300169,00101,4,Alameda
329134,300244,00101,4,Alameda
329136,300244,00101,4,Alameda
329142,300437,00101,4,Alameda
329147,300413,00118,4,Alameda
329150,300833,00121,4,Alameda
329151,300549,00121,4,Alameda
329156,300676,00118,4,Alameda
329159,300778,00121,4,Alameda
329160,300725,00121,4,Alameda
329161,300290,00121,4,Alameda
329166,300412,00117,4,Alameda
329182,300991,00115,4,Alameda
329183,300667,00116,4,Alameda
329184,300431,00114,4,Alameda
329185,300431,00114,4,Alameda
329190,300951,00114,4,Alameda
329195,300323,00114,4,Alameda
329196,300903,00115,4,Alameda
329197,300329,00115,4,Alameda
329198,300220,00116,4,Alameda
329201,300936,00122,4,Alameda
329216,300434,00119,4,Alameda
329231,300030,00119,4,Alameda
329235,300181,00119,4,Alameda
329237,300649,00119,4,Alameda
329238,300704,00112,4,Alameda
329239,300620,00123,4,Alameda
329240,300969,00112,4,Alameda
329241,301007,00123,4,Alameda
329243,300759,00112,4,Alameda
329249,300795,00112,4,Alameda
329250,301023,00123,4,Alameda
329251,300133,00113,4,Alameda
329252,300821,00113,4,Alameda
329254,300660,00123,4,Alameda
329256,300791,00123,4,Alameda
329257,300866,00113,4,Alameda
329258,300562,00113,4,Alameda
329259,300133,00113,4,Alameda
329263,300134,00113,4,Alameda
329265,300134,00113,4,Alameda
329266,301015,00112,4,Alameda
329268,300301,00112,4,Alameda
329269,300171,00112,4,Alameda
329270,300171,00112,4,Alameda
329276,300758,00112,4,Alameda
329293,300854,00113,4,Alameda
329298,300664,00101,4,Alameda
329299,300446,00101,4,Alameda
329302,300650,00101,4,Alameda
329305,300244,00101,4,Alameda
329307,300652,00101,4,Alameda
329308,300003,00101,4,Alameda
329312,300042,00101,4,Alameda
329313,300042,00101,4,Alameda
329314,300042,00101,4,Alameda
329315,300186,00118,4,Alameda
329316,300602,00118,4,Alameda
329317,300601,00118,4,Alameda
329319,300549,00121,4,Alameda
329320,300829,00117,4,Alameda
329322,300602,00118,4,Alameda
329323,300602,00118,4,Alameda
329326,300725,00121,4,Alameda
329335,300385,00121,4,Alameda
329337,300364,00117,4,Alameda
329343,300991,00115,4,Alameda
329345,300666,00116,4,Alameda
329346,300666,00116,4,Alameda
329350,300496,00122,4,Alameda
329351,301114,00122,4,Alameda
329352,300827,00116,4,Alameda
329354,300952,00114,4,Alameda
329355,300882,00115,4,Alameda
329356,300064,00115,4,Alameda
329364,300922,00116,4,Alameda
329365,300422,00116,4,Alameda
329366,300422,00116,4,Alameda
329371,300628,00115,4,Alameda
329372,300964,00115,4,Alameda
329374,300859,00115,4,Alameda
329383,300647,00119,4,Alameda
329384,300357,00119,4,Alameda
329387,300436,00120,4,Alameda
329388,301027,00119,4,Alameda
329392,300246,00120,4,Alameda
329397,300260,00119,4,Alameda
329405,300735,00119,4,Alameda
329409,300808,00119,4,Alameda
329419,300680,00119,4,Alameda
329420,301006,00112,4,Alameda
329425,300704,00112,4,Alameda
329426,300164,00123,4,Alameda
329429,300963,00113,4,Alameda
329433,300855,00111,4,Alameda
329435,300855,00111,4,Alameda
329439,300761,00112,4,Alameda
329451,300111,00111,4,Alameda
329466,300063,00114,4,Alameda
329468,300423,00114,4,Alameda
329476,300519,00114,4,Alameda
329483,300519,00114,4,Alameda
329488,300553,00117,4,Alameda
329490,300606,00117,4,Alameda
329496,300548,00121,4,Alameda
329499,301057,00117,4,Alameda
329502,301119,00117,4,Alameda
329512,300141,00114,4,Alameda
329514,300947,00114,4,Alameda
329516,300838,00114,4,Alameda
329520,300216,00114,4,Alameda
329521,300145,00114,4,Alameda
329522,300145,00114,4,Alameda
329523,300080,00122,4,Alameda
329524,300200,00122,4,Alameda
329525,300447,00122,4,Alameda
329526,300447,00122,4,Alameda
329527,300200,00122,4,Alameda
329529,300577,00122,4,Alameda
329530,300448,00122,4,Alameda
329531,300453,00122,4,Alameda
329533,300233,00122,4,Alameda
329534,300983,00116,4,Alameda
329537,300932,00114,4,Alameda
329542,300201,00114,4,Alameda
329543,300079,00114,4,Alameda
329548,300998,00115,4,Alameda
329554,300262,00115,4,Alameda
329558,300084,00120,4,Alameda
329559,300489,00120,4,Alameda
329561,300084,00120,4,Alameda
329562,300086,00120,4,Alameda
329564,300085,00120,4,Alameda
329565,300085,00120,4,Alameda
329573,300687,00120,4,Alameda
329579,300246,00120,4,Alameda
329581,300356,00119,4,Alameda
329582,300435,00119,4,Alameda
329584,300580,00119,4,Alameda
329586,300687,00120,4,Alameda
329588,300434,00119,4,Alameda
329589,300487,00119,4,Alameda
329596,300857,00113,4,Alameda
329597,300254,00113,4,Alameda
329599,300858,00113,4,Alameda
329602,300253,00113,4,Alameda
329604,300355,00113,4,Alameda
329606,300148,00113,4,Alameda
329608,300853,00113,4,Alameda
329609,300851,00113,4,Alameda
329610,300671,00113,4,Alameda
329612,300148,00113,4,Alameda
329614,300691,00111,4,Alameda
329615,300477,00111,4,Alameda
329620,300956,00112,4,Alameda
329622,300445,00112,4,Alameda
329631,301037,00123,4,Alameda
329633,300172,00112,4,Alameda
329640,300735,00119,4,Alameda
329643,300399,00119,4,Alameda
329644,300399,00119,4,Alameda
329645,300736,00119,4,Alameda
329646,300462,00119,4,Alameda
329648,301108,00120,4,Alameda
329652,300357,00119,4,Alameda
329653,300359,00119,4,Alameda
329654,300580,00119,4,Alameda
329655,300736,00119,4,Alameda
329656,300810,00119,4,Alameda
329657,300905,00120,4,Alameda
329659,300783,00120,4,Alameda
329662,300967,00120,4,Alameda
329663,300972,00112,4,Alameda
329666,300205,00112,4,Alameda
329667,300065,00112,4,Alameda
329672,300176,00112,4,Alameda
329673,300387,00113,4,Alameda
329675,300304,00113,4,Alameda
329677,300017,00113,4,Alameda
329678,300047,00114,4,Alameda
329682,301017,00112,4,Alameda
329683,300761,00112,4,Alameda
329684,300707,00112,4,Alameda
