MAZ,maz_seq1,taz_seq1,TAZ,COUNTYFP,mtc_county_id,county_name,COUNTY,region,univ,mil,othnon,popgq,PUMA
232259,17096,1625,200617,85,3,Santa Clara,3,1,0,0,0,0,2706
232264,17097,1546,200532,85,3,Santa Clara,3,1,0,0,0,0,2706
232266,17098,1484,200465,85,3,Santa Clara,3,1,0,0,0,0,2706
232267,17099,1756,200764,85,3,Santa Clara,3,1,0,0,0,0,2709
232268,17100,1756,200764,85,3,Santa Clara,3,1,0,0,0,0,2709
232273,17102,1799,200811,85,3,Santa Clara,3,1,0,0,0,0,2709
232280,17105,2008,201046,85,3,Santa Clara,3,1,0,0,0,0,2703
232287,17106,1567,200556,85,3,Santa Clara,3,1,0,0,0,0,2703
232309,17107,1257,200227,85,3,Santa Clara,3,1,0,0,0,0,2701
232320,17108,1669,200665,85,3,Santa Clara,3,1,0,0,0,0,2706
232322,17110,1714,200714,85,3,Santa Clara,3,1,0,0,0,0,2706
232324,17111,1483,200464,85,3,Santa Clara,3,1,0,0,0,0,2706
232327,17112,1057,200015,85,3,Santa Clara,3,1,0,0,0,0,2706
232338,17113,1760,200768,85,3,Santa Clara,3,1,0,0,0,0,2701
232343,17114,1851,200866,85,3,Santa Clara,3,1,0,0,0,0,2709
232344,17115,1855,200870,85,3,Santa Clara,3,1,0,0,0,0,2709
232345,17116,1855,200870,85,3,Santa Clara,3,1,0,0,0,0,2709
232346,17117,1853,200868,85,3,Santa Clara,3,1,0,0,0,0,2709
232347,17118,1338,200312,85,3,Santa Clara,3,1,0,0,0,0,2709
232353,17119,1871,200889,85,3,Santa Clara,3,1,0,0,0,0,2712
232354,17120,1871,200889,85,3,Santa Clara,3,1,0,0,0,0,2712
232355,17121,1914,200939,85,3,Santa Clara,3,1,0,0,0,0,2712
232358,17122,1914,200939,85,3,Santa Clara,3,1,0,0,0,0,2712
232361,17123,1490,200471,85,3,Santa Clara,3,1,0,0,0,0,2702
232362,17124,1490,200471,85,3,Santa Clara,3,1,0,0,0,0,2702
232367,17125,1325,200299,85,3,Santa Clara,3,1,0,0,0,0,2707
310001,17126,2987,300966,1,4,Alameda,4,1,0,0,0,0,2405
310004,17127,2745,300716,1,4,Alameda,4,1,0,0,0,0,2402
310007,17128,2244,300194,1,4,Alameda,4,1,0,0,0,0,2404
310010,17129,2256,300206,1,4,Alameda,4,1,0,0,0,0,2405
310013,17130,2526,300483,1,4,Alameda,4,1,0,0,0,0,2405
310014,17131,2562,300525,1,4,Alameda,4,1,0,0,0,0,2405
310015,17132,2256,300206,1,4,Alameda,4,1,0,0,0,0,2405
310017,17133,2515,300471,1,4,Alameda,4,1,0,0,0,0,2405
310018,17134,2158,300106,1,4,Alameda,4,1,0,0,0,0,2405
310019,17135,2516,300472,1,4,Alameda,4,1,0,0,0,0,2405
310020,17136,2256,300206,1,4,Alameda,4,1,0,0,0,0,2405
310023,17138,3088,301072,1,4,Alameda,4,1,0,0,0,0,2401
310024,17139,2160,300108,1,4,Alameda,4,1,0,0,0,0,2401
310025,17140,2902,300878,1,4,Alameda,4,1,0,0,0,0,2401
310026,17141,2160,300108,1,4,Alameda,4,1,0,0,0,0,2401
310027,17142,2606,300572,1,4,Alameda,4,1,0,0,0,0,2401
310028,17143,2778,300749,1,4,Alameda,4,1,0,0,0,0,2401
310030,17144,3082,301065,1,4,Alameda,4,1,0,0,0,0,2401
310032,17146,3070,301053,1,4,Alameda,4,1,0,0,0,0,2401
310033,17147,2727,300698,1,4,Alameda,4,1,0,0,0,0,2401
310034,17148,2743,300714,1,4,Alameda,4,1,0,0,0,0,2401
310035,17149,2960,300937,1,4,Alameda,4,1,0,0,0,0,2401
310036,17150,3065,301047,1,4,Alameda,4,1,0,0,0,0,2401
310037,17151,2639,300606,1,4,Alameda,4,1,0,0,0,0,2408
310039,17152,2588,300554,1,4,Alameda,4,1,0,0,0,0,2409
310040,17153,2671,300640,1,4,Alameda,4,1,0,0,0,0,2408
310042,17155,2408,300362,1,4,Alameda,4,1,0,0,0,0,2408
310043,17156,2581,300547,1,4,Alameda,4,1,0,0,0,0,2409
310044,17157,2337,300290,1,4,Alameda,4,1,0,0,0,0,2409
310045,17158,2591,300557,1,4,Alameda,4,1,0,0,0,0,2409
310046,17159,2869,300842,1,4,Alameda,4,1,0,0,0,0,2409
310049,17160,2918,300894,1,4,Alameda,4,1,0,0,0,0,2408
310050,17161,2615,300581,1,4,Alameda,4,1,0,0,0,0,2409
310051,17162,2470,300426,1,4,Alameda,4,1,0,0,0,0,2409
310052,17163,2186,300135,1,4,Alameda,4,1,0,0,0,0,2409
310053,17164,2194,300143,1,4,Alameda,4,1,0,0,0,0,2409
310062,17168,2677,300646,1,4,Alameda,4,1,0,0,0,0,2408
310064,17169,3038,301020,1,4,Alameda,4,1,0,0,0,0,2408
310067,17170,2627,300594,1,4,Alameda,4,1,0,0,0,0,2409
310070,17172,2804,300775,1,4,Alameda,4,1,0,0,0,0,2409
310071,17173,2906,300882,1,4,Alameda,4,1,0,0,0,0,2406
310072,17174,2927,300903,1,4,Alameda,4,1,0,0,0,0,2406
310073,17175,2946,300923,1,4,Alameda,4,1,0,0,0,0,2406
310077,17176,2232,300182,1,4,Alameda,4,1,0,0,0,0,2406
310078,17177,2232,300182,1,4,Alameda,4,1,0,0,0,0,2406
310080,17178,2435,300389,1,4,Alameda,4,1,0,0,0,0,2407
310082,17179,2575,300541,1,4,Alameda,4,1,0,0,0,0,2405
310083,17180,2575,300541,1,4,Alameda,4,1,0,0,0,0,2405
310084,17181,2575,300541,1,4,Alameda,4,1,0,0,0,0,2405
310085,17182,3000,300980,1,4,Alameda,4,1,0,0,0,0,2405
310086,17183,2193,300142,1,4,Alameda,4,1,0,0,0,0,2405
310090,17185,2260,300210,1,4,Alameda,4,1,0,0,0,0,2406
310092,17186,2535,300494,1,4,Alameda,4,1,0,0,0,0,2407
310094,17188,2436,300390,1,4,Alameda,4,1,0,0,0,0,2406
310096,17189,2129,300076,1,4,Alameda,4,1,0,0,0,0,2405
310097,17190,2395,300349,1,4,Alameda,4,1,0,0,0,0,2405
310099,17191,2267,300217,1,4,Alameda,4,1,0,0,0,0,2407
310101,17192,2955,300932,1,4,Alameda,4,1,0,0,0,0,2405
310102,17193,3003,300983,1,4,Alameda,4,1,0,0,0,0,2407
310104,17194,2865,300838,1,4,Alameda,4,1,0,0,0,0,2405
310112,17195,2550,300510,1,4,Alameda,4,1,0,0,0,0,2407
310114,17197,2575,300541,1,4,Alameda,4,1,0,0,0,0,2405
310117,17198,2268,300218,1,4,Alameda,4,1,0,0,0,0,2407
310118,17199,2550,300510,1,4,Alameda,4,1,0,0,0,0,2407
310121,17200,3129,301114,1,4,Alameda,4,1,0,0,0,0,2407
310123,17201,2466,300422,1,4,Alameda,4,1,0,0,0,0,2406
310124,17202,2324,300275,1,4,Alameda,4,1,0,0,0,0,2405
310126,17203,2572,300538,1,4,Alameda,4,1,0,0,0,0,2407
310128,17204,2987,300966,1,4,Alameda,4,1,0,0,0,0,2405
310131,17205,2916,300892,1,4,Alameda,4,1,0,0,0,0,2406
310133,17206,3042,301024,1,4,Alameda,4,1,0,0,0,0,2410
310134,17207,2531,300489,1,4,Alameda,4,1,0,0,0,0,2410
310135,17208,3042,301024,1,4,Alameda,4,1,0,0,0,0,2410
310138,17209,2518,300474,1,4,Alameda,4,1,0,0,0,0,2410
310139,17210,2231,300181,1,4,Alameda,4,1,0,0,0,0,2410
310140,17211,2814,300785,1,4,Alameda,4,1,0,0,0,0,2410
310146,17212,2090,300036,1,4,Alameda,4,1,0,0,0,0,2410
310147,17213,2522,300478,1,4,Alameda,4,1,0,0,0,0,2410
310149,17214,2522,300478,1,4,Alameda,4,1,0,0,0,0,2410
310150,17215,2813,300784,1,4,Alameda,4,1,0,0,0,0,2410
310158,17216,2988,300967,1,4,Alameda,4,1,0,0,0,0,2410
310161,17217,2139,300086,1,4,Alameda,4,1,0,0,0,0,2410
310162,17218,2719,300688,1,4,Alameda,4,1,0,0,0,0,2410
310165,17219,2658,300626,1,4,Alameda,4,1,0,0,0,0,2410
310167,17220,2448,300402,1,4,Alameda,4,1,0,0,0,0,2410
310169,17222,2506,300462,1,4,Alameda,4,1,0,0,0,0,2410
310171,17223,2093,300039,1,4,Alameda,4,1,0,0,0,0,2410
310176,17224,2231,300181,1,4,Alameda,4,1,0,0,0,0,2410
310185,17225,2114,300061,1,4,Alameda,4,1,0,0,0,0,2402
310186,17226,2114,300061,1,4,Alameda,4,1,0,0,0,0,2402
310187,17227,2114,300061,1,4,Alameda,4,1,0,0,0,0,2402
310189,17228,2152,300100,1,4,Alameda,4,1,0,0,0,0,2402
310190,17229,2114,300061,1,4,Alameda,4,1,0,0,0,0,2402
310191,17230,2114,300061,1,4,Alameda,4,1,0,0,0,0,2402
310194,17231,2150,300098,1,4,Alameda,4,1,0,0,0,0,2402
310196,17232,2339,300292,1,4,Alameda,4,1,0,0,0,0,2403
310197,17233,2738,300709,1,4,Alameda,4,1,0,0,0,0,2403
310200,17234,3008,300988,1,4,Alameda,4,1,0,0,0,0,2403
310204,17235,2377,300331,1,4,Alameda,4,1,0,0,0,0,2402
310206,17236,2081,300027,1,4,Alameda,4,1,0,0,0,0,2402
310209,17237,2377,300331,1,4,Alameda,4,1,0,0,0,0,2402
310210,17238,3075,301058,1,4,Alameda,4,1,0,0,0,0,2402
310211,17239,2546,300506,1,4,Alameda,4,1,0,0,0,0,2402
310214,17241,2546,300506,1,4,Alameda,4,1,0,0,0,0,2402
310215,17242,2546,300506,1,4,Alameda,4,1,0,0,0,0,2402
310216,17243,2819,300790,1,4,Alameda,4,1,0,0,0,0,2402
310217,17244,2656,300624,1,4,Alameda,4,1,0,0,0,0,2402
310218,17245,2688,300657,1,4,Alameda,4,1,0,0,0,0,2402
310220,17246,2819,300790,1,4,Alameda,4,1,0,0,0,0,2402
310221,17247,2198,300147,1,4,Alameda,4,1,0,0,0,0,2402
310222,17248,2420,300374,1,4,Alameda,4,1,0,0,0,0,2402
310223,17249,2197,300146,1,4,Alameda,4,1,0,0,0,0,2402
310224,17250,2789,300760,1,4,Alameda,4,1,0,0,0,0,2403
310226,17251,2884,300857,1,4,Alameda,4,1,0,0,0,0,2404
310227,17252,2884,300857,1,4,Alameda,4,1,0,0,0,0,2404
310228,17253,3076,301059,1,4,Alameda,4,1,0,0,0,0,2402
310229,17254,2923,300899,1,4,Alameda,4,1,0,0,0,0,2402
310230,17255,2424,300378,1,4,Alameda,4,1,0,0,0,0,2402
310232,17256,2424,300378,1,4,Alameda,4,1,0,0,0,0,2402
310233,17257,2424,300378,1,4,Alameda,4,1,0,0,0,0,2402
310234,17258,2078,300024,1,4,Alameda,4,1,0,0,0,0,2402
310236,17259,2882,300855,1,4,Alameda,4,1,0,0,0,0,2402
310237,17260,2546,300506,1,4,Alameda,4,1,0,0,0,0,2402
310238,17261,2197,300146,1,4,Alameda,4,1,0,0,0,0,2402
310239,17262,2882,300855,1,4,Alameda,4,1,0,0,0,0,2402
310240,17263,2821,300792,1,4,Alameda,4,1,0,0,0,0,2402
310242,17264,3026,301008,1,4,Alameda,4,1,0,0,0,0,2402
310243,17265,2820,300791,1,4,Alameda,4,1,0,0,0,0,2402
310244,17266,2687,300656,1,4,Alameda,4,1,0,0,0,0,2402
310246,17267,2215,300165,1,4,Alameda,4,1,0,0,0,0,2404
310247,17268,3071,301054,1,4,Alameda,4,1,0,0,0,0,2403
310248,17269,2075,300021,1,4,Alameda,4,1,0,0,0,0,2403
310249,17270,2991,300970,1,4,Alameda,4,1,0,0,0,0,2403
310250,17271,2991,300970,1,4,Alameda,4,1,0,0,0,0,2403
310252,17272,2214,300164,1,4,Alameda,4,1,0,0,0,0,2404
310255,17273,2345,300299,1,4,Alameda,4,1,0,0,0,0,2404
310256,17274,2345,300299,1,4,Alameda,4,1,0,0,0,0,2404
310257,17275,2247,300197,1,4,Alameda,4,1,0,0,0,0,2405
310258,17276,2247,300197,1,4,Alameda,4,1,0,0,0,0,2405
310262,17277,2166,300114,1,4,Alameda,4,1,0,0,0,0,2403
310263,17278,2165,300113,1,4,Alameda,4,1,0,0,0,0,2403
310264,17279,2165,300113,1,4,Alameda,4,1,0,0,0,0,2403
310266,17281,3106,301091,1,4,Alameda,4,1,0,0,0,0,2403
310267,17282,2377,300331,1,4,Alameda,4,1,0,0,0,0,2402
310268,17283,2154,300102,1,4,Alameda,4,1,0,0,0,0,2402
310269,17284,2795,300766,1,4,Alameda,4,1,0,0,0,0,2402
310272,17285,2283,300234,1,4,Alameda,4,1,0,0,0,0,2402
310274,17286,2153,300101,1,4,Alameda,4,1,0,0,0,0,2402
310275,17287,2852,300825,1,4,Alameda,4,1,0,0,0,0,2402
310277,17288,2283,300234,1,4,Alameda,4,1,0,0,0,0,2402
310278,17289,2385,300339,1,4,Alameda,4,1,0,0,0,0,2402
310279,17290,2283,300234,1,4,Alameda,4,1,0,0,0,0,2402
310281,17291,2177,300126,1,4,Alameda,4,1,0,0,0,0,2402
310284,17292,2179,300128,1,4,Alameda,4,1,0,0,0,0,2402
310288,17294,2289,300240,1,4,Alameda,4,1,0,0,0,0,2402
310291,17295,2142,300089,1,4,Alameda,4,1,0,0,0,0,2402
310292,17296,2486,300442,1,4,Alameda,4,1,0,0,0,0,2402
310293,17297,2983,300961,1,4,Alameda,4,1,0,0,0,0,2403
310294,17298,3041,301023,1,4,Alameda,4,1,0,0,0,0,2402
310296,17299,3053,301035,1,4,Alameda,4,1,0,0,0,0,2404
310300,17301,2739,300710,1,4,Alameda,4,1,0,0,0,0,2403
310306,17302,2612,300578,1,4,Alameda,4,1,0,0,0,0,2403
310308,17303,2640,300607,1,4,Alameda,4,1,0,0,0,0,2401
310310,17304,2640,300607,1,4,Alameda,4,1,0,0,0,0,2401
310311,17305,2963,300940,1,4,Alameda,4,1,0,0,0,0,2401
310314,17306,2641,300609,1,4,Alameda,4,1,0,0,0,0,2401
310315,17307,2109,300056,1,4,Alameda,4,1,0,0,0,0,2401
310317,17308,2604,300570,1,4,Alameda,4,1,0,0,0,0,2401
310318,17309,2604,300570,1,4,Alameda,4,1,0,0,0,0,2401
310320,17310,2173,300122,1,4,Alameda,4,1,0,0,0,0,2401
310323,17311,2109,300056,1,4,Alameda,4,1,0,0,0,0,2401
310324,17312,2105,300052,1,4,Alameda,4,1,0,0,0,0,2401
310325,17313,2105,300052,1,4,Alameda,4,1,0,0,0,0,2401
310326,17314,2111,300058,1,4,Alameda,4,1,0,0,0,0,2401
310327,17315,3094,301078,1,4,Alameda,4,1,0,0,0,0,2401
310329,17316,2294,300245,1,4,Alameda,4,1,0,0,0,0,2409
310330,17317,2341,300295,1,4,Alameda,4,1,0,0,0,0,2409
310331,17318,2431,300385,1,4,Alameda,4,1,0,0,0,0,2409
310332,17319,2457,300411,1,4,Alameda,4,1,0,0,0,0,2408
310338,17322,3047,301029,1,4,Alameda,4,1,0,0,0,0,2408
310346,17325,2408,300362,1,4,Alameda,4,1,0,0,0,0,2408
310347,17326,2534,300493,1,4,Alameda,4,1,0,0,0,0,2408
310349,17327,2230,300180,1,4,Alameda,4,1,0,0,0,0,2408
310350,17328,2230,300180,1,4,Alameda,4,1,0,0,0,0,2408
310351,17329,2548,300508,1,4,Alameda,4,1,0,0,0,0,2409
310352,17330,2547,300507,1,4,Alameda,4,1,0,0,0,0,2409
310353,17331,2753,300724,1,4,Alameda,4,1,0,0,0,0,2409
310355,17332,2450,300404,1,4,Alameda,4,1,0,0,0,0,2408
310358,17333,2754,300725,1,4,Alameda,4,1,0,0,0,0,2409
310360,17334,2470,300426,1,4,Alameda,4,1,0,0,0,0,2409
310361,17335,2432,300386,1,4,Alameda,4,1,0,0,0,0,2408
310363,17336,2637,300604,1,4,Alameda,4,1,0,0,0,0,2409
310365,17337,3067,301049,1,4,Alameda,4,1,0,0,0,0,2408
310367,17338,2414,300368,1,4,Alameda,4,1,0,0,0,0,2407
310370,17340,2353,300307,1,4,Alameda,4,1,0,0,0,0,2407
310374,17341,2572,300538,1,4,Alameda,4,1,0,0,0,0,2407
310377,17342,2573,300539,1,4,Alameda,4,1,0,0,0,0,2407
310378,17343,2573,300539,1,4,Alameda,4,1,0,0,0,0,2407
310379,17344,2573,300539,1,4,Alameda,4,1,0,0,0,0,2407
310380,17345,2886,300859,1,4,Alameda,4,1,0,0,0,0,2406
310381,17346,2085,300031,1,4,Alameda,4,1,0,0,0,0,2406
310382,17347,2087,300033,1,4,Alameda,4,1,0,0,0,0,2406
310385,17348,2181,300130,1,4,Alameda,4,1,0,0,0,0,2406
310386,17349,2356,300310,1,4,Alameda,4,1,0,0,0,0,2406
310387,17350,2973,300951,1,4,Alameda,4,1,0,0,0,0,2405
310390,17352,2340,300293,1,4,Alameda,4,1,0,0,0,0,2406
310394,17353,2317,300268,1,4,Alameda,4,1,0,0,0,0,2406
310398,17354,2320,300271,1,4,Alameda,4,1,0,0,0,0,2407
310405,17355,2974,300952,1,4,Alameda,4,1,0,0,0,0,2405
310406,17356,2714,300683,1,4,Alameda,4,1,0,0,0,0,2410
310407,17357,2712,300681,1,4,Alameda,4,1,0,0,0,0,2410
310412,17360,2532,300490,1,4,Alameda,4,1,0,0,0,0,2410
310413,17361,2461,300417,1,4,Alameda,4,1,0,0,0,0,2410
310415,17362,3125,301110,1,4,Alameda,4,1,0,0,0,0,2410
310416,17363,2718,300687,1,4,Alameda,4,1,0,0,0,0,2410
310417,17364,2718,300687,1,4,Alameda,4,1,0,0,0,0,2410
310418,17365,2718,300687,1,4,Alameda,4,1,0,0,0,0,2410
310420,17366,2522,300478,1,4,Alameda,4,1,0,0,0,0,2410
310429,17367,2449,300403,1,4,Alameda,4,1,0,0,0,0,2410
310436,17368,3045,301027,1,4,Alameda,4,1,0,0,0,0,2410
310439,17369,2814,300785,1,4,Alameda,4,1,0,0,0,0,2410
310442,17370,2842,300814,1,4,Alameda,4,1,0,0,0,0,2404
310444,17372,2185,300134,1,4,Alameda,4,1,0,0,0,0,2404
310446,17373,2862,300835,1,4,Alameda,4,1,0,0,0,0,2404
310447,17374,2244,300194,1,4,Alameda,4,1,0,0,0,0,2404
310448,17375,3057,301039,1,4,Alameda,4,1,0,0,0,0,2404
310449,17376,3057,301039,1,4,Alameda,4,1,0,0,0,0,2404
310450,17377,2848,300821,1,4,Alameda,4,1,0,0,0,0,2404
310451,17378,2242,300192,1,4,Alameda,4,1,0,0,0,0,2404
310452,17379,2894,300867,1,4,Alameda,4,1,0,0,0,0,2404
310454,17380,2894,300867,1,4,Alameda,4,1,0,0,0,0,2404
310455,17381,2246,300196,1,4,Alameda,4,1,0,0,0,0,2404
310456,17382,2800,300771,1,4,Alameda,4,1,0,0,0,0,2402
310459,17383,2284,300235,1,4,Alameda,4,1,0,0,0,0,2402
310461,17384,2163,300111,1,4,Alameda,4,1,0,0,0,0,2402
310462,17385,2923,300899,1,4,Alameda,4,1,0,0,0,0,2402
310464,17386,2872,300845,1,4,Alameda,4,1,0,0,0,0,2402
310465,17387,2768,300739,1,4,Alameda,4,1,0,0,0,0,2402
310467,17388,2223,300173,1,4,Alameda,4,1,0,0,0,0,2403
310470,17389,2141,300088,1,4,Alameda,4,1,0,0,0,0,2403
310471,17390,2226,300176,1,4,Alameda,4,1,0,0,0,0,2403
310477,17392,2216,300166,1,4,Alameda,4,1,0,0,0,0,2402
310478,17393,2217,300167,1,4,Alameda,4,1,0,0,0,0,2402
310480,17394,2145,300093,1,4,Alameda,4,1,0,0,0,0,2402
310483,17395,3084,301068,1,4,Alameda,4,1,0,0,0,0,2402
310484,17396,2280,300231,1,4,Alameda,4,1,0,0,0,0,2402
310487,17397,2723,300693,1,4,Alameda,4,1,0,0,0,0,2402
310488,17398,2512,300468,1,4,Alameda,4,1,0,0,0,0,2405
310491,17399,2331,300283,1,4,Alameda,4,1,0,0,0,0,2405
310492,17400,2256,300206,1,4,Alameda,4,1,0,0,0,0,2405
310493,17401,2781,300752,1,4,Alameda,4,1,0,0,0,0,2405
310495,17402,2158,300106,1,4,Alameda,4,1,0,0,0,0,2405
310496,17403,2331,300283,1,4,Alameda,4,1,0,0,0,0,2405
310497,17404,2599,300565,1,4,Alameda,4,1,0,0,0,0,2405
310498,17405,2069,300015,1,4,Alameda,4,1,0,0,0,0,2405
310500,17407,2996,300976,1,4,Alameda,4,1,0,0,0,0,2405
310502,17408,2555,300517,1,4,Alameda,4,1,0,0,0,0,2405
310504,17409,2556,300518,1,4,Alameda,4,1,0,0,0,0,2405
310505,17410,2597,300563,1,4,Alameda,4,1,0,0,0,0,2405
310506,17411,2203,300153,1,4,Alameda,4,1,0,0,0,0,2405
310507,17412,2203,300153,1,4,Alameda,4,1,0,0,0,0,2405
310509,17413,2555,300517,1,4,Alameda,4,1,0,0,0,0,2405
310511,17414,2556,300518,1,4,Alameda,4,1,0,0,0,0,2405
310513,17415,2732,300703,1,4,Alameda,4,1,0,0,0,0,2401
310516,17416,3062,301044,1,4,Alameda,4,1,0,0,0,0,2401
310518,17418,2173,300122,1,4,Alameda,4,1,0,0,0,0,2401
310519,17419,3063,301045,1,4,Alameda,4,1,0,0,0,0,2401
310523,17420,2481,300437,1,4,Alameda,4,1,0,0,0,0,2401
310527,17422,2778,300749,1,4,Alameda,4,1,0,0,0,0,2401
310528,17423,2794,300765,1,4,Alameda,4,1,0,0,0,0,2401
310529,17424,3065,301047,1,4,Alameda,4,1,0,0,0,0,2401
310530,17425,2604,300570,1,4,Alameda,4,1,0,0,0,0,2401
310531,17426,3090,301074,1,4,Alameda,4,1,0,0,0,0,2401
310536,17429,2172,300121,1,4,Alameda,4,1,0,0,0,0,2401
310539,17431,2230,300180,1,4,Alameda,4,1,0,0,0,0,2408
310542,17432,3144,301129,1,4,Alameda,4,1,0,0,0,0,2408
310543,17433,3144,301129,1,4,Alameda,4,1,0,0,0,0,2408
310544,17434,2637,300604,1,4,Alameda,4,1,0,0,0,0,2409
310545,17435,2450,300404,1,4,Alameda,4,1,0,0,0,0,2408
310549,17437,2621,300588,1,4,Alameda,4,1,0,0,0,0,2408
310552,17438,2192,300141,1,4,Alameda,4,1,0,0,0,0,2405
310553,17439,2192,300141,1,4,Alameda,4,1,0,0,0,0,2405
310561,17443,2134,300081,1,4,Alameda,4,1,0,0,0,0,2405
310562,17444,2897,300872,1,4,Alameda,4,1,0,0,0,0,2406
310563,17445,2133,300080,1,4,Alameda,4,1,0,0,0,0,2406
310565,17446,2858,300831,1,4,Alameda,4,1,0,0,0,0,2406
310566,17447,2858,300831,1,4,Alameda,4,1,0,0,0,0,2406
310568,17448,2495,300451,1,4,Alameda,4,1,0,0,0,0,2406
310569,17449,2858,300831,1,4,Alameda,4,1,0,0,0,0,2406
310570,17450,2161,300109,1,4,Alameda,4,1,0,0,0,0,2407
310572,17451,2875,300848,1,4,Alameda,4,1,0,0,0,0,2406
310573,17452,2475,300431,1,4,Alameda,4,1,0,0,0,0,2405
310579,17453,2318,300269,1,4,Alameda,4,1,0,0,0,0,2407
310580,17454,2370,300324,1,4,Alameda,4,1,0,0,0,0,2405
310582,17455,2414,300368,1,4,Alameda,4,1,0,0,0,0,2407
310587,17456,2927,300903,1,4,Alameda,4,1,0,0,0,0,2406
310589,17457,2130,300077,1,4,Alameda,4,1,0,0,0,0,2405
310592,17458,2875,300848,1,4,Alameda,4,1,0,0,0,0,2406
310594,17459,2264,300214,1,4,Alameda,4,1,0,0,0,0,2405
310595,17460,2930,300906,1,4,Alameda,4,1,0,0,0,0,2410
310596,17461,2480,300436,1,4,Alameda,4,1,0,0,0,0,2410
310597,17462,2136,300083,1,4,Alameda,4,1,0,0,0,0,2410
310598,17463,2139,300086,1,4,Alameda,4,1,0,0,0,0,2410
310602,17464,2549,300509,1,4,Alameda,4,1,0,0,0,0,2410
310606,17465,2549,300509,1,4,Alameda,4,1,0,0,0,0,2410
310607,17466,2549,300509,1,4,Alameda,4,1,0,0,0,0,2410
310608,17467,2506,300462,1,4,Alameda,4,1,0,0,0,0,2410
310609,17468,2718,300687,1,4,Alameda,4,1,0,0,0,0,2410
310621,17469,3042,301024,1,4,Alameda,4,1,0,0,0,0,2410
310622,17470,2814,300785,1,4,Alameda,4,1,0,0,0,0,2410
310624,17471,2480,300436,1,4,Alameda,4,1,0,0,0,0,2410
310625,17472,2094,300040,1,4,Alameda,4,1,0,0,0,0,2410
310626,17473,2813,300784,1,4,Alameda,4,1,0,0,0,0,2410
310629,17474,2992,300972,1,4,Alameda,4,1,0,0,0,0,2403
310630,17475,2433,300387,1,4,Alameda,4,1,0,0,0,0,2404
310631,17476,2189,300138,1,4,Alameda,4,1,0,0,0,0,2404
310632,17477,2190,300139,1,4,Alameda,4,1,0,0,0,0,2404
310633,17478,2477,300433,1,4,Alameda,4,1,0,0,0,0,2404
310634,17479,2887,300860,1,4,Alameda,4,1,0,0,0,0,2404
310641,17483,2463,300419,1,4,Alameda,4,1,0,0,0,0,2402
310642,17484,2723,300693,1,4,Alameda,4,1,0,0,0,0,2402
310643,17485,2463,300419,1,4,Alameda,4,1,0,0,0,0,2402
310644,17486,2923,300899,1,4,Alameda,4,1,0,0,0,0,2402
310645,17487,3109,301094,1,4,Alameda,4,1,0,0,0,0,2402
310646,17488,2872,300845,1,4,Alameda,4,1,0,0,0,0,2402
310647,17489,2079,300025,1,4,Alameda,4,1,0,0,0,0,2402
310648,17490,3109,301094,1,4,Alameda,4,1,0,0,0,0,2402
310650,17491,2796,300767,1,4,Alameda,4,1,0,0,0,0,2403
310651,17492,2345,300299,1,4,Alameda,4,1,0,0,0,0,2404
310653,17493,2239,300189,1,4,Alameda,4,1,0,0,0,0,2404
310654,17494,2239,300189,1,4,Alameda,4,1,0,0,0,0,2404
310655,17495,2346,300300,1,4,Alameda,4,1,0,0,0,0,2404
310656,17496,2346,300300,1,4,Alameda,4,1,0,0,0,0,2404
310657,17497,2066,300012,1,4,Alameda,4,1,0,0,0,0,2404
310658,17498,2285,300236,1,4,Alameda,4,1,0,0,0,0,2404
310659,17499,3101,301086,1,4,Alameda,4,1,0,0,0,0,2402
310661,17500,3102,301087,1,4,Alameda,4,1,0,0,0,0,2402
310662,17501,2072,300018,1,4,Alameda,4,1,0,0,0,0,2402
310663,17502,2163,300111,1,4,Alameda,4,1,0,0,0,0,2402
310664,17503,2767,300738,1,4,Alameda,4,1,0,0,0,0,2402
310666,17504,2300,300251,1,4,Alameda,4,1,0,0,0,0,2404
310668,17505,2185,300134,1,4,Alameda,4,1,0,0,0,0,2404
310669,17506,2701,300670,1,4,Alameda,4,1,0,0,0,0,2402
310672,17507,3031,301013,1,4,Alameda,4,1,0,0,0,0,2403
310673,17508,2147,300095,1,4,Alameda,4,1,0,0,0,0,2403
310675,17509,2824,300795,1,4,Alameda,4,1,0,0,0,0,2403
310676,17510,2420,300374,1,4,Alameda,4,1,0,0,0,0,2402
310681,17511,2992,300972,1,4,Alameda,4,1,0,0,0,0,2403
310682,17512,2546,300506,1,4,Alameda,4,1,0,0,0,0,2402
310683,17513,2516,300472,1,4,Alameda,4,1,0,0,0,0,2405
310685,17514,2069,300015,1,4,Alameda,4,1,0,0,0,0,2405
310686,17515,2600,300566,1,4,Alameda,4,1,0,0,0,0,2405
310688,17516,2996,300976,1,4,Alameda,4,1,0,0,0,0,2405
310689,17517,2180,300129,1,4,Alameda,4,1,0,0,0,0,2405
310696,17521,2700,300669,1,4,Alameda,4,1,0,0,0,0,2401
310697,17522,2726,300697,1,4,Alameda,4,1,0,0,0,0,2401
310700,17523,2725,300696,1,4,Alameda,4,1,0,0,0,0,2401
310701,17524,2700,300669,1,4,Alameda,4,1,0,0,0,0,2401
310702,17525,2292,300243,1,4,Alameda,4,1,0,0,0,0,2401
