MAZ,num_hh,hh_size_1,hh_size_2,hh_size_3,hh_size_4_plus,gq_num_hh,gq_type_univ,gq_type_mil,gq_type_othnon
11085,112,49,46,13,4,0,0,0,0
11086,0,0,0,0,0,4,0,0,4
11087,20,0,7,10,3,0,0,0,0
11090,228,154,55,16,3,0,0,0,0
11092,138,57,68,10,3,0,0,0,0
11093,364,210,128,17,9,0,0,0,0
11094,121,72,30,14,5,0,0,0,0
11095,120,55,53,7,5,0,0,0,0
11096,81,35,28,14,4,0,0,0,0
11097,68,27,32,6,3,0,0,0,0
11098,68,16,30,12,10,0,0,0,0
11099,75,23,33,7,12,0,0,0,0
11100,75,25,28,13,9,0,0,0,0
11101,62,16,28,9,9,0,0,0,0
11102,64,18,30,7,9,0,0,0,0
11103,102,48,31,15,8,0,0,0,0
11104,80,29,34,7,10,0,0,0,0
11106,47,7,20,10,10,0,0,0,0
11107,48,11,21,6,10,0,0,0,0
11108,60,26,21,7,6,0,0,0,0
11109,52,10,22,11,9,0,0,0,0
11118,164,75,68,13,8,0,0,0,0
11120,64,36,18,3,7,0,0,0,0
11121,215,112,52,19,32,0,0,0,0
11122,240,122,57,24,37,0,0,0,0
11125,180,88,53,24,15,0,0,0,0
11127,109,41,49,13,6,0,0,0,0
11128,0,0,0,0,0,0,0,0,0
11129,0,0,0,0,0,2,0,0,2
11130,0,0,0,0,0,1,0,0,1
11132,203,57,84,35,27,0,0,0,0
11133,37,8,14,8,7,0,0,0,0
11134,82,34,30,7,11,0,0,0,0
11135,147,31,64,29,23,0,0,0,0
11136,61,23,24,4,10,0,0,0,0
11138,159,111,36,9,3,40,0,0,40
11139,263,130,67,25,41,0,0,0,0
11145,26,16,8,2,0,0,0,0,0
11146,45,14,19,8,4,0,0,0,0
11147,19,10,5,3,1,0,0,0,0
11148,48,15,19,4,10,0,0,0,0
11149,1,0,0,0,1,0,0,0,0
11150,55,19,27,6,3,0,0,0,0
11151,264,162,79,14,9,0,0,0,0
11152,176,95,58,12,11,0,0,0,0
11153,180,112,47,11,10,0,0,0,0
11154,112,54,31,22,5,0,0,0,0
11155,125,79,34,8,4,0,0,0,0
11156,171,134,30,5,2,0,0,0,0
11157,110,54,36,11,9,0,0,0,0
11159,95,32,37,20,6,0,0,0,0
11160,161,94,55,9,3,0,0,0,0
11162,69,29,36,2,2,0,0,0,0
11163,58,19,24,10,5,0,0,0,0
11164,56,11,22,12,11,0,0,0,0
11165,52,13,20,10,9,0,0,0,0
11166,96,34,32,21,9,0,0,0,0
11167,58,7,27,12,12,0,0,0,0
11168,72,29,27,11,5,5,0,0,5
11169,109,46,50,9,4,0,0,0,0
11171,62,15,20,12,15,0,0,0,0
11172,294,167,95,19,13,0,0,0,0
11173,104,101,3,0,0,6,0,0,6
11174,86,20,25,12,29,0,0,0,0
11175,67,14,22,8,23,0,0,0,0
11176,53,9,13,9,22,0,0,0,0
11177,72,13,15,20,24,0,0,0,0
11178,54,6,15,13,20,0,0,0,0
11179,43,8,14,8,13,0,0,0,0
11180,44,11,14,6,13,0,0,0,0
11181,52,11,16,14,11,0,0,0,0
11182,57,3,12,19,23,0,0,0,0
11183,55,6,16,13,20,0,0,0,0
11184,0,0,0,0,0,16,0,0,16
11186,70,15,27,12,16,0,0,0,0
11190,88,27,21,19,21,0,0,0,0
11191,106,28,32,18,28,0,0,0,0
11192,102,34,34,24,10,0,0,0,0
11195,107,44,35,11,17,7,0,0,7
11196,78,12,29,20,17,0,0,0,0
11198,53,15,14,12,12,0,0,0,0
11199,73,18,23,14,18,0,0,0,0
11200,155,66,53,18,18,0,0,0,0
11201,49,11,10,11,17,0,0,0,0
11203,52,15,14,9,14,0,0,0,0
11204,56,14,15,11,16,0,0,0,0
11205,54,11,14,9,20,0,0,0,0
11206,0,0,0,0,0,0,0,0,0
11207,82,18,30,17,17,0,0,0,0
11208,55,10,21,6,18,0,0,0,0
11210,63,12,17,15,19,0,0,0,0
11211,56,11,10,23,12,0,0,0,0
11213,378,227,128,19,4,0,0,0,0
11216,100,53,32,6,9,0,0,0,0
11221,38,5,11,5,17,0,0,0,0
11222,52,12,10,12,18,0,0,0,0
11223,60,15,20,7,18,0,0,0,0
11224,21,3,2,2,14,0,0,0,0
11225,37,4,9,5,19,0,0,0,0
11226,0,0,0,0,0,0,0,0,0
11228,2,1,0,1,0,0,0,0,0
11229,28,4,6,8,10,0,0,0,0
11230,24,3,6,2,13,0,0,0,0
11231,26,4,11,6,5,0,0,0,0
11232,14,3,4,4,3,0,0,0,0
11234,44,17,21,5,1,0,0,0,0
11236,71,17,26,14,14,0,0,0,0
11237,81,25,32,15,9,0,0,0,0
11238,98,40,34,12,12,17,0,0,17
11239,24,5,4,6,9,0,0,0,0
11240,54,3,14,8,29,0,0,0,0
11241,55,5,11,14,25,0,0,0,0
11242,68,6,25,14,23,0,0,0,0
11243,53,10,8,9,26,0,0,0,0
11245,156,22,38,30,66,0,0,0,0
11250,33,11,14,5,3,0,0,0,0
11251,12,2,8,2,0,0,0,0,0
11257,28,12,9,2,5,3,0,0,3
11259,172,142,21,8,1,65,0,0,65
11260,212,76,98,23,15,0,0,0,0
11261,250,197,51,2,0,0,0,0,0
11263,150,61,62,16,11,0,0,0,0
11264,95,17,40,19,19,0,0,0,0
11267,51,12,17,10,12,0,0,0,0
11268,89,11,27,26,25,0,0,0,0
11269,53,12,10,11,20,2,0,0,2
11270,29,8,8,0,13,0,0,0,0
11274,36,2,6,4,24,0,0,0,0
11280,22,14,6,1,1,0,0,0,0
11283,262,43,60,64,95,0,0,0,0
11284,0,0,0,0,0,0,0,0,0
11287,58,9,12,15,22,0,0,0,0
11293,70,21,28,11,10,6,0,0,6
11294,29,7,10,4,8,0,0,0,0
11297,31,10,6,7,8,0,0,0,0
11298,8,2,2,3,1,0,0,0,0
11299,17,5,6,1,5,0,0,0,0
11300,59,13,21,8,17,0,0,0,0
11301,94,14,29,21,30,0,0,0,0
11302,33,9,8,7,9,0,0,0,0
11303,60,14,17,12,17,0,0,0,0
11304,46,9,16,9,12,0,0,0,0
11306,85,24,30,14,17,1,0,0,1
11307,111,40,47,15,9,2,0,0,2
11309,104,21,40,21,22,4,0,0,4
11312,87,36,24,14,13,0,0,0,0
11315,18,1,10,4,3,0,0,0,0
11316,51,13,14,11,13,8,0,0,8
11319,100,36,33,14,17,0,0,0,0
11323,213,74,66,38,35,0,0,0,0
11324,125,44,45,15,21,0,0,0,0
11326,285,133,89,33,30,0,0,0,0
11328,346,72,89,72,113,5,0,0,5
11329,432,271,129,17,15,104,104,0,0
11330,149,114,31,4,0,1,0,0,1
11332,552,292,214,23,23,0,0,0,0
11333,167,114,20,27,6,2,0,0,2
11335,130,82,42,3,3,5,0,0,5
11337,69,32,25,8,4,61,0,0,61
11339,63,33,22,5,3,2,0,0,2
11341,53,26,24,3,0,12,0,0,12
11342,0,0,0,0,0,7,0,0,7
11343,631,340,249,35,7,7,0,0,7
11344,23,6,5,7,5,0,0,0,0
11345,22,9,8,0,5,0,0,0,0
11347,8,5,1,0,2,0,0,0,0
11349,0,0,0,0,0,0,0,0,0
11350,51,12,10,6,23,0,0,0,0
11351,81,23,26,15,17,32,0,0,32
11352,0,0,0,0,0,4,0,0,4
11353,45,2,11,13,19,0,0,0,0
11355,373,107,115,64,87,0,0,0,0
11358,62,7,16,10,29,1,0,0,1
11359,43,5,15,8,15,0,0,0,0
11360,71,14,28,11,18,0,0,0,0
11361,0,0,0,0,0,0,0,0,0
11367,52,21,22,5,4,0,0,0,0
11368,0,0,0,0,0,2,0,0,2
11369,0,0,0,0,0,1,0,0,1
11371,204,112,59,18,15,0,0,0,0
11374,35,12,19,3,1,0,0,0,0
11375,47,9,14,11,13,0,0,0,0
11376,153,31,47,25,50,0,0,0,0
11377,112,39,38,19,16,0,0,0,0
11378,196,76,56,27,37,0,0,0,0
11381,118,35,35,16,32,0,0,0,0
11382,84,20,25,17,22,0,0,0,0
11384,215,39,52,50,74,0,0,0,0
11385,53,21,17,7,8,0,0,0,0
11386,31,4,12,3,12,8,0,0,8
11388,38,4,15,11,8,0,0,0,0
11389,24,6,11,5,2,0,0,0,0
11390,23,5,6,5,7,0,0,0,0
11391,44,1,13,7,23,0,0,0,0
11392,44,3,8,13,20,0,0,0,0
11393,79,9,26,8,36,0,0,0,0
11394,46,15,9,11,11,0,0,0,0
11396,62,26,23,7,6,0,0,0,0
11397,10,6,3,1,0,0,0,0,0
11398,75,13,28,23,11,0,0,0,0
11399,62,6,11,12,33,0,0,0,0
11401,46,7,17,7,15,1,0,0,1
11402,139,23,50,23,43,0,0,0,0
11403,25,11,14,0,0,0,0,0,0
11405,105,24,31,16,34,1,0,0,1
11409,99,16,20,17,46,0,0,0,0
11411,49,18,22,2,7,0,0,0,0
11418,84,44,17,8,15,0,0,0,0
11419,0,0,0,0,0,1,0,0,1
11422,172,65,53,26,28,145,0,0,145
11423,137,47,36,31,23,13,0,0,13
11424,123,32,37,23,31,0,0,0,0
11425,85,38,25,11,11,0,0,0,0
11426,93,34,39,15,5,0,0,0,0
11427,87,21,32,20,14,0,0,0,0
11429,60,17,23,9,11,0,0,0,0
11431,33,6,9,4,14,0,0,0,0
11432,50,12,12,7,19,0,0,0,0
11433,35,7,8,4,16,0,0,0,0
11434,56,10,14,9,23,0,0,0,0
11435,19,8,2,2,7,0,0,0,0
11436,37,6,14,3,14,0,0,0,0
11437,91,7,14,16,54,0,0,0,0
11438,87,11,12,22,42,0,0,0,0
11439,160,12,39,33,76,0,0,0,0
11440,57,12,17,4,24,0,0,0,0
11441,52,6,12,12,22,0,0,0,0
11442,54,8,14,4,28,0,0,0,0
11444,0,0,0,0,0,0,0,0,0
11449,101,26,22,24,29,2,0,0,2
11453,139,25,34,38,42,0,0,0,0
11454,142,18,24,24,76,6,0,0,6
11457,37,4,11,7,15,0,0,0,0
11459,71,7,16,15,33,1,0,0,1
11461,406,284,60,23,39,11,0,0,11
11462,82,30,26,9,17,2,0,0,2
11463,162,105,44,10,3,0,0,0,0
11464,30,10,10,5,5,0,0,0,0
11466,50,14,17,8,11,0,0,0,0
11467,70,15,25,14,16,0,0,0,0
11468,67,15,27,14,11,7,0,0,7
11469,94,22,35,22,15,0,0,0,0
11471,63,10,27,15,11,0,0,0,0
11473,47,6,12,11,18,0,0,0,0
11474,21,8,9,4,0,0,0,0,0
11475,55,0,0,0,55,0,0,0,0
11476,0,0,0,0,0,576,576,0,0
11485,80,36,25,12,7,0,0,0,0
11486,75,17,34,13,11,0,0,0,0
11487,26,11,8,2,5,0,0,0,0
11489,236,158,55,18,5,0,0,0,0
11490,105,58,37,8,2,0,0,0,0
11491,89,33,42,11,3,0,0,0,0
11492,173,102,58,9,4,0,0,0,0
11495,110,54,41,10,5,0,0,0,0
11496,75,66,5,2,2,0,0,0,0
11497,260,144,92,15,9,0,0,0,0
11498,132,75,46,5,6,0,0,0,0
11499,132,70,40,10,12,0,0,0,0
11500,1,0,0,0,1,0,0,0,0
11501,264,187,53,16,8,0,0,0,0
11502,71,23,30,10,8,0,0,0,0
11504,109,49,50,8,2,0,0,0,0
11505,79,32,29,5,13,0,0,0,0
11506,58,21,15,15,7,0,0,0,0
11508,102,40,37,11,14,0,0,0,0
11509,0,0,0,0,0,0,0,0,0
11512,97,36,37,14,10,0,0,0,0
11513,41,6,10,9,16,0,0,0,0
11514,0,0,0,0,0,0,0,0,0
11515,0,0,0,0,0,0,0,0,0
11517,0,0,0,0,0,0,0,0,0
11522,110,33,32,21,24,0,0,0,0
11523,82,23,35,12,12,0,0,0,0
11524,116,40,33,28,15,0,0,0,0
11525,115,35,45,17,18,3,0,0,3
11527,104,30,35,20,19,0,0,0,0
11529,129,46,53,14,16,0,0,0,0
11530,147,58,76,5,8,0,0,0,0
11531,79,20,27,9,23,0,0,0,0
11533,81,29,21,13,18,0,0,0,0
11541,38,18,17,2,1,0,0,0,0
11544,0,0,0,0,0,0,0,0,0
11547,0,0,0,0,0,0,0,0,0
11548,0,0,0,0,0,0,0,0,0
11549,0,0,0,0,0,0,0,0,0
11550,0,0,0,0,0,0,0,0,0
11557,131,29,47,20,35,0,0,0,0
11558,70,17,23,8,22,0,0,0,0
11560,47,13,15,10,9,0,0,0,0
11569,816,109,199,142,366,1,0,0,1
11574,18,1,4,4,9,0,0,0,0
11578,64,13,24,12,15,0,0,0,0
11579,43,9,12,8,14,0,0,0,0
11582,34,5,14,10,5,0,0,0,0
11585,0,0,0,0,0,0,0,0,0
11586,82,29,36,8,9,0,0,0,0
11587,0,0,0,0,0,0,0,0,0
11588,0,0,0,0,0,0,0,0,0
11589,0,0,0,0,0,0,0,0,0
11590,0,0,0,0,0,0,0,0,0
11591,0,0,0,0,0,0,0,0,0
11594,0,0,0,0,0,0,0,0,0
11597,74,18,20,12,24,0,0,0,0
11598,57,12,11,8,26,5,0,0,5
11599,67,8,14,14,31,7,0,0,7
11600,65,13,14,11,27,10,0,0,10
11601,81,9,17,20,35,21,0,0,21
11602,47,9,17,8,13,0,0,0,0
11603,56,11,16,16,13,0,0,0,0
11604,56,13,19,8,16,0,0,0,0
11605,67,39,20,4,4,0,0,0,0
11606,52,9,24,10,9,0,0,0,0
11610,67,10,18,7,32,0,0,0,0
11611,27,8,6,5,8,0,0,0,0
11612,46,12,22,6,6,0,0,0,0
11613,87,23,36,11,17,0,0,0,0
11614,45,20,13,8,4,0,0,0,0
11615,79,30,20,21,8,1,0,0,1
11616,0,0,0,0,0,0,0,0,0
11617,55,24,26,4,1,0,0,0,0
11618,0,0,0,0,0,0,0,0,0
11620,0,0,0,0,0,3,0,0,3
11622,17,7,9,1,0,0,0,0,0
11623,0,0,0,0,0,0,0,0,0
11625,76,25,23,13,15,0,0,0,0
11626,29,7,12,2,8,0,0,0,0
11627,95,31,33,14,17,10,0,0,10
11628,51,9,23,10,9,0,0,0,0
11629,50,14,23,5,8,0,0,0,0
11630,53,16,20,12,5,0,0,0,0
11631,60,6,14,14,26,0,0,0,0
11632,65,8,12,14,31,0,0,0,0
11633,50,9,11,5,25,0,0,0,0
11634,49,12,14,7,16,0,0,0,0
11635,78,5,22,12,39,0,0,0,0
11638,50,2,7,11,30,0,0,0,0
11640,58,6,16,6,30,0,0,0,0
11641,42,5,8,8,21,0,0,0,0
11642,61,13,16,13,19,0,0,0,0
11643,57,16,19,9,13,0,0,0,0
11646,34,3,12,10,9,0,0,0,0
11647,65,12,22,17,14,0,0,0,0
11648,78,26,25,8,19,0,0,0,0
11649,97,24,46,12,15,0,0,0,0
11653,27,2,14,5,6,0,0,0,0
11656,26,7,10,1,8,0,0,0,0
11658,57,11,21,14,11,0,0,0,0
11661,124,68,42,7,7,0,0,0,0
11664,83,47,21,9,6,0,0,0,0
11666,87,27,27,15,18,0,0,0,0
11667,40,11,13,15,1,0,0,0,0
11669,35,6,14,7,8,0,0,0,0
11670,55,9,9,5,32,0,0,0,0
11673,50,0,10,7,33,0,0,0,0
11674,427,292,82,20,33,54,0,0,54
11676,735,366,135,82,152,0,0,0,0
11677,41,13,14,8,6,0,0,0,0
11678,123,40,64,11,8,0,0,0,0
11679,325,151,106,43,25,2,0,0,2
11680,56,10,18,15,13,0,0,0,0
11681,67,22,18,14,13,0,0,0,0
11682,71,21,20,12,18,0,0,0,0
11683,69,12,22,14,21,0,0,0,0
11684,56,14,14,10,18,0,0,0,0
11685,57,6,19,14,18,0,0,0,0
11686,140,60,41,22,17,0,0,0,0
11687,85,20,27,19,19,0,0,0,0
11692,44,3,7,10,24,0,0,0,0
11693,0,0,0,0,0,6,0,0,6
11694,532,232,252,38,10,263,0,0,263
11697,64,32,26,2,4,0,0,0,0
11698,45,14,22,5,4,0,0,0,0
11699,72,22,35,12,3,0,0,0,0
11701,0,0,0,0,0,0,0,0,0
11703,9,0,0,0,9,0,0,0,0
11708,13,2,4,5,2,0,0,0,0
11715,20,5,6,7,2,0,0,0,0
11716,48,8,9,11,20,0,0,0,0
11717,58,12,19,14,13,0,0,0,0
11719,26,4,8,7,7,0,0,0,0
11726,70,10,13,17,30,0,0,0,0
11727,46,8,13,8,17,5,0,0,5
11728,36,3,8,7,18,0,0,0,0
11730,224,152,46,20,6,0,0,0,0
11731,0,0,0,0,0,0,0,0,0
11735,8,2,5,1,0,0,0,0,0
11736,382,146,187,29,20,1,0,0,1
11737,89,29,34,12,14,0,0,0,0
11741,41,10,8,8,15,0,0,0,0
11744,86,15,39,18,14,0,0,0,0
11746,81,22,27,22,10,0,0,0,0
11747,62,14,22,8,18,0,0,0,0
11752,71,26,30,6,9,0,0,0,0
11754,104,64,27,11,2,0,0,0,0
11756,518,307,113,38,60,0,0,0,0
11757,454,279,147,15,13,151,151,0,0
11759,32,5,12,5,10,0,0,0,0
11762,61,13,16,6,26,0,0,0,0
11764,69,15,24,12,18,0,0,0,0
11767,76,9,19,14,34,0,0,0,0
11768,45,8,10,8,19,0,0,0,0
11769,50,14,14,8,14,0,0,0,0
11770,58,15,14,8,21,0,0,0,0
11771,112,65,35,11,1,2,0,0,2
11773,150,83,40,13,14,0,0,0,0
11774,0,0,0,0,0,0,0,0,0
11785,0,0,0,0,0,1,0,0,1
11786,0,0,0,0,0,0,0,0,0
11790,305,151,121,24,9,0,0,0,0
11792,38,12,8,10,8,3,0,0,3
11794,81,24,22,18,17,0,0,0,0
11795,51,11,17,6,17,0,0,0,0
11796,53,6,21,10,16,0,0,0,0
11797,48,11,13,9,15,0,0,0,0
11798,56,14,17,7,18,0,0,0,0
11799,0,0,0,0,0,0,0,0,0
11800,56,6,19,12,19,0,0,0,0
11801,60,14,21,12,13,0,0,0,0
11802,51,13,13,7,18,0,0,0,0
11803,49,7,18,11,13,0,0,0,0
11804,25,2,8,7,8,0,0,0,0
11805,39,10,9,10,10,0,0,0,0
11806,108,36,39,18,15,0,0,0,0
11807,66,14,24,16,12,0,0,0,0
11809,67,15,26,14,12,0,0,0,0
11814,21,2,7,4,8,0,0,0,0
11816,23,3,4,5,11,0,0,0,0
11817,65,10,9,13,33,0,0,0,0
11818,65,9,11,7,38,0,0,0,0
11819,22,2,5,5,10,0,0,0,0
11820,74,12,25,7,30,0,0,0,0
11821,34,4,3,3,24,0,0,0,0
11822,12,0,5,0,7,0,0,0,0
11823,43,6,8,9,20,0,0,0,0
11824,41,8,9,7,17,1,0,0,1
11826,0,0,0,0,0,0,0,0,0
11828,43,12,12,9,10,0,0,0,0
11831,254,138,63,25,28,0,0,0,0
11839,256,164,70,16,6,0,0,0,0
11842,35,14,15,5,1,2,0,0,2
11843,577,165,197,127,88,0,0,0,0
11845,93,38,30,14,11,0,0,0,0
11846,88,11,30,18,29,0,0,0,0
11847,152,55,69,14,14,0,0,0,0
11848,45,12,14,4,15,0,0,0,0
11851,56,19,16,9,12,0,0,0,0
11852,33,9,12,7,5,0,0,0,0
11853,57,16,15,10,16,0,0,0,0
11854,54,11,13,14,16,0,0,0,0
11855,52,11,16,9,16,0,0,0,0
11856,51,9,16,12,14,0,0,0,0
11861,75,21,33,8,13,0,0,0,0
11864,118,32,46,14,26,0,0,0,0
11867,34,8,15,5,6,0,0,0,0
11868,20,4,9,5,2,0,0,0,0
11869,27,4,10,6,7,0,0,0,0
11871,0,0,0,0,0,0,0,0,0
11874,138,92,36,8,2,0,0,0,0
11879,0,0,0,0,0,1,0,0,1
11881,30,10,14,4,2,0,0,0,0
11882,53,30,22,0,1,0,0,0,0
11884,74,20,23,16,15,0,0,0,0
11887,100,31,44,18,7,0,0,0,0
11888,95,30,30,15,20,0,0,0,0
11889,53,18,21,12,2,4,0,0,4
11890,63,6,9,19,29,0,0,0,0
11891,54,17,14,10,13,0,0,0,0
11892,99,30,36,17,16,0,0,0,0
11893,105,27,37,16,25,0,0,0,0
11894,54,7,21,11,15,0,0,0,0
11895,62,6,27,9,20,0,0,0,0
11897,33,8,8,8,9,0,0,0,0
11901,95,36,33,9,17,0,0,0,0
11902,70,11,30,13,16,0,0,0,0
11903,68,18,20,18,12,0,0,0,0
11907,99,28,31,17,23,0,0,0,0
11908,94,21,38,16,19,0,0,0,0
11911,74,20,17,11,26,0,0,0,0
11912,118,32,41,20,25,2,0,0,2
11913,65,13,19,13,20,0,0,0,0
11914,81,18,37,11,15,0,0,0,0
11915,48,14,15,8,11,0,0,0,0
11916,99,41,39,11,8,0,0,0,0
11917,165,80,71,8,6,0,0,0,0
11920,149,71,63,11,4,0,0,0,0
11921,176,114,44,12,6,0,0,0,0
11922,170,72,73,19,6,0,0,0,0
11923,142,61,60,14,7,2,0,0,2
11924,64,23,16,16,9,0,0,0,0
11925,112,51,47,11,3,0,0,0,0
11927,0,0,0,0,0,111,0,0,111
11929,139,30,59,24,26,0,0,0,0
11930,236,53,56,40,87,1,0,0,1
11932,88,42,31,6,9,17,0,0,17
11933,105,56,30,10,9,0,0,0,0
11934,104,44,41,13,6,3,0,0,3
11937,84,19,30,20,15,0,0,0,0
11938,78,28,31,7,12,0,0,0,0
11939,105,45,30,20,10,0,0,0,0
11940,38,10,9,9,10,0,0,0,0
11941,36,10,9,8,9,0,0,0,0
11942,56,6,15,10,25,0,0,0,0
11943,65,14,12,13,26,0,0,0,0
11944,73,14,18,12,29,0,0,0,0
11945,48,7,6,10,25,0,0,0,0
11946,33,5,8,4,16,0,0,0,0
11947,36,0,6,7,23,0,0,0,0
11948,38,5,3,9,21,1,0,0,1
11949,46,2,14,5,25,0,0,0,0
11950,38,5,12,5,16,0,0,0,0
11951,38,8,5,5,20,0,0,0,0
11952,40,5,9,11,15,0,0,0,0
11953,37,7,16,7,7,0,0,0,0
11954,35,10,15,4,6,0,0,0,0
11957,45,7,6,10,22,0,0,0,0
11961,32,11,10,4,7,0,0,0,0
11964,50,10,13,12,15,0,0,0,0
11965,53,11,16,7,19,0,0,0,0
11966,59,19,24,9,7,0,0,0,0
11967,172,39,81,31,21,0,0,0,0
11969,101,37,43,14,7,15,0,0,15
11972,223,91,71,31,30,3,0,0,3
11973,84,36,35,10,3,0,0,0,0
11974,90,34,39,12,5,0,0,0,0
11975,93,39,26,17,11,0,0,0,0
11976,84,29,30,14,11,2,0,0,2
11977,88,30,39,19,0,6,0,0,6
11978,54,13,21,9,11,0,0,0,0
11979,86,34,33,10,9,0,0,0,0
11983,41,0,0,0,41,1,0,0,1
11984,174,39,35,43,57,73,0,0,73
11985,115,59,35,10,11,0,0,0,0
11988,89,8,24,19,38,0,0,0,0
11989,51,9,13,10,19,1,0,0,1
11991,5,3,2,0,0,0,0,0,0
11992,12,4,6,1,1,0,0,0,0
11993,61,27,26,4,4,0,0,0,0
11997,123,65,42,7,9,0,0,0,0
11998,115,37,43,15,20,0,0,0,0
11999,102,40,41,10,11,0,0,0,0
12001,209,135,57,10,7,0,0,0,0
12002,225,117,84,17,7,0,0,0,0
12003,132,74,45,8,5,0,0,0,0
12004,197,133,48,10,6,0,0,0,0
12005,148,93,40,7,8,71,71,0,0
12006,119,75,37,6,1,0,0,0,0
12007,103,55,39,8,1,0,0,0,0
12008,119,83,24,8,4,0,0,0,0
12009,25,8,8,4,5,0,0,0,0
12010,104,26,38,19,21,0,0,0,0
12011,76,30,24,13,9,0,0,0,0
12012,106,38,49,13,6,0,0,0,0
12014,132,56,46,16,14,0,0,0,0
12016,101,39,34,20,8,0,0,0,0
12017,63,18,22,8,15,0,0,0,0
12020,84,28,33,12,11,0,0,0,0
12023,81,15,21,19,26,0,0,0,0
12027,30,3,14,3,10,0,0,0,0
12028,96,53,30,9,4,0,0,0,0
12035,100,43,40,8,9,0,0,0,0
12036,87,37,31,10,9,14,0,0,14
12037,110,38,52,12,8,0,0,0,0
12039,53,9,20,7,17,0,0,0,0
12040,40,10,9,9,12,0,0,0,0
12041,46,9,17,12,8,0,0,0,0
12045,45,19,13,8,5,0,0,0,0
12046,0,0,0,0,0,0,0,0,0
12050,0,0,0,0,0,0,0,0,0
12052,34,8,7,4,15,0,0,0,0
12054,66,9,18,14,25,0,0,0,0
12057,45,7,13,9,16,0,0,0,0
12060,119,41,47,22,9,0,0,0,0
12064,82,15,17,19,31,0,0,0,0
12070,28,2,8,9,9,0,0,0,0
12071,40,8,7,8,17,0,0,0,0
12072,77,10,24,15,28,5,0,0,5
12073,12,2,3,3,4,0,0,0,0
12074,117,55,32,15,15,0,0,0,0
12075,259,159,47,35,18,0,0,0,0
12078,27,4,12,8,3,0,0,0,0
12079,34,9,16,5,4,0,0,0,0
12083,48,16,10,6,16,0,0,0,0
12084,42,9,15,9,9,0,0,0,0
12086,101,20,40,14,27,0,0,0,0
12091,25,8,7,7,3,0,0,0,0
12092,0,0,0,0,0,154,0,0,154
12093,30,14,11,2,3,0,0,0,0
12094,105,24,30,23,28,3,0,0,3
12095,61,10,21,8,22,0,0,0,0
12096,60,12,16,12,20,0,0,0,0
12097,72,8,31,19,14,0,0,0,0
12098,42,27,11,0,4,0,0,0,0
12099,266,156,80,20,10,0,0,0,0
12103,56,8,27,7,14,0,0,0,0
12104,142,72,47,7,16,0,0,0,0
12107,0,0,0,0,0,0,0,0,0
12110,38,4,11,11,12,0,0,0,0
12113,0,0,0,0,0,18,0,0,18
12114,0,0,0,0,0,0,0,0,0
12119,196,51,70,36,39,0,0,0,0
12120,160,115,42,2,1,0,0,0,0
12121,112,55,42,12,3,0,0,0,0
12122,154,68,60,18,8,0,0,0,0
12123,142,47,51,21,23,0,0,0,0
12124,98,29,36,16,17,15,0,0,15
12127,431,243,113,41,34,0,0,0,0
12130,131,67,45,11,8,0,0,0,0
12131,241,96,94,37,14,0,0,0,0
12132,282,178,71,20,13,0,0,0,0
12133,454,309,106,21,18,30,30,0,0
12134,120,32,41,23,24,0,0,0,0
12135,7,0,5,2,0,0,0,0,0
12136,91,24,37,18,12,0,0,0,0
12137,90,18,36,12,24,0,0,0,0
12138,139,29,59,30,21,0,0,0,0
12139,70,23,22,12,13,0,0,0,0
12140,155,66,56,15,18,0,0,0,0
12141,72,14,19,16,23,0,0,0,0
12142,72,14,23,12,23,0,0,0,0
12143,72,8,25,22,17,0,0,0,0
12144,73,11,26,11,25,0,0,0,0
12145,86,28,23,23,12,0,0,0,0
12146,43,10,12,9,12,0,0,0,0
12147,68,17,23,14,14,0,0,0,0
12149,8,3,4,1,0,0,0,0,0
12153,565,447,73,19,26,1626,0,0,1626
12156,48,9,17,10,12,0,0,0,0
12157,54,14,17,4,19,0,0,0,0
12159,34,3,15,8,8,0,0,0,0
12160,73,25,18,18,12,0,0,0,0
12161,53,15,15,8,15,0,0,0,0
12162,21,3,7,7,4,0,0,0,0
12163,51,11,15,15,10,0,0,0,0
12164,47,12,17,9,9,0,0,0,0
12168,39,13,12,7,7,0,0,0,0
12169,99,41,23,18,17,26,26,0,0
12170,28,7,14,3,4,0,0,0,0
12171,47,13,19,5,10,0,0,0,0
12172,101,47,36,12,6,0,0,0,0
12173,137,64,46,15,12,0,0,0,0
12176,77,27,35,2,13,0,0,0,0
12178,76,43,22,6,5,0,0,0,0
12179,48,9,25,8,6,0,0,0,0
12180,102,50,30,12,10,0,0,0,0
12181,97,38,45,13,1,0,0,0,0
12182,207,99,27,28,53,0,0,0,0
12188,227,105,73,24,25,0,0,0,0
12191,188,74,56,39,19,0,0,0,0
12192,138,75,49,6,8,0,0,0,0
12193,153,84,54,8,7,0,0,0,0
12194,215,122,43,19,31,2,0,0,2
12195,224,148,53,7,16,2,0,0,2
12196,373,227,123,15,8,221,221,0,0
12197,665,409,189,45,22,211,207,0,4
12201,131,47,44,24,16,0,0,0,0
12202,105,40,32,16,17,0,0,0,0
12203,102,32,33,22,15,0,0,0,0
12204,94,26,35,18,15,0,0,0,0
12205,90,19,28,15,28,0,0,0,0
12207,74,16,21,15,22,0,0,0,0
12208,83,22,31,10,20,0,0,0,0
12209,109,40,38,11,20,0,0,0,0
