MAZ,TAZ,ACRES,HH,POP,ag,art_rec,constr,eat,ed_high,ed_k12,ed_oth,fire,gov,health,hotel,info,lease,logis,man_bio,man_hvy,man_lgt,man_tech,natres,prof,ret_loc,ret_reg,serv_bus,serv_pers,serv_soc,transp,unclass,util,emp_total,publicEnrollGradeKto8,publicEnrollGrade9to12,privateEnrollGradeKto8,privateEnrollGrade9to12,comm_coll_enroll
715567,700050,32.2721814,38,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
715570,700053,165.1225889,208,558,0,5,236,124,0,0,8,63,109,7,0,5,0,228,0,3,110,3,0,148,76,42,25,37,54,94,0,0,1377,0,0,0,0,0
715571,700160,215.5878879,21,54,0,1,82,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,94,0,0,0,0,0
715583,700272,23.55332282,119,438,0,0,2,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,15,0,0,0,0,0
715603,700118,4.370796123,34,62,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
715605,700253,64.34914971,108,293,0,3,2,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
715608,700358,195.1871327,149,448,0,0,15,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
715609,700250,10.80615588,77,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715610,700045,7.870793652,41,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,22,0,0,25,0,0,0,0,0
715612,700377,42.03703612,11,30,0,0,8,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,72,33,0,161,0,0,0,0,0,345,0,0,0,0,0
715614,700251,252.3311901,220,356,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0
715618,700261,32.0571999,31,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,7,0,0,0,0,0
715626,700209,4343.435651,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715631,700039,178.7914581,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0
715645,700148,33.62804742,123,438,0,23,1,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,52,0,0,0,0,0
715646,700316,4.565020782,25,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
715647,700148,10.47503497,98,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715648,700314,26.29643724,192,506,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,4,0,0,0,0,0
715649,700079,10.99247318,56,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,5,0,0,0,0,0
715650,700079,6.165520922,34,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715653,700049,2143.488285,2,11,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
715658,700322,36.44652891,154,388,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,18,0,0,0,0,0
715688,700052,13.58683028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715692,700321,32.91984403,152,522,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,11,0,0,0,0,0
715693,700160,288.6094404,104,305,0,0,14,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,4,3,1,3,5,0,0,0,0,34,0,0,0,0,0
715694,700149,40.24206422,234,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0
715695,700369,12.62484988,70,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
715698,700164,8.292849271,35,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
715704,700321,22.2599744,108,365,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,18,0,0,0,0,0
715708,700334,93.648656,58,128,2,0,5,0,0,0,0,3,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
715711,700360,35.8238239,128,464,13,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7,0,0,0,0,27,0,0,0,0,0
715712,700300,51.5313107,71,161,5,11,135,3,0,0,1,10,7,11,18,0,0,16,0,0,8,0,0,39,13,9,162,17,0,5,10,37,517,0,0,0,0,0
715719,700359,501.506106,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715732,700367,2.875809887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715734,700332,24.96009252,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,14,0,0,0,0,0
715737,700324,9.825642597,66,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
715738,700076,53.95368261,48,103,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,215,5,7,0,5,3,0,251,0,0,0,0,0
715739,700078,67.64973337,156,367,0,0,11,0,0,0,0,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,92,0,0,0,0,0
715740,700282,3.654191151,0,0,0,0,0,91,0,0,0,31,0,1,0,0,0,0,0,0,3,0,0,7,7,0,0,8,0,0,0,0,148,0,0,0,0,0
715745,700146,5.118536347,30,102,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0
715751,700289,23.01834015,0,0,2,0,15,0,0,0,1,2,0,54,0,364,0,0,0,0,71,0,0,11,3,0,0,1,0,1,0,0,525,0,0,0,0,0
715754,700313,35.33183752,122,389,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0
715758,700128,12.40838576,38,115,0,4,0,0,0,0,29,5,0,18,0,0,0,49,0,0,0,0,0,38,26,0,52,21,0,0,3,0,245,0,0,0,0,0
715760,700368,19.38119925,60,97,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,87,0,0,0,0,0
715762,700145,48.24431782,255,716,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0
715767,700161,6.356286108,24,81,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
715776,700163,267.1345191,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715783,700269,14.84805504,78,248,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0
715784,700072,10.63095832,121,649,0,2,5,9,0,0,0,20,0,0,0,3,0,0,0,0,0,0,0,0,2,0,3,0,0,0,3,0,47,0,0,0,0,0
715786,700130,13.70000445,31,81,0,0,21,20,0,0,3,20,0,11,0,9,0,42,0,2,35,0,0,232,2,30,68,12,2,0,7,0,516,0,0,0,0,0
715798,700321,5.731110046,86,218,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
715800,700199,353.5402757,122,209,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
715812,700006,1578.956277,0,0,2,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0
715813,700199,1791.25989,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715818,700199,120.9535294,25,35,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
715831,700168,2.404580341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715835,700041,18.8953905,86,287,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
715838,700037,2988.157732,103,287,2,0,0,1,0,0,0,8,0,0,3,0,0,0,0,0,8,0,0,4,0,0,0,7,0,0,0,0,33,0,0,0,0,0
715842,700300,5.492900669,64,164,33,0,0,36,0,0,9,34,0,20,0,0,0,3,0,0,0,0,0,11,0,0,0,17,1,0,0,0,164,0,0,0,0,0
715846,700359,479.0892198,220,694,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,7,0,0,3,0,0,3,1,0,3,0,0,22,0,0,0,0,0
715850,700010,5.247525242,15,40,0,0,9,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,3,0,11,7,0,0,0,41,0,0,0,0,0
715851,700132,2.39444903,20,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715853,700131,16.64623931,107,319,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,2,0,0,14,0,0,0,0,0
715854,700011,6.124007255,41,83,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
715855,700011,5.377502558,11,18,0,0,0,0,0,0,0,16,0,4,0,10,0,0,0,0,0,0,0,8,10,17,9,5,0,0,0,0,79,0,0,0,0,0
715856,700272,10.61588491,51,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715860,700072,45.40409107,0,0,0,0,4,0,0,0,9,0,0,20,0,0,0,122,0,92,343,43,0,131,13,101,0,0,4,0,3,7,892,0,0,14,20,0
715875,700199,432.6737273,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715882,700143,7.03409557,46,120,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0
715884,700088,9.904222039,33,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0
715887,700102,26.32954933,58,161,0,83,0,3,0,33,0,20,1099,59,0,7,0,16,0,0,0,0,0,10,8,3,1,52,17,0,2,0,1413,0,0,0,0,0
715895,700114,60.32504213,93,282,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,1,0,13,0,0,0,0,0
715896,700102,24.29315568,71,168,0,272,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,352,415,0,0,0,0
715905,700211,49.91623135,56,128,0,0,0,3,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,14,0,0,0,0,0
715906,700210,113.7753715,31,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715907,700268,3.926748145,0,0,0,12,7,0,11,0,1,65,212,16,0,0,0,3,0,0,0,0,0,12,4,0,8,22,0,0,0,7,380,0,0,0,0,0
715908,700268,10.31046293,28,52,0,0,3,20,0,2,0,0,0,15,0,1,0,0,0,0,40,0,0,9,24,4,1,8,0,0,0,0,127,0,0,14,0,0
715909,700212,19.36044242,55,119,0,0,2,0,0,5,2,0,0,0,2,8,0,0,0,0,0,0,0,2,0,0,0,5,79,0,0,0,105,0,0,30,14,0
715917,700122,108.2436753,4,7,0,2,3,0,0,0,0,9,0,0,0,0,0,3,0,0,3,0,0,0,447,21,3,13,0,0,0,0,504,0,0,0,0,0
715919,700164,19.88529378,67,212,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,0,0,0,10,0,0,0,0,0
715922,700109,5.69157322,31,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715923,700323,78.38101639,0,0,5,0,94,48,0,0,3,36,22,174,0,4,0,10,0,2,3,43,0,29,105,30,85,10,0,53,0,0,756,0,0,0,0,0
715930,700105,3.44069229,14,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
715931,700016,139.7490894,47,121,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,37,0,0,2,0,0,0,0,50,0,0,0,0,0
715932,700017,93.26094799,97,277,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,4,1,0,3,0,2,0,0,25,0,0,0,0,0
715935,700122,1.429009158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715936,700131,11.57638268,43,112,0,0,4,5,0,0,0,0,769,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,788,0,0,0,0,0
715937,700011,6.504796311,0,0,0,0,3,29,0,0,0,40,0,8,0,4,0,1,0,0,0,0,0,35,118,0,1,56,0,0,0,0,295,0,0,0,0,0
715941,700011,5.543557227,0,0,0,2,0,0,0,0,0,77,0,64,0,0,0,0,0,0,0,0,0,20,8,0,10,4,3,4,3,0,195,0,0,0,0,0
715943,700110,17.02826389,95,275,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
715944,700108,9.231601785,43,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,13,0,0,0,0,0
715946,700094,7.336305185,46,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715947,700108,11.72662262,56,149,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0
715951,700107,7.045709513,34,100,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
715954,700121,15.36944693,88,250,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,9,0,0,0,0,0
715957,700016,536.5982515,64,181,5,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11,0,0,1,44,0,15,0,0,0,0,0,80,0,0,0,0,0
715960,700072,747.6307557,6,17,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
715964,700122,23.21454164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715965,700122,5.099509249,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,8,0,0,0,0,0
715967,700121,27.90459764,100,289,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
715968,700053,427.0767953,44,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715969,700017,230.4532403,125,300,0,7,27,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,5,0,0,0,0,54,0,0,0,0,0
715974,700321,6.979238224,52,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715978,700122,23.02921277,7,19,0,0,9,41,0,0,8,12,0,22,0,33,0,12,0,11,0,0,0,3,2,9,0,17,0,4,3,0,186,0,0,0,0,0
715982,700221,14.44107283,11,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715985,700384,36.5174481,99,285,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,13,0,0,0,0,0
715989,700259,2592.078303,39,80,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0
715991,700190,9.112991307,16,22,0,0,4,23,0,0,0,2,0,41,0,4,0,0,0,0,0,0,0,33,0,5,8,20,16,0,0,0,156,0,0,0,0,0
715992,700099,22.73614605,77,159,0,1,25,47,0,0,0,0,0,0,1,11,0,0,0,0,9,0,0,27,9,4,0,22,0,0,0,0,156,351,0,0,0,0
715994,700045,16.63709642,77,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
715997,700354,2.601276051,34,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715999,700044,8.484355772,41,132,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
716001,700292,335.1628176,4,8,0,0,0,0,0,0,0,0,329,0,0,3,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,468,0,0,0,0,0
716008,700265,28.24090777,26,66,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,1,0,0,0,2,0,0,0,0,12,0,0,0,0,0
716011,700267,51.72454693,56,167,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0
716013,700287,6.559159447,29,99,3,0,2,0,0,55,0,5,0,8,0,0,0,7,0,0,0,0,0,5,5,0,0,7,31,0,0,0,128,335,0,0,0,0
716015,700288,10.05174382,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
716017,700280,5.986369679,30,82,0,0,0,0,0,0,3,0,0,59,0,0,0,3,0,0,0,0,0,0,4,0,0,2,0,0,3,0,74,0,0,0,0,0
716023,700213,8.250100078,13,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716027,700267,7.174204198,15,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,0,0,0,0,0,0,34,0,0,0,0,0
716031,700294,1632.29195,38,103,56,13,0,0,0,16,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,9,0,0,0,0,106,0,0,0,0,0
716032,700294,1949.200862,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
716036,700295,616.8748116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0
716045,700012,728.4450166,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716048,700017,227.4252136,85,225,0,0,3,0,0,32,0,0,0,0,0,0,0,0,0,0,1,0,0,7,3,13,0,7,8,1,0,0,75,0,0,0,0,0
716049,700136,22.0205295,50,140,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
716050,700136,6.374818995,35,108,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
716053,700014,15.89479251,45,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
716055,700015,14.93898974,68,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0
716057,700122,4.588989982,28,69,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
716058,700089,19.03500492,145,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
716060,700289,233.9594154,28,70,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,20,0,0,0,0,0
716064,700110,19.13780067,100,284,0,8,80,0,0,0,0,0,5,0,0,4,0,9,0,0,7,0,0,21,17,0,38,11,0,9,0,7,216,0,0,0,0,0
716077,700030,17.03122915,78,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0
716079,700348,15.30445827,0,0,0,0,0,45,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,29,116,0,2,0,0,0,0,200,0,0,0,0,0
716081,700220,12.60137489,26,83,0,0,0,3,0,0,0,0,0,13,0,0,7,0,0,2,0,0,0,1,2,7,0,27,1,0,0,0,63,0,0,0,0,0
716082,700239,34.55938678,521,1141,0,0,0,3,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,4,36,2,5,0,0,0,0,56,0,0,0,0,0
716083,700220,10.24473295,66,245,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0
716084,700060,21.4511992,40,141,0,0,2,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,2,0,0,4,10,0,0,0,0,26,0,0,0,0,0
716086,700222,16.65661772,86,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0
716087,700381,5.90408366,28,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716091,700292,15.56095343,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0
716092,700346,33.16398393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0
716096,700280,20.79044,82,177,2,0,0,72,0,0,1,47,126,237,27,93,0,0,0,0,0,0,0,35,15,12,16,22,0,0,0,0,705,0,0,0,0,0
716097,700212,9.237285204,0,0,0,0,0,19,0,0,0,0,0,0,12,0,0,0,0,0,8,0,0,3,7,0,0,0,0,0,0,0,49,0,0,0,0,0
716098,700268,9.47450616,46,86,0,2,4,0,0,0,0,38,0,0,0,0,0,16,0,0,0,0,0,24,4,0,0,2,0,0,0,0,90,0,0,0,0,0
716110,700299,14.63060249,48,152,0,3,9,13,0,0,0,8,0,17,1,5,0,0,0,0,0,0,0,1,12,5,0,2,7,0,0,0,83,1,30,0,0,0
716120,700311,12.11556614,69,197,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
716123,700122,4.580094196,26,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716125,700015,7.193478401,44,105,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,4,0,0,9,0,0,0,0,22,0,0,291,0,0
716130,700133,5.316714687,44,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
716131,700133,11.89094755,57,151,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
716132,700133,7.159872098,48,109,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
716144,700324,9.607448738,68,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716146,700051,379.8806976,106,234,7,0,28,0,0,0,0,0,0,4,0,2,0,2,0,0,10,0,0,0,0,0,2,2,0,0,3,1,61,0,0,0,0,0
716170,700305,504.7646818,26,55,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,9,0,0,0,0,15,0,0,0,0,0
716171,700075,167.6341657,183,300,0,0,0,13,0,0,0,22,0,14,0,0,0,0,0,0,0,0,0,7,3,0,9,8,0,0,5,0,81,0,0,0,0,0
716173,700036,51.63410644,93,197,0,0,1,50,0,0,2,22,0,5,0,0,0,0,0,0,0,0,0,3,9,2,3,36,0,0,3,5,141,0,0,0,0,0
716174,700240,38.02207143,180,557,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,1,0,0,18,0,0,0,0,0
716175,700117,5.641657977,36,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716176,700357,37.35958249,2,2,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,328,701,0
716177,700348,25.03471828,0,0,0,0,11,47,0,0,5,11,0,11,26,3,0,0,0,0,7,0,0,37,17,18,5,4,12,0,3,0,217,0,0,0,0,0
716184,700354,6.447962124,28,91,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0
716185,700353,3.085849276,0,0,0,0,8,34,0,0,3,5,0,0,0,0,0,0,0,0,1,0,0,4,4,0,0,3,0,12,0,0,74,0,0,0,0,0
