MAZ,households,HHSize1,HHSize2,HHSize3,HHSize4p,maz_seq1,taz_seq1,TAZ,PUMA,COUNTYFP,mtc_county_id,county_name
15708,647,324,234,61,28,3229,285,287,2206,75,1,San Francisco
16083,0,0,0,0,0,3420,285,287,2206,75,1,San Francisco
15505,23,7,6,4,6,3121,210,212,2205,75,1,San Francisco
15506,146,38,43,26,39,3122,210,212,2205,75,1,San Francisco
16922,54,14,16,8,16,3902,213,215,2205,75,1,San Francisco
16605,52,14,15,9,14,3715,210,212,2205,75,1,San Francisco
16082,57,15,17,8,17,3419,213,215,2205,75,1,San Francisco
16604,58,14,15,10,19,3714,527,537,2205,75,1,San Francisco
10322,0,0,0,0,0,196,211,213,2205,75,1,San Francisco
16081,92,24,28,13,27,3418,213,215,2205,75,1,San Francisco
16921,67,18,19,10,20,3901,213,215,2205,75,1,San Francisco
11177,70,16,20,15,19,726,211,213,2205,75,1,San Francisco
15503,62,16,19,9,18,3119,213,215,2205,75,1,San Francisco
11179,54,13,14,12,15,728,211,213,2205,75,1,San Francisco
17139,59,16,18,8,17,4022,213,215,2205,75,1,San Francisco
15136,63,16,16,12,19,2901,527,537,2205,75,1,San Francisco
17135,51,8,14,10,19,4018,212,214,2205,75,1,San Francisco
10331,62,16,16,11,19,205,527,537,2205,75,1,San Francisco
17133,88,20,25,19,24,4016,211,213,2205,75,1,San Francisco
10323,50,12,13,11,14,197,211,213,2205,75,1,San Francisco
15131,52,12,14,11,15,2897,211,213,2205,75,1,San Francisco
15669,57,13,16,12,16,3209,211,213,2205,75,1,San Francisco
15495,51,8,14,10,19,3111,212,214,2205,75,1,San Francisco
10325,42,7,11,8,16,199,212,214,2205,75,1,San Francisco
15496,50,8,13,10,19,3112,212,214,2205,75,1,San Francisco
16599,52,9,13,11,19,3709,212,214,2205,75,1,San Francisco
11178,54,9,14,11,20,727,212,214,2205,75,1,San Francisco
14748,173,38,62,30,43,2701,167,169,2206,75,1,San Francisco
17281,0,0,0,0,0,4093,617,634,2206,75,1,San Francisco
12039,35,9,12,5,9,1222,166,168,2206,75,1,San Francisco
16139,66,17,23,9,17,3449,166,168,2206,75,1,San Francisco
14787,42,11,14,6,11,2718,166,168,2206,75,1,San Francisco
16401,39,10,12,7,10,3607,166,168,2206,75,1,San Francisco
12040,39,9,15,6,9,1223,166,168,2206,75,1,San Francisco
17089,32,9,9,5,9,3988,210,212,2205,75,1,San Francisco
15609,34,7,10,7,10,3174,208,210,2205,75,1,San Francisco
10207,51,11,14,11,15,114,208,210,2205,75,1,San Francisco
15138,84,22,25,15,22,2902,210,212,2205,75,1,San Francisco
11682,74,20,21,13,20,1021,210,212,2205,75,1,San Francisco
15139,57,14,15,10,18,2903,527,537,2205,75,1,San Francisco
16606,83,21,22,15,25,3716,527,537,2205,75,1,San Francisco
11683,64,13,20,13,18,1022,208,210,2205,75,1,San Francisco
11681,72,15,23,14,20,1020,208,210,2205,75,1,San Francisco
10883,79,16,24,16,23,533,208,210,2205,75,1,San Francisco
12084,44,10,11,8,15,1242,209,211,2205,75,1,San Francisco
11684,48,11,12,9,16,1023,209,211,2205,75,1,San Francisco
16392,52,12,13,9,18,3603,209,211,2205,75,1,San Francisco
14463,114,25,41,20,28,2552,167,169,2206,75,1,San Francisco
12847,45,11,12,8,14,1692,209,211,2205,75,1,San Francisco
16556,52,12,13,9,18,3686,209,211,2205,75,1,San Francisco
16555,0,0,0,0,0,3685,207,209,2205,75,1,San Francisco
10208,41,8,10,7,16,115,207,209,2205,75,1,San Francisco
16554,24,5,6,4,9,3684,207,209,2205,75,1,San Francisco
12083,55,11,14,9,21,1241,207,209,2205,75,1,San Francisco
10209,52,12,13,10,17,116,207,209,2205,75,1,San Francisco
11685,54,11,14,10,19,1024,207,209,2205,75,1,San Francisco
11211,54,11,14,9,20,751,207,209,2205,75,1,San Francisco
15504,58,15,15,10,18,3120,527,537,2205,75,1,San Francisco
16085,70,18,19,13,20,3421,527,537,2205,75,1,San Francisco
17140,63,16,17,11,19,4023,527,537,2205,75,1,San Francisco
11186,74,18,19,14,23,734,527,537,2205,75,1,San Francisco
16086,74,16,22,15,21,3422,208,210,2205,75,1,San Francisco
10881,64,14,18,13,19,531,208,210,2205,75,1,San Francisco
10333,72,12,21,13,26,206,204,206,2205,75,1,San Francisco
17142,42,8,12,8,14,4024,204,206,2205,75,1,San Francisco
16601,50,8,13,10,19,3711,212,214,2205,75,1,San Francisco
16919,55,9,15,11,20,3899,212,214,2205,75,1,San Francisco
17138,52,10,14,10,18,4021,204,206,2205,75,1,San Francisco
15670,54,9,14,11,20,3210,212,214,2205,75,1,San Francisco
16918,52,9,15,9,19,3898,204,206,2205,75,1,San Francisco
16080,52,9,15,9,19,3417,204,206,2205,75,1,San Francisco
11183,51,9,15,10,17,732,204,206,2205,75,1,San Francisco
15134,54,9,15,10,20,2899,204,206,2205,75,1,San Francisco
11182,52,9,15,9,19,731,204,206,2205,75,1,San Francisco
17088,50,9,17,9,15,3987,206,208,2205,75,1,San Francisco
16391,72,14,23,14,21,3602,206,208,2205,75,1,San Francisco
10206,44,8,14,8,14,113,206,208,2205,75,1,San Francisco
15608,74,14,23,14,23,3173,206,208,2205,75,1,San Francisco
11210,60,12,18,12,18,750,206,208,2205,75,1,San Francisco
16692,61,11,20,11,19,3775,206,208,2205,75,1,San Francisco
17087,64,12,21,12,19,3986,206,208,2205,75,1,San Francisco
10338,61,12,19,12,18,211,206,208,2205,75,1,San Francisco
15501,54,11,17,8,18,3117,205,207,2205,75,1,San Francisco
15135,58,12,19,8,19,2900,205,207,2205,75,1,San Francisco
10329,52,11,16,8,17,203,205,207,2205,75,1,San Francisco
10330,51,11,16,7,17,204,205,207,2205,75,1,San Francisco
15502,52,11,16,8,17,3118,205,207,2205,75,1,San Francisco
10882,51,10,18,7,16,532,205,207,2205,75,1,San Francisco
10593,0,0,0,0,0,365,166,168,2206,75,1,San Francisco
10341,55,13,14,10,18,213,209,211,2205,75,1,San Francisco
12451,0,0,0,0,0,1457,165,167,2206,75,1,San Francisco
12466,58,14,19,12,13,1469,165,167,2206,75,1,San Francisco
14910,53,14,18,7,14,2786,166,168,2206,75,1,San Francisco
14526,38,9,12,8,9,2585,165,167,2206,75,1,San Francisco
11805,41,10,13,9,9,1081,165,167,2206,75,1,San Francisco
12848,20,5,6,4,5,1693,165,167,2206,75,1,San Francisco
13623,52,11,14,9,18,2091,207,209,2205,75,1,San Francisco
13624,42,11,12,9,10,2092,165,167,2206,75,1,San Francisco
11803,51,11,16,9,15,1079,160,162,2206,75,1,San Francisco
11646,33,8,10,7,8,1000,165,167,2206,75,1,San Francisco
11804,23,6,6,5,6,1080,165,167,2206,75,1,San Francisco
11642,67,14,22,11,20,998,160,162,2206,75,1,San Francisco
11643,60,13,19,10,18,999,160,162,2206,75,1,San Francisco
14466,16,4,6,2,4,2553,166,168,2206,75,1,San Francisco
12732,29,7,9,6,7,1610,165,167,2206,75,1,San Francisco
13338,28,6,10,6,6,1955,165,167,2206,75,1,San Francisco
13396,34,8,13,5,8,1987,166,168,2206,75,1,San Francisco
12891,38,9,14,6,9,1721,166,168,2206,75,1,San Francisco
10665,48,12,18,7,11,399,166,168,2206,75,1,San Francisco
11824,38,10,11,8,9,1094,165,167,2206,75,1,San Francisco
16696,51,11,16,9,15,3778,160,162,2206,75,1,San Francisco
12786,53,11,17,9,16,1643,160,162,2206,75,1,San Francisco
12790,23,5,8,4,6,1647,164,166,2206,75,1,San Francisco
16695,47,10,18,8,11,3777,164,166,2206,75,1,San Francisco
13395,32,8,10,6,8,1986,164,166,2206,75,1,San Francisco
12787,53,11,17,9,16,1644,160,162,2206,75,1,San Francisco
12464,67,13,21,13,20,1467,161,163,2206,75,1,San Francisco
16691,49,11,15,9,14,3774,494,504,2205,75,1,San Francisco
12465,47,9,15,9,14,1468,161,163,2206,75,1,San Francisco
11802,51,11,15,10,15,1078,161,163,2206,75,1,San Francisco
11801,58,13,18,10,17,1077,494,504,2205,75,1,San Francisco
10340,58,12,19,10,17,212,494,504,2205,75,1,San Francisco
11796,53,9,17,11,16,1072,493,503,2205,75,1,San Francisco
12455,49,11,16,8,14,1460,492,502,2205,75,1,San Francisco
12839,47,9,14,10,14,1684,493,503,2205,75,1,San Francisco
11205,49,9,15,10,15,746,493,503,2205,75,1,San Francisco
11203,52,12,17,9,14,744,492,502,2205,75,1,San Francisco
12838,49,11,16,8,14,1683,492,502,2205,75,1,San Francisco
12733,45,9,14,9,13,1611,161,163,2206,75,1,San Francisco
15043,45,9,14,9,13,2850,161,163,2206,75,1,San Francisco
16693,42,9,14,7,12,3776,494,504,2205,75,1,San Francisco
13339,45,10,14,8,13,1956,494,504,2205,75,1,San Francisco
13790,47,10,15,9,13,2179,161,163,2206,75,1,San Francisco
13393,67,14,19,14,20,1984,161,163,2206,75,1,San Francisco
12734,66,14,21,12,19,1612,494,504,2205,75,1,San Francisco
10223,66,14,21,12,19,126,494,504,2205,75,1,San Francisco
12841,58,11,17,13,17,1686,493,503,2205,75,1,San Francisco
11800,54,10,16,12,16,1076,493,503,2205,75,1,San Francisco
16686,54,12,18,9,15,3769,492,502,2205,75,1,San Francisco
12840,49,11,16,8,14,1685,492,502,2205,75,1,San Francisco
12461,49,9,15,10,15,1464,493,503,2205,75,1,San Francisco
11208,47,8,15,10,14,749,493,503,2205,75,1,San Francisco
12844,47,11,15,8,13,1689,492,502,2205,75,1,San Francisco
10337,49,11,16,8,14,210,492,502,2205,75,1,San Francisco
112996,29,6,12,5,6,5582,647,100014,2301,81,2,San Mateo
117072,21,4,9,4,4,7560,647,100014,2301,81,2,San Mateo
110553,50,16,20,6,8,4416,975,100384,2301,81,2,San Mateo
112985,46,16,16,6,8,5577,975,100384,2301,81,2,San Mateo
118824,58,15,18,12,13,8398,975,100384,2301,81,2,San Mateo
118823,46,15,19,5,7,8397,975,100384,2301,81,2,San Mateo
114898,25,5,10,5,5,6513,647,100014,2301,81,2,San Mateo
113953,119,24,49,22,24,6059,647,100014,2301,81,2,San Mateo
114392,163,29,54,29,51,6264,1006,100425,2302,81,2,San Mateo
117070,19,5,6,4,4,7558,975,100384,2301,81,2,San Mateo
117351,22,6,8,4,4,7685,975,100384,2301,81,2,San Mateo
112466,63,14,19,12,18,5332,974,100383,2301,81,2,San Mateo
115386,113,24,36,21,32,6762,974,100383,2301,81,2,San Mateo
118815,26,5,9,5,7,8392,974,100383,2301,81,2,San Mateo
113968,55,12,18,10,15,6065,974,100383,2301,81,2,San Mateo
112468,34,7,10,7,10,5333,974,100383,2301,81,2,San Mateo
113969,118,25,37,23,33,6066,974,100383,2301,81,2,San Mateo
112607,98,16,35,20,27,5396,874,100270,2301,81,2,San Mateo
117903,194,31,70,39,54,7959,874,100270,2301,81,2,San Mateo
112459,28,7,10,5,6,5326,975,100384,2301,81,2,San Mateo
111575,25,4,10,5,6,4926,874,100270,2301,81,2,San Mateo
113415,76,8,18,14,36,5796,976,100385,2301,81,2,San Mateo
114520,38,3,8,8,19,6326,976,100385,2301,81,2,San Mateo
117905,39,4,9,7,19,7961,976,100385,2301,81,2,San Mateo
117071,27,3,7,5,12,7559,976,100385,2301,81,2,San Mateo
119178,72,12,26,14,20,8569,874,100270,2301,81,2,San Mateo
111583,47,4,11,9,23,4929,976,100385,2301,81,2,San Mateo
117906,29,3,7,6,13,7962,976,100385,2301,81,2,San Mateo
114390,145,15,33,27,70,6263,976,100385,2301,81,2,San Mateo
114105,0,0,0,0,0,6137,791,100172,2302,81,2,San Mateo
114104,41,7,15,7,12,6136,1006,100425,2302,81,2,San Mateo
111917,6,1,1,1,3,5089,791,100172,2302,81,2,San Mateo
118714,49,8,18,8,15,8345,1006,100425,2302,81,2,San Mateo
112068,0,0,0,0,0,5157,791,100172,2302,81,2,San Mateo
113148,43,6,19,6,12,5649,1006,100425,2302,81,2,San Mateo
116679,5,1,1,1,2,7371,791,100172,2302,81,2,San Mateo
118807,217,40,68,40,69,8388,1006,100425,2302,81,2,San Mateo
115987,45,7,17,7,14,7047,1006,100425,2302,81,2,San Mateo
111990,56,7,15,9,25,5131,788,100169,2302,81,2,San Mateo
117051,112,20,37,20,35,7546,1006,100425,2302,81,2,San Mateo
116116,94,15,35,18,26,7104,874,100270,2301,81,2,San Mateo
112979,47,9,15,9,14,5573,1006,100425,2302,81,2,San Mateo
118574,0,0,0,0,0,8285,1006,100425,2302,81,2,San Mateo
118699,264,47,88,48,81,8335,1006,100425,2302,81,2,San Mateo
111698,49,8,18,8,15,4983,1006,100425,2302,81,2,San Mateo
111006,138,22,36,27,53,4661,708,100084,2302,81,2,San Mateo
118046,487,78,126,99,184,8036,708,100084,2302,81,2,San Mateo
115724,154,19,33,31,71,6915,707,100083,2302,81,2,San Mateo
112053,28,4,6,6,12,5154,707,100083,2302,81,2,San Mateo
116110,104,13,22,22,47,7101,707,100083,2302,81,2,San Mateo
118708,21,2,5,4,10,8340,707,100083,2302,81,2,San Mateo
118715,77,14,25,14,24,8346,1006,100425,2302,81,2,San Mateo
112791,63,7,19,12,25,5486,1036,100459,2302,81,2,San Mateo
110706,65,11,24,11,19,4509,1006,100425,2302,81,2,San Mateo
118044,40,5,8,5,22,8034,706,100082,2302,81,2,San Mateo
118713,40,5,9,7,19,8344,706,100082,2302,81,2,San Mateo
116128,35,4,8,5,18,7112,706,100082,2302,81,2,San Mateo
116127,111,14,33,21,43,7111,1036,100459,2302,81,2,San Mateo
113127,26,3,8,5,10,5642,1036,100459,2302,81,2,San Mateo
119229,50,6,15,9,20,8593,1036,100459,2302,81,2,San Mateo
110853,148,19,44,27,58,4579,1036,100459,2302,81,2,San Mateo
112055,37,4,8,6,19,5155,706,100082,2302,81,2,San Mateo
112244,62,7,14,10,31,5224,706,100082,2302,81,2,San Mateo
116682,43,5,10,7,21,7372,706,100082,2302,81,2,San Mateo
116126,29,3,7,4,15,7110,706,100082,2302,81,2,San Mateo
111699,45,5,10,8,22,4984,706,100082,2302,81,2,San Mateo
114894,176,22,38,36,80,6511,868,100263,2302,81,2,San Mateo
115580,184,23,40,38,83,6848,869,100264,2302,81,2,San Mateo
113152,43,5,9,9,20,5650,707,100083,2302,81,2,San Mateo
115974,263,32,57,54,120,7039,869,100264,2302,81,2,San Mateo
111138,49,6,11,8,24,4711,706,100082,2302,81,2,San Mateo
116125,17,2,3,3,9,7109,868,100263,2302,81,2,San Mateo
118580,481,58,104,98,221,8287,868,100263,2302,81,2,San Mateo
116350,34,11,13,4,6,7216,645,100012,2301,81,2,San Mateo
118812,29,6,9,6,8,8391,974,100383,2301,81,2,San Mateo
113835,48,16,17,6,9,5992,645,100012,2301,81,2,San Mateo
118811,22,7,8,3,4,8390,645,100012,2301,81,2,San Mateo
119171,27,6,7,6,8,8565,974,100383,2301,81,2,San Mateo
119169,13,5,4,2,2,8563,645,100012,2301,81,2,San Mateo
114674,104,13,36,20,35,6418,867,100262,2301,81,2,San Mateo
112462,44,5,17,8,14,5328,867,100262,2301,81,2,San Mateo
112463,50,6,17,10,17,5329,867,100262,2301,81,2,San Mateo
119170,30,10,11,4,5,8564,645,100012,2301,81,2,San Mateo
112049,66,7,15,12,32,5153,976,100385,2301,81,2,San Mateo
114386,57,7,20,11,19,6262,867,100262,2301,81,2,San Mateo
112978,303,33,84,61,125,5572,866,100261,2301,81,2,San Mateo
116500,19,2,5,3,9,7296,866,100261,2301,81,2,San Mateo
112605,48,10,16,7,15,5394,866,100261,2301,81,2,San Mateo
117624,8,2,2,1,3,7820,866,100261,2301,81,2,San Mateo
116901,50,5,13,10,22,7470,866,100261,2301,81,2,San Mateo
113414,45,5,13,9,18,5795,866,100261,2301,81,2,San Mateo
118650,47,5,13,10,19,8310,866,100261,2301,81,2,San Mateo
116346,42,5,12,8,17,7213,866,100261,2301,81,2,San Mateo
111937,51,6,14,10,21,5103,866,100261,2301,81,2,San Mateo
111938,33,4,12,7,10,5104,896,100292,2301,81,2,San Mateo
112987,49,7,18,10,14,5578,896,100292,2301,81,2,San Mateo
111940,748,130,259,128,231,5106,896,100292,2301,81,2,San Mateo
113963,48,4,10,9,25,6062,878,100274,2301,81,2,San Mateo
119163,209,23,58,41,87,8560,866,100261,2301,81,2,San Mateo
113537,22,1,4,4,13,5855,878,100274,2301,81,2,San Mateo
116786,69,5,14,13,37,7422,878,100274,2301,81,2,San Mateo
113962,63,4,12,12,35,6061,878,100274,2301,81,2,San Mateo
118570,82,6,17,16,43,8282,878,100274,2301,81,2,San Mateo
110922,151,12,25,28,86,4612,878,100274,2301,81,2,San Mateo
113954,6,6,0,0,0,6060,865,100260,2301,81,2,San Mateo
114663,52,5,12,9,26,6413,732,100108,2301,81,2,San Mateo
111929,25,3,6,4,12,5097,732,100108,2301,81,2,San Mateo
113405,25,3,5,4,13,5787,732,100108,2301,81,2,San Mateo
118115,38,4,9,7,18,8065,732,100108,2301,81,2,San Mateo
116207,52,5,11,9,27,7150,732,100108,2301,81,2,San Mateo
118114,46,4,8,9,25,8064,733,100109,2301,81,2,San Mateo
113821,56,6,12,10,28,5984,732,100108,2301,81,2,San Mateo
116208,56,6,13,10,27,7151,732,100108,2301,81,2,San Mateo
113536,310,93,82,49,86,5854,730,100106,2301,81,2,San Mateo
116785,28,9,7,4,8,7421,730,100106,2301,81,2,San Mateo
119110,28,9,7,4,8,8543,730,100106,2301,81,2,San Mateo
110689,488,146,129,77,136,4497,730,100106,2301,81,2,San Mateo
118287,58,17,16,9,16,8147,730,100106,2301,81,2,San Mateo
118288,414,123,109,66,116,8148,730,100106,2301,81,2,San Mateo
116487,46,5,11,8,22,7286,731,100107,2301,81,2,San Mateo
111932,42,4,9,7,22,5099,731,100107,2301,81,2,San Mateo
113411,38,4,9,7,18,5792,731,100107,2301,81,2,San Mateo
116484,40,4,9,7,20,7284,731,100107,2301,81,2,San Mateo
118286,41,4,8,6,23,8146,731,100107,2301,81,2,San Mateo
116339,63,7,13,10,33,7210,731,100107,2301,81,2,San Mateo
115808,50,5,9,10,26,6960,733,100109,2301,81,2,San Mateo
111927,0,0,0,0,0,5095,864,100259,2301,81,2,San Mateo
116206,39,4,9,7,19,7149,732,100108,2301,81,2,San Mateo
113822,42,4,9,7,22,5985,732,100108,2301,81,2,San Mateo
118110,46,5,10,8,23,8060,731,100107,2301,81,2,San Mateo
113819,44,5,9,9,21,5982,864,100259,2301,81,2,San Mateo
118283,40,4,8,7,21,8143,864,100259,2301,81,2,San Mateo
111928,38,4,8,8,18,5096,864,100259,2301,81,2,San Mateo
115565,29,3,5,5,16,6839,864,100259,2301,81,2,San Mateo
113820,28,3,6,5,14,5983,864,100259,2301,81,2,San Mateo
113478,25,3,5,5,12,5823,864,100259,2301,81,2,San Mateo
114980,48,5,9,9,25,6560,864,100259,2301,81,2,San Mateo
113274,38,4,7,7,20,5719,864,100259,2301,81,2,San Mateo
113410,48,5,10,7,26,5791,731,100107,2301,81,2,San Mateo
116488,78,17,17,13,31,7287,863,100258,2301,81,2,San Mateo
111931,64,7,13,12,32,5098,864,100259,2301,81,2,San Mateo
113407,71,16,16,12,27,5788,863,100258,2301,81,2,San Mateo
118641,40,4,8,6,22,8306,731,100107,2301,81,2,San Mateo
118640,57,13,13,10,21,8305,863,100258,2301,81,2,San Mateo
113408,70,15,15,12,28,5789,863,100258,2301,81,2,San Mateo
113409,80,18,18,13,31,5790,863,100258,2301,81,2,San Mateo
113532,24,2,5,5,12,5852,864,100259,2301,81,2,San Mateo
116338,45,5,9,9,22,7209,864,100259,2301,81,2,San Mateo
115038,112,11,23,22,56,6593,864,100259,2301,81,2,San Mateo
111939,0,0,0,0,0,5105,730,100106,2301,81,2,San Mateo
119109,37,12,9,6,10,8542,730,100106,2301,81,2,San Mateo
113826,676,171,183,94,228,5988,729,100105,2301,81,2,San Mateo
116773,51,11,11,9,20,7415,863,100258,2301,81,2,San Mateo
113825,45,10,10,8,17,5987,863,100258,2301,81,2,San Mateo
114175,342,74,74,57,137,6165,863,100258,2301,81,2,San Mateo
118285,58,12,12,9,25,8145,863,100258,2301,81,2,San Mateo
115497,44,8,12,8,16,6804,862,100257,2301,81,2,San Mateo
116771,53,9,15,9,20,7414,862,100257,2301,81,2,San Mateo
114172,61,11,17,11,22,6163,862,100257,2301,81,2,San Mateo
115983,0,0,0,0,0,7045,875,100271,2301,81,2,San Mateo
117904,293,21,60,56,156,7960,875,100271,2301,81,2,San Mateo
118037,37,3,7,7,20,8030,877,100273,2301,81,2,San Mateo
118045,49,3,10,9,27,8035,898,100294,2301,81,2,San Mateo
118712,27,2,5,4,16,8343,898,100294,2301,81,2,San Mateo
111697,42,4,8,8,22,4982,877,100273,2301,81,2,San Mateo
110715,61,6,11,11,33,4513,877,100273,2301,81,2,San Mateo
115569,76,7,15,14,40,6841,877,100273,2301,81,2,San Mateo
117057,36,4,8,6,18,7550,876,100272,2301,81,2,San Mateo
118711,110,10,21,20,59,8342,877,100273,2301,81,2,San Mateo
111156,184,16,34,34,100,4719,877,100273,2301,81,2,San Mateo
114117,139,10,28,24,77,6141,898,100294,2301,81,2,San Mateo
118038,59,5,11,11,32,8031,877,100273,2301,81,2,San Mateo
111158,117,24,29,22,42,4720,897,100293,2301,81,2,San Mateo
118179,60,12,15,12,21,8091,897,100293,2301,81,2,San Mateo
115570,22,5,5,3,9,6842,897,100293,2301,81,2,San Mateo
118653,62,7,13,10,32,8312,876,100272,2301,81,2,San Mateo
111941,42,5,9,7,21,5107,876,100272,2301,81,2,San Mateo
116348,63,7,14,10,32,7214,876,100272,2301,81,2,San Mateo
111502,95,20,24,18,33,4899,897,100293,2301,81,2,San Mateo
115421,26,5,6,5,10,6774,897,100293,2301,81,2,San Mateo
113416,0,0,0,0,0,5797,865,100260,2301,81,2,San Mateo
111919,31,4,12,6,9,5090,865,100260,2301,81,2,San Mateo
118652,35,5,12,7,11,8311,865,100260,2301,81,2,San Mateo
114114,78,16,19,14,29,6140,897,100293,2301,81,2,San Mateo
111154,0,0,0,0,0,4718,865,100260,2301,81,2,San Mateo
115442,36,7,9,7,13,6786,897,100293,2301,81,2,San Mateo
115443,1041,395,352,147,147,6787,865,100260,2301,81,2,San Mateo
110703,153,11,32,26,84,4508,898,100294,2301,81,2,San Mateo
115571,173,35,44,33,61,6843,897,100293,2301,81,2,San Mateo
111135,124,9,25,21,69,4709,898,100294,2301,81,2,San Mateo
115985,21,2,5,4,10,7046,898,100294,2301,81,2,San Mateo
111853,196,39,48,38,71,5062,897,100293,2301,81,2,San Mateo
117626,275,56,69,52,98,7821,897,100293,2301,81,2,San Mateo
114671,28,2,6,5,15,6416,898,100294,2301,81,2,San Mateo
110702,244,48,61,47,88,4507,897,100293,2301,81,2,San Mateo
116129,15,3,3,3,6,7113,897,100293,2301,81,2,San Mateo
117113,230,46,57,44,83,7582,897,100293,2301,81,2,San Mateo
117054,92,12,26,16,38,7548,682,100051,2302,81,2,San Mateo
118182,55,9,15,10,21,8094,659,100027,2302,81,2,San Mateo
118180,23,3,7,4,9,8092,682,100051,2302,81,2,San Mateo
111507,48,6,14,8,20,4900,682,100051,2302,81,2,San Mateo
115446,37,4,11,6,16,6788,682,100051,2302,81,2,San Mateo
111508,51,6,15,8,22,4901,682,100051,2302,81,2,San Mateo
118181,39,5,11,6,17,8093,682,100051,2302,81,2,San Mateo
118958,37,5,11,6,15,8469,682,100051,2302,81,2,San Mateo
111013,23,3,6,4,10,4664,682,100051,2302,81,2,San Mateo
115573,37,4,10,6,17,6844,682,100051,2302,81,2,San Mateo
115574,25,3,7,4,11,6845,682,100051,2302,81,2,San Mateo
110698,55,7,15,9,24,4503,682,100051,2302,81,2,San Mateo
118183,20,3,6,3,8,8095,659,100027,2302,81,2,San Mateo
114119,18,3,5,3,7,6142,659,100027,2302,81,2,San Mateo
111509,94,13,26,24,31,4902,681,100050,2302,81,2,San Mateo
116708,25,3,7,6,9,7385,681,100050,2302,81,2,San Mateo
115198,46,7,13,8,18,6668,659,100027,2302,81,2,San Mateo
117889,0,0,0,0,0,7953,865,100260,2301,81,2,San Mateo
116784,42,5,15,9,13,7420,865,100260,2301,81,2,San Mateo
111764,0,0,0,0,0,5014,865,100260,2301,81,2,San Mateo
114332,43,7,8,9,19,6232,818,100204,2301,81,2,San Mateo
119161,16,3,4,3,6,8558,1030,100451,2301,81,2,San Mateo
115382,28,4,8,4,12,6760,1030,100451,2301,81,2,San Mateo
114368,0,0,0,0,0,6254,1030,100451,2301,81,2,San Mateo
111159,76,11,21,18,26,4721,681,100050,2302,81,2,San Mateo
115567,3,0,0,0,3,6840,1030,100451,2301,81,2,San Mateo
114102,24,2,6,5,11,6134,788,100169,2302,81,2,San Mateo
117268,49,5,14,8,22,7655,788,100169,2302,81,2,San Mateo
111570,41,4,11,7,19,4921,788,100169,2302,81,2,San Mateo
117267,31,4,8,5,14,7654,788,100169,2302,81,2,San Mateo
117678,38,4,10,7,17,7850,788,100169,2302,81,2,San Mateo
114246,52,5,14,10,23,6200,788,100169,2302,81,2,San Mateo
113328,40,4,11,7,18,5747,788,100169,2302,81,2,San Mateo
117821,49,5,13,9,22,7922,788,100169,2302,81,2,San Mateo
111846,49,5,14,8,22,5058,788,100169,2302,81,2,San Mateo
111847,55,7,14,9,25,5059,788,100169,2302,81,2,San Mateo
112975,177,21,48,32,76,5569,788,100169,2302,81,2,San Mateo
117897,21,2,6,4,9,7956,788,100169,2302,81,2,San Mateo
111991,70,12,25,13,20,5132,759,100137,2302,81,2,San Mateo
115988,69,10,20,13,26,7048,1035,100458,2302,81,2,San Mateo
112246,37,4,11,7,15,5225,1036,100459,2302,81,2,San Mateo
116528,52,6,16,9,21,7302,1036,100459,2302,81,2,San Mateo
116529,17,2,5,3,7,7303,1036,100459,2302,81,2,San Mateo
119230,67,8,20,12,27,8594,1036,100459,2302,81,2,San Mateo
116530,22,3,7,4,8,7304,1035,100458,2302,81,2,San Mateo
115185,55,8,16,10,21,6666,1035,100458,2302,81,2,San Mateo
114103,20,2,6,4,8,6135,1035,100458,2302,81,2,San Mateo
117679,40,6,11,8,15,7851,1035,100458,2302,81,2,San Mateo
114373,79,11,23,15,30,6258,1035,100458,2302,81,2,San Mateo
110856,37,4,11,6,16,4582,1036,100459,2302,81,2,San Mateo
110855,48,6,14,9,19,4581,1036,100459,2302,81,2,San Mateo
