TAZ,hh_inc_30,hh_inc_30_60,hh_inc_60_100,hh_inc_100_plus,hh_wrks_0,hh_wrks_1,hh_wrks_2,hh_wrks_3_plus,pers_age_00_19,pers_age_20_34,pers_age_35_64,pers_age_65_plus,hh_kids_no,hh_kids_yes
300905,90.53807,98.49746,122.37563,472.58883,82.65267,352.55993,271.62205,77.16535,859.00000,464.00000,1062.00000,71.00000,404.81928,379.18072
300906,18.22826,77.11957,49.07609,113.57609,69.55153,77.20857,103.37016,7.86974,121.00000,76.00000,337.00000,95.00000,171.38717,86.61283
300907,61.90354,135.34843,276.99213,58.75591,81.27514,239.11381,160.48895,52.12210,662.00000,497.00000,642.00000,131.00000,267.39330,265.60670
300908,211.67958,244.98957,185.89121,78.43964,199.37621,333.83923,161.35563,26.42894,503.22267,480.46559,738.93117,128.38057,450.79304,270.20696
300909,95.69565,209.91304,52.47826,67.91304,64.95912,191.11160,128.27072,41.65856,475.44408,380.85936,570.15615,128.54042,213.71397,212.28603
300911,30.51220,15.25610,73.73780,158.49390,65.14191,98.47745,102.75908,11.62156,219.00000,64.00000,382.00000,90.00000,158.40991,119.59009
300912,37.31527,19.40394,84.33251,161.94828,67.26133,117.54534,96.03208,22.16125,202.00000,145.00000,364.00000,91.00000,173.58124,129.41876
300913,165.42254,158.57746,183.67606,221.32394,188.39326,279.07945,194.82905,66.69823,525.00000,491.00000,852.00000,174.00000,438.72218,290.27782
300914,66.81748,64.96144,142.91517,86.30591,87.21083,58.14056,154.07247,61.57613,233.00000,167.00000,440.00000,172.00000,229.10626,131.89374
300915,147.20588,293.27941,0.00000,21.51471,68.19269,258.51827,121.91362,13.37542,411.10345,322.41379,425.72414,70.75862,226.27715,235.72285
300916,93.58025,58.48765,104.10802,122.82407,117.53643,115.33720,125.35590,20.77047,236.17526,165.82474,370.34021,167.65979,275.06246,103.93754
300917,32.79012,60.45679,59.43210,262.32099,95.65390,130.43714,160.72254,28.18642,265.00000,98.00000,559.00000,134.00000,262.43919,152.56081
300918,243.97787,129.51911,33.13280,92.37022,151.44547,275.16872,45.17695,27.20885,371.44953,245.48944,545.52465,131.53638,319.71524,179.28476
300919,60.50000,31.16667,156.75000,37.58333,50.32734,140.29423,69.26774,26.11069,322.00000,253.00000,340.00000,57.00000,152.17007,133.82993
300920,21.17452,33.39058,103.42936,136.00554,50.96916,82.29252,101.52617,59.21215,288.18089,197.68365,414.33979,110.79567,153.98682,140.01318
300921,19.07867,22.09110,211.87371,231.95652,163.21726,92.42911,179.39741,49.95621,466.00000,346.00000,687.00000,204.00000,315.33003,169.66997
300922,191.48021,201.16179,139.84509,92.51291,148.22562,287.79573,148.22562,40.75303,614.00000,575.00000,615.00000,90.00000,418.62861,206.37139
300923,136.41102,139.19492,69.59746,92.79661,126.01979,199.32069,81.24485,31.41467,341.88223,284.50518,460.41631,145.19629,296.07296,141.92704
300924,62.24176,167.27473,181.53846,178.94505,113.38692,226.34271,225.04932,25.22104,310.87349,365.41076,456.64553,163.07021,416.06437,173.93563
300925,208.10920,74.32471,78.57184,377.99425,166.98807,226.62667,278.48632,66.89895,376.00000,488.00000,898.00000,196.00000,545.76658,193.23342
300926,61.25000,87.03947,41.90789,54.80263,47.94683,102.26810,70.81165,23.97342,227.00000,166.00000,314.00000,113.00000,112.67308,132.32692
300927,358.51031,199.08247,55.84021,14.56701,272.47548,273.40862,57.38782,24.72808,158.08895,982.74558,122.29996,21.86551,617.54004,10.45996
300928,463.15043,165.07398,72.63255,64.14303,222.20729,373.93474,159.55854,9.29942,164.88224,764.15879,311.28649,66.67249,710.60000,54.40000
300929,71.47512,153.85323,165.96766,95.70398,93.88468,185.62588,183.91109,23.57835,299.35821,302.79104,559.50746,152.34328,320.45903,166.54097
300930,163.21747,108.81164,305.09932,45.87158,141.60708,227.35408,172.56139,81.47744,496.00000,355.00000,807.00000,200.00000,363.13172,259.86828
300931,169.36772,371.30616,127.67720,114.64892,177.97487,285.74358,216.87893,102.40263,740.38912,479.14226,995.97071,225.49791,456.39188,326.60812
300932,71.00219,108.32385,111.05470,125.61926,94.55625,151.81268,115.22559,54.40548,407.00000,339.00000,612.00000,152.00000,242.47640,173.52360
300933,38.70588,20.27451,60.82353,115.19608,64.36036,72.68769,61.67868,36.27327,182.00000,120.00000,308.00000,114.00000,144.95729,90.04271
300934,139.12480,144.76499,120.32415,175.78606,117.40713,231.29644,171.93328,59.36315,480.82303,400.69798,795.05030,192.42869,376.36909,203.63091
300935,88.91163,65.86047,103.18140,214.04651,114.02635,76.01757,201.44656,80.50952,369.00000,251.00000,621.00000,263.00000,299.55167,172.44833
300936,62.15436,126.28188,63.14094,189.42282,85.01673,168.09243,166.53961,21.35123,352.55161,289.00046,545.33502,164.11290,290.18980,150.81020
300937,86.16631,90.52916,114.52484,213.77970,122.10250,212.68397,166.89553,3.31800,165.78947,242.63158,504.52632,181.05263,411.73870,93.26130
300938,118.63617,83.99787,135.08936,69.27660,90.21134,141.76068,148.05449,26.97349,68.00000,243.93750,217.96875,191.09375,345.90872,61.09128
300939,195.51187,227.91098,185.45697,144.12018,128.34861,421.80899,193.49036,9.35203,112.00000,461.00000,576.00000,133.00000,640.89783,112.10217
300940,165.96364,167.93939,92.86061,62.23636,178.57325,204.52866,87.72930,18.16879,244.71053,282.52632,481.31579,106.44737,354.21499,134.78501
300941,24.92308,37.92642,55.26421,205.88629,69.60938,121.50000,123.18750,9.70312,228.00000,94.00000,438.00000,123.00000,204.57758,119.42242
300942,38.44581,42.29039,56.70757,332.55624,123.48651,163.86613,113.62637,69.02098,188.77171,140.37731,557.78785,255.06312,349.89940,120.10060
300943,66.78947,19.89474,53.52632,120.78947,61.57999,93.41855,97.61286,8.38860,190.00000,47.00000,382.00000,94.00000,173.74543,87.25457
300944,15.61404,34.35088,61.67544,155.35965,107.77982,92.87844,55.93119,10.41055,143.53086,79.75309,331.20988,146.50617,193.73895,73.26105
300945,73.96437,88.39644,50.51225,192.12695,132.18016,101.51436,139.58225,31.72324,167.00000,145.00000,461.00000,128.00000,300.98945,104.01055
300946,50.02459,100.04918,80.43169,128.49454,103.56512,136.79871,90.42626,28.20990,187.00000,135.00000,403.00000,177.00000,254.45410,104.54590
300947,77.44847,32.27019,78.37047,142.91086,95.48762,126.12917,83.37352,26.00969,163.00000,159.00000,347.00000,95.00000,234.60809,96.39191
300948,75.66527,51.58996,19.48954,127.25523,58.28362,108.97474,95.57620,11.16544,178.00000,127.00000,340.00000,91.00000,184.73654,89.26346
300949,131.14286,146.75510,68.69388,61.40816,123.13769,148.38943,98.16968,38.30320,199.06522,349.76087,370.50000,62.67391,291.92113,116.07887
300950,64.98789,72.44552,131.04116,171.52542,93.59413,174.99593,153.48003,17.92991,340.63636,207.72727,510.77273,194.86364,296.65722,143.34278
300951,208.51438,127.30351,257.89936,93.28275,139.06672,273.96664,203.65201,70.31463,421.00000,414.00000,775.00000,289.00000,445.80270,241.19730
300952,4.46735,139.60481,97.16495,83.76289,69.13203,129.25835,113.36593,13.24368,218.00000,146.00000,395.00000,130.00000,219.12181,105.87819
300953,40.38228,96.29620,60.05570,212.26582,109.14190,148.15570,134.77493,16.92747,269.00000,123.00000,531.00000,144.00000,282.31166,126.68834
300954,14.76000,63.25714,40.06286,250.92000,72.46605,137.54128,142.40840,16.58427,312.00000,80.00000,492.00000,160.00000,225.13185,143.86815
300955,334.44695,61.66366,66.88939,0.00000,217.53794,128.36089,47.74125,69.35992,484.00000,402.00000,390.00000,173.00000,243.07500,219.92500
300956,51.29323,46.54386,121.58396,159.57895,96.17167,183.31156,87.47440,12.04237,70.50000,154.62500,370.75000,78.12500,334.32631,44.67369
300957,150.62500,51.38971,23.03676,15.94853,57.54164,99.27708,54.70007,29.48121,241.00000,213.00000,301.00000,53.00000,123.65154,117.34846
300958,156.44928,66.26087,120.55797,37.73188,142.65485,149.11248,63.40216,25.83051,321.00000,255.00000,389.00000,69.00000,251.05629,129.94371
300959,32.35907,75.18726,70.42857,315.02510,116.31775,176.45727,184.37984,15.84514,341.49865,80.82749,614.05121,205.62264,328.18581,164.81419
300960,12.31871,12.31871,45.91520,312.44737,90.36450,137.08546,143.24032,12.30972,265.00000,72.00000,487.00000,163.00000,254.95977,128.04023
300961,163.37812,120.49136,83.73129,164.39923,117.51004,239.02610,169.85542,5.60843,191.00000,172.00000,497.00000,216.00000,394.83714,137.16286
300962,118.63229,92.74888,39.90359,229.71525,106.45645,153.84674,139.42361,81.27320,395.10926,252.52969,715.75297,210.60808,273.81285,207.18715
300963,179.30769,250.14530,80.79915,7.74786,171.61125,191.87531,115.88509,38.62836,622.00000,359.00000,626.00000,187.00000,237.36516,280.63484
300964,79.00000,60.00000,41.00000,185.00000,75.67073,136.15495,134.32209,18.85222,320.37838,204.51351,458.59459,143.51351,213.60370,151.39630
300966,244.84472,283.61879,170.49948,141.03701,178.82812,401.54297,204.25781,55.37109,628.00000,436.00000,902.00000,275.00000,519.37683,320.62317
300967,129.56167,276.88583,270.61672,347.93578,167.18617,368.07216,426.71862,63.02306,767.00000,493.00000,1305.00000,269.00000,624.91515,400.08485
300968,54.33333,39.98113,127.11950,104.56604,69.40234,155.83691,79.27148,21.48926,261.00000,156.00000,438.00000,160.00000,201.56767,124.43233
300969,11.21154,0.00000,37.71154,216.07692,56.93359,99.37500,100.75521,7.93620,174.00000,46.00000,353.00000,120.00000,167.32426,97.67574
300970,35.95699,60.42136,160.59790,553.02375,175.63776,241.76020,345.07653,47.52551,422.80793,150.91159,1077.46037,301.82012,562.00000,248.00000
300972,28.17035,52.63407,65.97792,88.21767,72.29416,83.90344,59.98129,18.82111,144.45715,84.89717,273.79844,95.84724,175.95047,59.04953
300973,0.00000,109.23387,93.62903,184.13710,85.48193,173.87801,123.56024,4.07982,160.00000,124.00000,479.00000,87.00000,287.22175,99.77825
300974,80.00000,139.00000,80.00000,15.00000,71.56575,157.31760,45.73432,39.38233,350.86464,248.10341,380.43999,91.59196,150.72896,163.27104
300975,99.89905,134.34700,266.39748,227.35647,217.11378,320.52580,158.46219,31.89823,214.38467,285.22518,651.00432,322.38583,595.76471,132.23529
300976,11.89431,152.92683,61.17073,192.00813,108.84594,193.19660,95.21550,20.74197,208.00000,186.00000,461.00000,109.00000,313.00000,105.00000
300977,134.64000,141.24000,100.32000,85.80000,120.30340,213.53308,105.23819,22.92533,164.33333,181.33333,468.00000,106.33333,345.94737,116.05263
300978,103.71975,58.01274,47.02548,67.24204,58.75781,131.93555,67.11328,18.19336,225.00000,189.00000,397.00000,132.00000,170.65239,105.34761
300979,31.88732,58.46009,107.61972,85.03286,68.36750,45.57833,120.78258,48.27160,276.66720,183.30452,388.38356,141.64473,179.60408,103.39592
300980,299.30233,301.60465,166.91860,222.17442,307.02128,301.27660,327.44681,54.25532,431.69133,360.50177,876.34079,440.46611,718.50089,271.49911
300981,87.87391,62.76708,167.67776,193.68126,115.37002,170.99051,169.53321,56.10626,423.00000,263.00000,709.00000,233.00000,312.42691,199.57309
300982,207.27711,201.62410,219.52530,153.57349,175.38143,301.34116,224.36577,80.91163,641.79929,470.78979,855.68884,398.72209,484.18119,297.81881
300983,226.18978,354.42336,91.72263,181.66423,298.16988,369.76834,163.45174,22.61004,355.64755,480.32308,616.35245,305.67692,630.12306,223.87694
300984,99.61119,173.44065,280.08322,305.86494,230.26717,351.33943,195.78457,81.60883,651.19619,537.64137,944.94312,296.21931,488.14736,370.85264
300985,53.28440,104.34862,116.55963,209.80734,137.78300,138.59508,167.01790,40.60403,349.51351,253.02703,586.43243,187.02703,284.95700,199.04300
300986,29.55446,64.03465,28.56931,76.84158,53.34478,81.39295,45.35638,18.90589,148.09890,98.37363,297.84615,63.68132,113.08653,85.91347
300987,123.97861,236.27807,259.63636,220.10695,225.17395,343.56824,191.45406,79.80375,785.00000,657.00000,1041.00000,169.00000,477.35016,362.64984
300988,419.25000,81.59317,36.45652,21.70031,221.46308,211.26412,116.07385,10.19896,391.00693,282.59226,538.79703,155.60378,384.96699,174.03301
300989,140.96739,41.29348,64.07609,15.66304,60.28817,148.56057,31.55269,21.59857,162.00000,176.00000,308.00000,44.00000,195.77384,66.22616
300990,228.84797,160.92505,77.32762,20.89936,170.38279,211.29619,93.40099,12.92002,251.76510,331.36242,467.54362,64.32886,360.07032,127.92968
300991,190.59635,156.76268,86.83976,121.80122,159.97032,253.01896,103.13273,39.87799,432.55102,361.57143,608.97959,112.89796,375.83691,180.16309
300992,29.48315,73.70787,93.05618,213.75281,85.45667,58.57143,193.31772,72.65418,400.88201,290.98360,652.24244,175.89196,226.25097,183.74903
300994,68.17130,48.37963,46.18056,312.26852,121.88015,148.48641,180.76606,23.86738,291.00000,135.00000,560.00000,218.00000,291.16587,183.83413
300996,56.10000,92.40000,141.90000,39.60000,57.21028,92.36916,113.95794,66.46262,394.88776,324.65306,441.27551,81.18367,172.84235,157.15765
300997,20.76279,20.76279,72.66977,133.80465,55.73608,82.15533,83.68935,26.41924,218.00000,139.00000,333.00000,112.00000,145.66477,102.33523
300998,290.71429,227.55911,216.53202,79.19458,210.35955,311.61958,217.54575,74.47512,619.41899,552.25140,912.38547,193.94413,489.87634,324.12366
300999,152.45122,127.60732,71.14390,111.79756,100.90049,231.50000,112.32319,18.27632,290.00000,299.00000,523.00000,140.00000,320.37138,142.62862
301000,106.63291,19.82278,76.55696,12.98734,51.90591,125.91990,34.05467,4.11952,144.00000,164.00000,258.00000,83.00000,161.45455,54.54545
301001,80.66667,66.58201,74.26455,20.48677,63.77254,114.28710,42.45908,21.48128,262.36364,244.45455,309.18182,44.00000,152.78112,89.21888
301002,136.63930,83.21642,125.33831,67.80597,95.03441,234.18136,49.73763,34.04659,271.00000,279.00000,470.00000,115.00000,308.60532,104.39468
301003,170.75061,117.65133,52.05811,89.53995,93.70888,215.00000,104.31743,16.97368,194.94286,253.71429,400.71429,67.62857,297.53714,132.46286
301004,151.98210,85.48993,107.07830,41.44966,84.12007,193.00000,93.64309,15.23684,283.00000,287.00000,409.00000,80.00000,267.09148,118.90852
301005,87.88689,154.08740,84.46272,117.56298,98.07229,199.48795,141.75904,4.68072,210.00000,192.00000,519.00000,105.00000,329.52573,114.47427
301006,59.21194,186.20597,81.02687,195.55522,115.30120,234.53313,166.66265,5.50301,245.00000,155.00000,630.00000,147.00000,387.41538,134.58462
301007,239.39623,138.33962,60.83019,29.43396,126.20991,267.42857,58.67055,15.69096,257.37818,207.74905,411.16800,263.70478,330.89577,137.10423
301008,160.11834,80.05917,44.91124,44.91124,78.79145,135.93957,74.90052,40.36846,431.00000,347.00000,416.00000,104.00000,169.31538,160.68462
301009,97.37624,72.33663,90.42079,20.86634,72.61798,107.57384,75.09872,25.70947,236.00000,192.00000,330.00000,75.00000,169.10965,111.89035
301010,136.43350,95.69294,101.37767,243.49589,127.73282,219.89019,188.04169,41.33529,322.62539,178.41486,560.23839,320.72136,359.80726,217.19274
301011,42.09354,44.89978,101.02450,231.98218,43.41220,180.70984,178.61768,17.26027,350.00000,86.00000,572.00000,103.00000,225.57864,194.42136
301012,81.98542,217.73178,161.28280,0.00000,95.57317,171.96557,169.65065,23.81062,444.00000,379.00000,481.00000,111.00000,269.78439,191.21561
301013,33.58891,39.38010,91.50082,545.53018,73.38730,305.48568,301.94894,29.17808,637.00000,149.00000,1039.00000,233.00000,381.33531,328.66469
301014,74.07874,187.51181,151.62992,174.77953,114.76316,258.41053,170.98421,43.84211,352.24179,335.41141,561.12988,183.21692,398.77660,189.22340
301015,62.29542,33.54369,122.67406,472.48682,159.88410,282.18243,217.70837,31.22510,359.00000,150.00000,893.00000,262.00000,480.27753,210.72247
301016,186.57627,52.47458,100.09040,4.85876,90.65187,162.45770,60.35506,30.53537,253.33333,297.00000,334.66667,126.00000,217.17647,126.82353
301017,218.68841,36.09420,158.17754,173.03986,194.87695,212.21963,172.05763,6.84579,296.00000,310.00000,633.00000,135.00000,423.11513,162.88487
301018,287.23445,83.02871,84.15072,14.58612,111.97937,193.19897,106.44952,57.37214,465.00000,513.00000,430.00000,72.00000,240.63308,228.36692
301019,126.10354,91.38965,8.50136,34.00545,62.07811,107.10391,59.01253,31.80545,284.38710,297.08756,376.60829,57.91705,133.40000,126.60000
301020,23.89598,52.82270,91.81087,363.47045,86.62500,203.00000,171.20833,71.16667,581.00000,263.00000,834.00000,122.00000,265.54633,266.45367
301021,86.54443,156.86178,174.17066,349.42313,172.37732,254.08522,258.82955,81.70790,605.64344,417.57952,1024.95483,338.82222,450.50355,316.49645
301022,44.83626,32.80702,80.92398,215.43275,86.01748,97.83860,163.23201,26.91190,392.19672,140.67213,578.78689,142.34426,184.08227,189.91773
301023,235.65041,69.30894,5.54472,30.49593,81.79487,141.02564,83.76923,34.41026,398.00000,316.00000,363.00000,71.00000,173.39876,167.60124
301024,63.51240,83.22314,65.70248,317.56198,139.39947,201.04143,171.63056,17.92854,423.40000,160.95385,711.49231,220.15385,390.84342,139.15658
301025,34.10788,161.44398,117.10373,235.34440,116.40710,174.18163,168.46138,88.94990,451.46939,427.71429,706.55102,153.26531,319.28452,228.71548
301026,188.39676,327.11676,172.46270,179.02378,213.19074,315.40547,299.70821,38.69558,754.10634,541.35992,1090.75869,205.77505,480.04026,386.95974
301027,49.50131,117.56562,388.58530,387.34777,165.39654,337.50483,308.74021,131.35841,720.19538,572.99369,1078.36601,280.44492,551.19990,391.80010
301028,59.92168,30.40801,82.28051,318.38980,162.56400,167.05342,127.12127,34.26131,509.40000,269.95200,791.16000,148.48800,252.26116,238.73884
301029,36.61935,38.32258,63.01935,126.03871,54.68208,66.12717,78.58960,64.60116,235.58333,204.66667,382.66667,157.08333,149.68800,114.31200
301030,165.28926,54.21488,67.43802,33.05785,79.09238,164.40843,52.64182,23.85737,333.25000,263.00000,433.50000,71.25000,179.15772,140.84228
301031,229.20930,78.38760,51.59690,24.80620,94.91086,197.29011,63.17018,28.62885,271.00000,244.00000,370.00000,189.00000,214.98927,169.01073
301032,96.24806,138.35659,68.17571,85.21964,99.29763,160.43460,104.09269,24.17508,258.64046,190.12637,454.36335,129.86982,240.54065,147.45935
301033,81.41311,72.65902,77.91148,35.01639,65.99271,137.17828,43.92301,19.90600,282.00000,271.00000,340.00000,66.00000,149.48472,117.51528
301034,105.18220,57.18644,51.05932,27.57203,68.24164,107.99135,43.22434,21.54268,237.00000,181.00000,319.00000,73.00000,134.53883,106.46117
301035,224.86047,70.60465,99.00000,67.53488,118.23584,191.03296,123.94542,28.78579,400.00000,366.00000,518.00000,85.00000,286.41696,175.58304
301036,118.02048,148.49829,81.05802,32.42321,127.78267,127.03867,83.51444,41.66422,313.26829,253.57724,446.67480,114.47967,230.40554,149.59446
301037,281.02392,49.26316,96.28708,41.42584,119.77137,193.51390,125.55510,29.15963,453.00000,367.00000,552.00000,101.00000,290.13666,177.86334
