row_names,maz_original,households,HHSize1,HHSize2,HHSize3,HHSize4p,maz,taz,taz_original,COUNTYFP,mtc_county_id,county_name,PUMA,region,univ,mil,othnon,popgq
20959,811423,5,1,2,1,1,38837,4626,800146,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
20960,810836,58,18,21,12,7,38637,4567,800084,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
20961,814358,53,16,17,9,11,39746,4625,800145,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
20962,811116,34,10,11,6,7,38733,4625,800145,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
20963,812193,67,20,21,12,14,39071,4625,800145,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
20964,812431,41,13,13,7,8,39161,4624,800144,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
20965,810240,74,23,23,13,15,38454,4624,800144,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
20966,812038,97,30,30,17,20,39015,4624,800144,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
20967,813265,48,11,17,9,11,39404,4595,800114,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
20968,812943,435,135,157,72,71,39313,4569,800086,41,9,Marin,9,1.0,0.0,0.0,1.0,1.0
20969,811959,326,72,116,64,74,38984,4595,800114,41,9,Marin,9,1.0,0.0,0.0,9.0,9.0
20970,810834,98,22,34,20,22,38636,4595,800114,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
20971,812032,42,9,16,8,9,39013,4595,800114,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
20972,812192,69,21,22,12,14,39070,4625,800145,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
20973,814076,83,26,25,14,18,39655,4624,800144,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
20974,812187,28,8,9,5,6,39069,4624,800144,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
20975,813854,172,55,53,29,35,39590,4624,800144,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
20976,811331,136,28,42,25,41,38811,4525,800041,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
20977,812256,202,62,64,34,42,39093,4624,800144,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
20978,811118,80,17,24,15,24,38734,4525,800041,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
20979,813321,132,27,40,25,40,39423,4525,800041,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
20980,813856,30,7,8,6,9,39591,4525,800041,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
20981,811321,19,4,6,4,5,38806,4525,800041,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
20982,814437,259,59,89,52,59,39764,4570,800087,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
20983,811352,50,11,18,10,11,38817,4570,800087,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
20984,813037,148,33,52,29,34,39334,4595,800114,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
20985,811700,68,15,23,14,16,38918,4595,800114,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
20986,814282,35,5,13,6,11,39718,4594,800113,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
20987,813657,61,9,22,12,18,39527,4594,800113,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
20988,811320,373,84,130,75,84,38805,4570,800087,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
20989,810588,79,11,29,15,24,38562,4594,800113,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
20990,813863,37,11,11,7,8,39594,4624,800144,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
20991,813864,38,11,12,7,8,39595,4624,800144,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
20992,810019,6,6,0,0,0,38366,4570,800087,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
20993,813643,30,10,11,5,4,39521,4626,800146,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
20994,811491,185,42,64,37,42,38857,4570,800087,41,9,Marin,9,1.0,0.0,0.0,5.0,5.0
20995,811129,30,7,10,6,7,38738,4570,800087,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
20996,810524,29,6,12,5,6,38546,4570,800087,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
20997,812137,48,11,16,10,11,39053,4570,800087,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
20998,811121,22,5,8,4,5,38736,4570,800087,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
20999,813364,49,10,22,8,9,39441,4522,800038,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
21000,813788,7,3,2,1,1,39573,4570,800087,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
21001,813642,158,52,59,24,23,39520,4626,800146,41,9,Marin,9,1.0,0.0,0.0,1.0,1.0
21002,810515,11,3,4,2,2,38542,4626,800146,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
21003,810517,59,20,22,9,8,38543,4626,800146,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
21004,813653,279,91,106,43,39,39526,4626,800146,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
21005,810795,146,63,43,20,20,38624,4523,800039,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
21006,812255,33,7,13,6,7,39092,4570,800087,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
21007,810059,83,22,31,12,18,38386,4673,800195,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
21008,813129,193,84,62,20,27,39361,4644,800166,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
21009,811193,90,24,33,14,19,38755,4647,800169,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
21010,810934,26,12,8,2,4,38677,4644,800166,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
21011,811869,45,12,17,7,9,38961,4673,800195,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
21012,812800,29,8,11,4,6,39277,4673,800195,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
21013,813678,76,20,29,11,16,39532,4673,800195,41,9,Marin,9,1.0,0.0,0.0,6.0,6.0
21014,811576,92,25,34,14,19,38881,4647,800169,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
21015,811198,8,2,3,1,2,38758,4647,800169,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
21016,812504,31,9,11,4,7,39188,4647,800169,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
21017,814335,184,80,58,20,26,39740,4644,800166,41,9,Marin,9,1.0,0.0,0.0,6.0,6.0
21018,813672,56,11,22,11,12,39531,4672,800194,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
21019,812653,41,7,19,7,8,39237,4672,800194,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
21020,811849,26,7,9,4,6,38958,4647,800169,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
21021,811872,48,14,17,7,10,38963,4647,800169,41,9,Marin,9,1.0,0.0,0.0,8.0,8.0
21022,812656,40,11,15,6,8,39238,4647,800169,41,9,Marin,9,1.0,0.0,0.0,0.0,0.0
21023,811588,21,6,8,3,4,38886,4647,800169,41,9,Marin,9,1.0,0.0,0.0,4.0,4.0
21024,11509,0,0,0,0,0,926,200,202,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21025,16598,55,10,16,13,16,3708,200,202,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21026,17131,68,15,19,14,20,4014,180,182,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21027,15666,65,14,16,13,22,3206,202,204,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21028,15489,77,18,22,13,24,3105,201,203,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21029,15130,52,9,15,12,16,2896,200,202,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21030,17134,64,11,18,15,20,4017,200,202,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21031,15490,73,16,21,15,21,3106,180,182,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21032,15668,75,16,22,15,22,3208,180,182,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21033,16913,59,10,17,13,19,3893,200,202,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21034,15494,60,11,17,14,18,3110,200,202,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21035,15493,61,13,18,12,18,3109,180,182,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21036,16597,52,11,15,10,16,3707,180,182,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21037,16685,58,12,14,12,20,3768,202,204,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21038,17132,55,12,14,12,17,4015,202,204,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21039,10321,76,19,22,13,22,195,201,203,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21040,16911,51,12,16,8,15,3892,201,203,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21041,15491,62,13,15,13,21,3107,202,204,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21042,15492,42,9,10,9,14,3108,202,204,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21043,15667,59,15,17,10,17,3207,201,203,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21044,11176,63,15,19,10,19,725,201,203,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21045,16326,180,53,62,26,39,3560,526,536,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21046,16782,75,22,26,11,16,3835,526,536,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21047,15015,158,47,55,25,31,2836,179,181,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21048,16327,129,38,46,20,25,3561,179,181,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21049,16205,153,49,50,23,31,3481,171,173,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21050,16206,129,41,42,20,26,3482,171,173,75,1,San Francisco,1,1.0,0.0,0.0,32.0,32.0
21051,10254,176,55,56,32,33,150,170,172,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21052,14655,107,33,34,20,20,2656,170,172,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21053,15981,56,17,19,8,12,3379,526,536,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21054,16131,76,23,26,12,15,3446,179,181,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21055,14656,49,15,17,8,9,2657,179,181,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21056,15017,62,18,21,9,14,2837,526,536,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21057,15018,56,16,19,8,13,2838,526,536,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21058,16207,60,18,20,10,12,3483,179,181,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21059,16133,68,20,23,11,14,3447,179,181,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21060,10255,111,35,36,17,23,151,171,173,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21061,15980,69,22,22,11,14,3378,171,173,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21062,14161,107,33,34,20,20,2383,170,172,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21063,10256,110,34,35,20,21,152,170,172,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21064,14657,114,35,37,18,24,2658,171,173,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21065,16783,59,19,19,9,12,3836,171,173,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21066,15291,107,33,34,20,20,2992,170,172,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21067,10257,71,22,23,13,13,153,170,172,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21068,16261,0,0,0,0,0,3516,565,576,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21069,15422,56,21,19,9,7,3071,76,76,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21070,15311,132,47,46,23,16,3000,76,76,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21071,14612,0,0,0,0,0,2627,76,76,75,1,San Francisco,1,1.0,0.0,0.0,4.0,4.0
21072,16318,95,34,33,17,11,3553,76,76,75,1,San Francisco,1,1.0,0.0,0.0,1.0,1.0
21073,10250,104,38,36,18,12,146,76,76,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21074,14564,78,28,28,13,9,2605,76,76,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21075,15190,77,17,23,15,22,2936,263,265,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21076,14652,65,14,21,12,18,2654,263,265,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21077,14058,155,56,54,27,18,2326,76,76,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21078,14611,132,46,47,23,16,2626,76,76,75,1,San Francisco,1,1.0,0.0,0.0,2.0,2.0
21079,16315,80,27,28,13,12,3550,266,268,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21080,16316,79,26,28,13,12,3551,266,268,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21081,16200,63,21,23,10,9,3478,266,268,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21082,15713,43,14,15,8,6,3231,266,268,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21083,10249,38,13,13,6,6,145,266,268,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21084,14190,28,9,10,5,4,2395,266,268,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21085,15710,62,21,22,11,8,3230,265,267,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21086,10247,55,19,19,10,7,143,265,267,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21087,14226,67,22,25,12,8,2420,265,267,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21088,16260,72,24,27,12,9,3515,265,267,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21089,16317,88,29,30,15,14,3552,266,268,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21090,14191,73,24,22,13,14,2396,538,548,75,1,San Francisco,1,1.0,0.0,0.0,8.0,8.0
21091,15714,85,28,30,14,13,3232,266,268,75,1,San Francisco,1,1.0,0.0,0.0,15.0,15.0
21092,16319,91,30,27,16,18,3554,538,548,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21093,15011,84,26,26,15,17,2833,538,548,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21094,16199,96,31,29,17,19,3477,538,548,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21095,16198,63,20,19,11,13,3476,538,548,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21096,16313,70,24,25,12,9,3549,265,267,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21097,14562,76,25,26,12,13,2604,267,269,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21098,16312,53,18,19,9,7,3548,265,267,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21099,15557,97,33,34,17,13,3147,265,267,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21100,11060,80,27,26,13,14,644,267,269,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21101,10585,82,27,27,14,14,361,267,269,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21102,15188,150,50,49,25,26,2935,267,269,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21103,10248,83,29,27,13,14,144,267,269,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21104,15673,52,9,16,12,15,3213,200,202,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21105,15500,58,10,15,13,20,3116,178,180,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21106,16600,56,11,16,11,18,3710,180,182,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21107,15498,57,10,15,13,19,3114,178,180,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21108,10328,57,9,16,12,20,202,178,180,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21109,15499,61,10,17,13,21,3115,178,180,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21110,17136,56,9,15,12,20,4019,178,180,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21111,10324,55,12,13,11,19,198,202,204,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21112,15497,57,12,17,11,17,3113,176,178,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21113,16914,57,13,18,9,17,3894,201,203,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21114,11180,46,11,12,9,14,729,177,179,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21115,16602,54,11,15,10,18,3712,176,178,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21116,11181,56,12,16,11,17,730,176,178,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21117,16915,56,13,15,10,18,3895,177,179,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21118,10326,57,13,15,11,18,200,177,179,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21119,11184,31,12,10,4,5,733,205,207,75,1,San Francisco,1,1.0,0.0,0.0,15.0,15.0
21120,15672,57,10,15,12,20,3212,178,180,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21121,10327,73,12,20,15,26,201,178,180,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21122,16920,64,10,17,14,23,3900,178,180,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21123,15133,59,12,17,11,19,2898,176,178,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21124,16917,71,15,20,14,22,3897,176,178,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21125,15671,61,14,17,11,19,3211,177,179,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21126,16603,57,13,15,11,18,3713,177,179,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21127,17137,44,10,12,9,13,4020,176,178,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21128,16916,51,12,13,10,16,3896,177,179,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21129,16208,60,17,21,9,13,3484,526,536,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21130,15664,47,9,13,11,14,3205,175,177,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21131,10258,53,11,17,10,15,154,174,176,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21132,16157,56,10,14,12,20,3458,175,177,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21133,15129,54,10,14,11,19,2895,175,177,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21134,16681,69,15,23,12,19,3766,174,176,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21135,16907,74,16,25,13,20,3890,174,176,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21136,16134,65,17,18,12,18,3448,173,175,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21137,14658,80,20,25,14,21,2659,173,175,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21138,14693,69,17,22,14,16,2680,172,174,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21139,14980,116,28,39,23,26,2813,172,174,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21140,16209,95,25,28,17,25,3485,173,175,75,1,San Francisco,1,1.0,0.0,0.0,4.0,4.0
21141,14692,80,19,27,16,18,2679,172,174,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21142,14160,82,20,27,16,19,2382,172,174,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21143,16159,41,7,10,9,15,3460,175,177,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21144,16596,54,9,14,11,20,3706,175,177,75,1,San Francisco,1,1.0,0.0,0.0,3.0,3.0
21145,16683,58,12,21,10,15,3767,174,176,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21146,16160,66,15,22,12,17,3461,174,176,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21147,15488,54,10,14,12,18,3104,175,177,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21148,11175,71,15,24,12,20,724,174,176,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21149,17019,38,9,11,8,10,3952,137,139,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21150,16908,61,16,17,11,17,3891,173,175,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21151,16158,99,26,28,18,27,3459,173,175,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21152,15487,64,15,22,13,14,3103,172,174,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21153,11174,87,23,26,15,23,723,173,175,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21154,10668,62,14,19,12,17,402,137,139,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21155,15290,100,24,34,19,23,2991,172,174,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21156,14691,52,12,15,10,15,2678,137,139,75,1,San Francisco,1,1.0,0.0,0.0,2.0,2.0
21157,17288,54,10,15,12,17,4097,491,501,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21158,12454,57,12,17,12,16,1459,497,507,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21159,10897,54,9,15,11,19,546,496,506,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21160,17287,52,9,14,11,18,4096,496,506,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21161,17289,12,4,4,2,2,4098,491,501,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21162,13152,58,12,18,12,16,1862,497,507,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21163,16228,53,10,15,11,17,3497,491,501,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21164,11851,54,12,16,11,15,1105,497,507,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21165,16226,60,11,17,13,19,3496,496,506,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21166,12219,54,10,17,10,17,1329,495,505,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21167,16736,54,10,17,10,17,3799,495,505,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21168,11964,52,11,16,10,15,1176,141,143,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21169,11965,53,11,17,11,14,1177,141,143,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21170,10898,53,10,16,10,17,547,495,505,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21171,13150,53,10,17,10,16,1861,495,505,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21172,16338,58,13,17,12,16,3568,143,145,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21173,10955,56,12,17,11,16,585,143,145,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21174,16229,60,11,17,12,20,3498,491,501,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21175,11204,58,10,17,12,19,745,491,501,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21176,17290,107,22,33,22,30,4099,497,507,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21177,11201,54,10,15,12,17,743,496,506,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21178,17291,55,12,17,11,15,4100,497,507,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21179,13615,52,10,15,11,16,2085,496,506,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21180,11854,53,10,15,11,17,1108,491,501,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21181,10336,56,10,15,12,19,209,491,501,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21182,12842,54,12,16,11,15,1687,497,507,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21183,11798,58,11,16,13,18,1074,496,506,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21184,13617,61,13,18,13,17,2087,497,507,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21185,16688,57,11,15,13,18,3771,496,506,75,1,San Francisco,1,1.0,0.0,0.0,8.0,8.0
21186,11848,49,9,16,9,15,1104,495,505,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21187,11852,36,7,11,7,11,1106,495,505,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21188,10956,49,10,16,10,13,586,143,145,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21189,13616,55,12,15,12,16,2086,143,145,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21190,11797,51,10,16,10,15,1073,495,505,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21191,16687,65,14,20,13,18,3770,143,145,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21192,11206,6,2,2,1,1,747,143,145,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21193,10890,50,10,17,9,14,539,141,143,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21194,16846,45,9,15,9,12,3866,141,143,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21195,16027,31,6,10,6,9,3397,141,143,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21196,10133,66,14,20,13,19,69,141,143,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21197,10891,52,10,17,10,15,540,142,144,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21198,16031,61,12,18,12,19,3399,142,144,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21199,10669,70,15,22,13,20,403,140,142,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21200,12143,69,15,21,13,20,1279,140,142,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21201,16026,64,14,20,12,18,3396,137,139,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21202,15238,79,18,24,15,22,2962,137,139,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21203,10889,101,28,35,20,18,538,138,140,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21204,16030,91,25,33,17,16,3398,138,140,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21205,12142,77,15,25,15,22,1278,139,141,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21206,15842,63,12,20,12,19,3288,139,141,75,1,San Francisco,1,1.0,0.0,0.0,6.0,6.0
21207,17020,50,9,17,9,15,3953,142,144,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21208,12452,36,6,13,6,11,1458,142,144,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21209,12144,77,16,24,14,23,1280,140,142,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21210,10670,86,18,27,16,25,404,140,142,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
21211,16221,60,11,20,11,18,3492,142,144,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
